Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Buy Box Seller,Black_list,PID
"New Balance Women's Fresh Foam X 860 V13, Violet Shadow/Lilac Chalk/Silver Metallic, 8.5",,,,,$236.62,$236.62,,,,B0BHKS2J5M,196307626255,196307626255,B0CYY2LT69,New Balance,,,V,5874235004903988373
"Steve Madden Women's Irenee Heeled Sandal, Black Plaid, 8",,,,,$34.99,$79.95,,,,B09QH88MP4,196361652993,196361652993,B0CS3ZGJ4V,Steve Madden,,,V,5877228798994202997
"New Balance Unisex 574 V2 Lace-Up Sneaker, Royal Blue/White, 12 US Men",,,$79.97,,$79.97,$100.00,,,,B09YB4RN22,196432638635,196432638635,B01N969VZC,New Balance,,3rd Party (A10XQN3P3A3NIJ),V,5881950182095843087
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Sea Salt/Sea Salt, 9.5",,,,,$79.84,$110.07,,,,B09YGTH4XD,196432883592,196432883592,B0CLVR2J3M,New Balance,,,V,5888071107368743657
"Cole Haan Men's Grandpro Topspin Sneaker Loafer, British Tan/Egret, 7",,,,,$164.99,$234.99,,,,B0BQ5YG8HV,196414086256,196414086256,B08X3PZWSV,Cole Haan,,,V,5898463704182683994
"New Balance Kid's Rave Run V2 Lace-up Sneaker, Black/Vibrant Pink, 6 X-Wide Big Kid",,,,,$88.87,$88.87,,,,B093QKPC4W,195907540299,195907540299,B0CYXS57PV,New Balance,,,V,5905948707716534465
"Cole Haan Men's 2.Zerogrand Laser Wingtip Oxford Lined, Black/Rio RED/Charcoal, 7.5",,,,,$229.99,$239.99,,,,B092527Y9G,194736663131,194736663131,B073P9QBK3,Cole Haan,,,V,591077925240694979
"New Balance Men's Fresh Foam 3000 V6 Turf-Trainer Baseball Shoe, Royal Blue/White, 7",,,,,$115.99,$147.19,,,,B09YH2ZH11,196307401104,196307401104,B09YC4NTX7,New Balance,,,V,5915889530174495211
"New Balance Men's Fresh Foam X More Trail V3 Running Shoe, Reflection/Vintage Teal, 11",,,,,,$268.43,,,,B09YBP75R9,196432435548,196432435548,B0CT34ZB3T,New Balance,,,V,5920933240537102081
"New Balance Men's 574 Core Sneaker, Black/White, 4",,,,,,$147.00,,,,B093QLT59F,195907803196,195907803196,B08BN9V242,New Balance,,,V,5921904601443619050
"New Balance Women's DynaSoft Pro Run V2 Shoe, White/Silver Metalic, 6.5 Wide",,,,,,$74.99,,,,B0BHJNK8TQ,196652989234,196652989234,B0C62X663Z,New Balance,,,V,5922103151442650217
"New Balance Women's Made in US 990 V5 Sneaker, Grey/Castlerock, 10",,,,,$273.00,$334.69,,,,B0791W2XS2,192662149309,192662149309,B08986L1PD,New Balance,,,V,5925331958537864796
"Tory Burch Women's Miller Patent Thong Sandal, Black, 5.5 Medium US",36155,49786,,,$337.18,$337.18,$337.18,ANZYNJW9IIF9C,1,B00E6EHWPC,8.84E+11,884089308543,B07BHJGWD5,Tory Burch,no,,V,5925585792337108819
"Steve Madden Women's Wafer Heeled Sandal, TAN Patent, 10",,,,,$143.56,$158.15,,,,B09M7JK7RG,196361406879,196361406879,B09M7Z19Z4,Steve Madden,,,V,5931114034966551074
"New Balance Rave Run V2 Lace-Up Shoe, Ice Blue/Bright Cyan/Solar Flare, 5 X-Wide US Unisex Big_Kid",,,,,$109.68,$115.06,,,,B0BHKSY8VD,196941291413,196941291413,B0CYXS57PV,New Balance,,,V,5939151220526778484
Kate Spade New York Modal Span Long PJ Set Lipstick Party MD,1637325,1349962,,,,$118.15,$103.73,-,,B0CBYZN8DW,1.97E+11,197117115953,B0CNL28YPM,Kate Spade New York,no,,V,5942488419587039023
"New Balance Men's Fresh Foam Garoé V1 Trail Running Shoe, Nb Navy/Hot Marigold/Black, 10 X-Wide",,,$82.63,,$67.68,$89.99,,,,B0BHKWZ8XF,196941141800,196941141800,B0CN89BJRL,New Balance,,3rd Party (A1L771VVVO0RJK),V,5945646981242565573
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Lilac Chalk/Violet Shadow/Light Gold Metallic, 10",,,$69.95,,$54.52,$109.00,,,,B09H3NFP2N,196307424042,196307424042,B0CLVR2J3M,New Balance,,3rd Party (A1Q1PHSVIGZBP8),V,5950997637962167130
"New Balance Men's 574 Greens Golf Shoe, Grey/White, 10.5",,,,,$128.10,$184.40,,,,B09C11DN2C,889993231161,889993231161,B0CMQX4RYY,New Balance,,,V,5953942081782236063
"Steve Madden Women's Possession Sneaker, White/Silver, 9",,,,,$123.99,$159.71,,,,B09QH9BHKZ,196361656311,196361656311,B0CFG8SG2Z,Steve Madden,,,V,5954513937374275152
"New Balance Women's Fresh Foam X 860 V13, White/Light Gold Metallic/Grapefruit, 7.5 Wide",,,,,$229.90,$236.69,,,,B0BB36SVSL,196432328635,196432328635,B0CYY2LT69,New Balance,,,V,5955514340753173951
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Rain Cloud/Phantom/Egg Yolk, 9 X-Wide",,,,,$81.88,$129.44,,,,B09H3PM3DL,196307556224,196307556224,B0BYT5397L,New Balance,,,V,5958696208228627235
"New Balance Men's 515 V3 Sneaker, Black/Team Red, 10",,,,,$112.98,$112.98,,,,B093X6R683,195907532133,195907532133,B08YXQNDVB,New Balance,,,V,5967850470763407322
"New Balance Women's Fresh Foam 680 V7 Running Shoe, Black/White/Uv Glo, 8",,,,,$109.99,$159.68,,,,B08MWTHYQ3,195481315986,195481315986,B08M4R6YKJ,New Balance,,,V,5969030682624966824
Cole Haan Mens GrandEvOlution Shortwing Oxford Casual Shoes - Grey - Size 9 M,,,$104.97,,$104.97,$165.64,,,,B0BXL5B1VS,196414223644,196414223644,B0743YH6ZP,Cole Haan,,3rd Party (AG670YE9WDQRF),V,5970214907957604030
"Cole Haan Men's 2.Zerogrand Laser Wingtip Oxford Lined, Pinot/Dove Gray, 8.5",,,,,$199.99,$317.10,,,,B08SQBV5YG,194736577339,194736577339,B073P9QBK3,Cole Haan,,,V,5974426077017276310
"New Balance Women's 813 V1 Lace-Up Walking Shoe, Black, 13 W US",,,$99.95,,$99.95,$99.95,,,,B00LNN1KPM,888546270176,888546270176,B093QQPVWW,New Balance,,3rd Party (A1LEM297LNF1FK),V,597515917523375965
"New Balance Roav 7 Mens Shoes Size 11, Color: White/Black/Red",,,,,,$98.00,,,,B08MWST7L5,195481151300,195481151300,B0948K3MPL,New Balance,,,V,5999940376984396111
"New Balance Women's 237 V1 Classic Sneaker, Black/Aura, 5",,,,,$107.00,$139.00,,,,B09K4SLTVM,196307560207,196307560207,B0CZ9YXRM4,New Balance,,,V,6011327546097336086
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Thunder/Vibrant Orange/Vibrant Apricot, 7.5",,,,,$130.78,$268.90,,,,B096N9MXW4,195907622360,195907622360,B0CLDCBKLP,New Balance,,,V,6016747285548949819
"New Balance Men's FuelCell 4040 V6 Metal Baseball Shoe, Team Carolina/White, 14",,,,,$141.78,$141.78,,,,B08PCGJ1LQ,195481142407,195481142407,B0CLDBYVSX,New Balance,,,V,6022688827828482753
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Purple, 10.5",,,$139.95,,$139.95,$139.95,,,,B09XK6TF5L,195907622940,195907622940,B0CLDCBKLP,New Balance,,3rd Party (A1Q1PHSVIGZBP8),V,6025697240275807597
"New Balance Men's 515 V3 Sneaker, Deep Olive Green/White, 15",,,,,,$74.99,,,,B0BJ7H4Z6K,196941323251,196941323251,B08YXQNDVB,New Balance,,,V,6027994374265284792
"Steve Madden Women's Possession Sneaker, Pink Neon, 8.5",,,$99.95,,$99.95,$183.00,,,,B0BRQ558NP,196829679432,196829679432,B0CFG8SG2Z,Steve Madden,,3rd Party (A2F3U3NJJC3IJO),V,6029026962308768865
"New Balance Men's Fresh Foam 3000 V6 Turf-Trainer Baseball Shoe, Team Red/White/Team Navy, 9",,,,,$149.99,$149.99,,,,B09YGTTG6Y,196307396516,196307396516,B09YC4NTX7,New Balance,,,V,6029566763140600487
"New Balance Men's 412 V1 Alloy Toe Industrial Shoe, Team Navy/Team Orange, 8 X-Wide",,,,,$168.01,$179.23,,,,B07RNXGLNJ,194182194951,194182194951,B07DK59SWN,New Balance,,,V,6037558431608179507
"New Balance Men's 574 Core Sneaker, Grey/White, 8.5 X-Wide",,,,,,$124.77,,,,B093QKVJQ9,195907803059,195907803059,B08BN9V242,New Balance,,,V,6040530287780167903
"New Balance Women's Impact Run Heat Tight 22, Black, Small",1942162,1419637,,,$130.72,$163.16,$130.72,ANZYNJW9IIF9C,1,B09M7RRCWT,1.96E+11,196307185707,B0CFFWT4LD,New Balance,yes,,V,6042903568588468524
"New Balance Men Fresh Foam X 1080 V12 Running Shoe, Vibrant Spring/Ocean Grey, 14 Medium",,,,,,$159.95,,,,B0B65CZB6G,195907630716,195907630716,B096NKPSY5,New Balance,,,V,6044733144253741174
"New Balance Men's Fresh Foam 3000 V6 Turf-Trainer Baseball Shoe, Grey/White, 8.5",,,,,$156.57,$156.57,,,,B09YC5MBHD,196307390545,196307390545,B09YC4NTX7,New Balance,,,V,6046239227850344539
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Royal/Optic White, 2 US Unisex Little Kid",,,,,$49.95,$49.95,,,,B0C34BK5NY,196941413327,196941413327,B0BJ83MLFN,New Balance,,,V,6055309834408392924
"New Balance Women's Fresh Foam X 860 V13 Running Shoe, Nb Navy/Orb Pink/Vintage Indigo, 10.5 Wide",,,,,,$236.62,,,,B0C355HCXJ,197375256023,197375256023,B0CYY2LT69,New Balance,,,V,6065031901602352992
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, White/Black, 10",,,,,,$198.65,,,,B09K4T222R,196307487979,196307487979,B096NKPSY5,New Balance,,,V,6068830677791305476
"THE NORTH FACE Men's Larimer Lace II Shoe, TNF Black/Vintage Khaki, 11",916320,762842,$126.35,1,$126.35,$224.46,$151.33,"A20FLYA0IW2L9O, ANZYNJW9IIF9C",2,B0BTHMZP9L,1.96E+11,196247609103,B0BZ8YPQR8,THE NORTH FACE,no,,V,6070535391209305181
"New Balance Men's 840 V5 Running Shoe, Ocean Grey/Oxygen Blue, 10",,,$139.95,,$99.95,$139.95,,,,B08PCG6SL6,195481406042,195481406042,B08PDFZSDP,New Balance,,3rd Party (ADU76IO9GRSI4),V,607476432652788451
"New Balance Women's Fresh Foam X 860 V13, White/Light Aluminum/Light Gold Metallic, 5.5 X-Wide",,,,,,$243.85,,,,B0BB35NZZ1,196307625388,196307625388,B0CYY2LT69,New Balance,,,V,6075338120796725852
"New Balance Men's Fresh Foam X More V4 Running Shoe, Arctic Grey/Natural Indigo, 12 Wide",,,,,$212.33,$212.33,,,,B09K4RQ67W,196307417815,196307417815,B0CZS3SHBH,New Balance,,,V,6077749101112891694
"Cole Haan Men's Grandpro Rally Laser Cut Sneaker, Irish Coffee/Natural Tan/Birch, 11",,,$143.67,,$135.72,$164.98,,,,B0BPX3H8PQ,196414265538,196414265538,B07X2VXQ63,Cole Haan,,3rd Party (A39WWGXFOLEB1L),V,6078831890589749644
"New Balance Women's Fresh Foam X Kaiha Road V1 Running Shoe, White/Quartz Grey/Silver Metalic, 8",,,,,$129.00,$177.85,,,,B09YGMPFKD,196432955213,196432955213,B0C62NZC3D,New Balance,,,V,6080760083940663090
"Steve Madden Women's Puffer Coat, Navy",,,$84.99,,$84.99,$169.59,,,,B08MY1HTTH,886785304980,886785304980,B077SQJXM4,Steve Madden,,3rd Party (A24V851RG6UNB7),V,6084901634804815280
"New Balance Men's BB550 Sneaker, White/Team Forest Green, 7.5 Medium US",25922,25882,,,,$299.99,$228.59,-,,B0BHNBC6PF,1.95E+11,195173942568,B0C6YB46KZ,New Balance,no,,V,6099810057496836389
"Tory Burch Women's Hank Sneakers, Snow White/Beige, 6.5 Medium US",2149392,1945780,,,,$436.05,,-,,B09538BXC9,1.92E+11,192485885248,B09851N2YD,Tory Burch,no,,V,6125425077079761124
"New Balance Women's 840 V5 Running Shoe, Black/Storm Blue, 9 Wide",,,,,$136.00,$139.95,,,,B08PCFQ49X,195481402396,195481402396,B08PDDRL4X,New Balance,,,V,6128678188923021838
"New Balance Women's Fresh Foam 1080 V11 Running Shoe, Virtual Sky/Bleached Lime Glo, 5.5",,,$95.00,,$94.97,$149.99,,,,B08BN88RGC,194768809132,194768809132,B08BMSXBDC,New Balance,,3rd Party (AH3OJKYG44D3X),V,6128994962178303231
"Cole Haan Men's Zerogrand Work from Anywhere Oxford, Black/Black, 11 Wide",,,,,,$256.83,,,,B0B6SPCWNP,196414011234,196414011234,B0BPXR33Z8,Cole Haan,,,V,6135461549873656153
"New Balance Men's 608 V5 Casual Comfort Cross Trainer, White/Navy/Red, 13 X-Wide",,,,,,$99.99,,,,B08CZYN39B,194768210549,194768210549,B093XKL7WZ,New Balance,,,V,6141993454139988123
"Steve Madden Women's Maxima Sneaker, Iridescent, 8.5",,,$42.99,,$42.99,$99.95,,,,B0B53T2T3B,196361572505,196361572505,B08YZ1SM97,Steve Madden,,3rd Party (A24V851RG6UNB7),V,6150878524650253418
"New Balance mens Fresh Foam X 860 V12 Running Shoe, Libra/Night Air/Night Sky, 8.5 US",,,,,$177.79,$177.79,,,,B09RSKGWW2,195907579046,195907579046,B0B8THVT7V,New Balance,,,V,6156676696991137102
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 14 X-Wide",,,,,$217.46,$227.86,,,,B096N83PR1,195907624531,195907624531,B096NKPSY5,New Balance,,,V,6159749667526123588
"New Balance mens 847 V4 Walking Shoe, Silver Mink/Gunmetal, 9.5 X-Wide US",,,$159.95,,$159.95,$159.99,,,,B0815WMMZQ,194389090551,194389090551,B0815XM7ZP,New Balance,,3rd Party (A1LEM297LNF1FK),V,6169374188583551800
"New Balance Men's Fresh Foam X 3000 V6 Metal Baseball Shoe, White/White, 12.5",,,,,$183.47,$185.48,,,,B09YBT7N77,196307393119,196307393119,B0CSK8299J,New Balance,,,V,6173704552429957191
"New Balance Men's Fresh Foam Roav V1 Sneaker, Steel/Velocity Red/Black, 15 M US",,,,,$99.99,$124.13,,,,B0817FTT9Z,194389999595,194389999595,B096PR9JCT,New Balance,,,V,6174126285258429294
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Grey/Pixel Green/Black, 11 X-Wide",,,,,$99.99,$99.99,,,,B09H3N99DM,196307412117,196307412117,B09K52X9QR,New Balance,,,V,6176551369793401131
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Timberwolf/Turtledove/Mindful Grey, 12",,,$159.95,,$159.95,$214.63,,,,B09YBFCP9D,196432358373,196432358373,B096NKPSY5,New Balance,,3rd Party (A3KCLKFFWT76LN),V,6177986806937919297
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Red/Optic White, 5.5 US Unisex Big Kid",,,$54.94,,$49.95,$49.99,,,,B0C34G3Z4D,196941412771,196941412771,B0BJ83MLFN,New Balance,,3rd Party (ALLJVGSMAI6TI),V,6178877096677864144
"New Balance Women's 460 V3 Running Shoe, Light Cyclone/Cyclone/White, 6",,,$69.99,,$69.99,$139.00,,,,B08PCC64NF,194768981654,194768981654,B08PDD64YT,New Balance,,3rd Party (APMVYK5AMZ4PX),V,6185695299732039065
"New Balance Women's Fresh Foam X 860 V13, White/Light Aluminum/Light Gold Metallic, 7.5 Wide",,,,,$243.79,$243.85,,,,B0BB36VS2W,196307625098,196307625098,B0CYY2LT69,New Balance,,,V,6186086011617835545
"New Balance Fresh Foam 650 V1 Hook & Loop Running Shoe, Team Red/Night Sky, 3 Wide US Unisex Little_Kid",,,,,,$96.80,,,,B0BHKKMKBP,196941361475,196941361475,B0C62WSKG9,New Balance,,,V,6189822118297546377
"New Balance Men's 608 V5 Casual Comfort Cross Trainer, White/Black/Silver, 11.5",,,$141.38,,$133.43,$134.43,,,,B07YZR765D,194182875096,194182875096,B093XKL7WZ,New Balance,,3rd Party (AF4GO035LHAA2),V,6194177612666721852
"Cole Haan Women's Zerogrand OVERTAKE All Terrain Runner Water Resistant Running Shoe, Cool Gray/Titanium/Nimbus Cloud with Titanium Print, 9.5",,,$74.97,,$74.97,$157.99,,,,B08P1H41WG,194736473327,194736473327,B07X2VXQ63,Cole Haan,,3rd Party (AG670YE9WDQRF),V,6197057115110635285
New Balance Men's NBG997S Golf Shoes,,,$98.94,,$89.95,$109.95,,,,B0BLV94NF7,889993242549,889993242549,B0CM64W3X7,New Balance,,3rd Party (A27F0VSG73P1QR),V,6208576145638961159
"Cole Haan Women's FINDRA Pool Slide Sandal, White, 9",,,$29.95,,$29.95,$80.75,,,,B0993Y4B9S,194736830694,194736830694,B0CLYRBBDV,Cole Haan,,3rd Party (AG670YE9WDQRF),V,6217133152823465224
"New Balance Women's 515 V3 Classic Sneaker, Marblehead/Nb White/Silver Mink, 5",,,$85.55,,$85.55,$147.69,,,,B08BN5V399,195173554297,195173554297,B0B5NR1Z2V,New Balance,,3rd Party (A3I8FJ4SUZTJQM),V,6226060360551817584
"New Balance Men's 574 V2 Evergreen Sneaker, Black/Black, 4",,,,,$115.00,$146.00,,,,B06Y2X484K,739655804090,739655804090,B07KYSSC9C,New Balance,,,V,623304412698381245
"Cole Haan Men's Grandpro Crew Wing Tip Sneaker, Black/Birch, 11.5",,,,,$199.16,$286.96,,,,B0BPX2H248,196414258691,196414258691,B0BPWYGXNB,Cole Haan,,,V,6240470328157910120
"New Balance Women's Fresh Foam 880 V13 Running Shoe, White, 9.5 X-Wide",,,,,,$139.95,,,,B0BSVDVDQF,196432450046,196432450046,B0CTWDCB5Y,New Balance,,,V,6240652884861493509
"THE NORTH FACE Men's Back-To-Berkeley III Textile WP, TNF Black/TNF White, 9",957724,1010241,$140.26,1,$140.26,$249.08,$161.65,ANZYNJW9IIF9C,1,B096FDQCF9,1.95E+11,195439282346,B09DRG13R7,THE NORTH FACE,no,,V,6245066368761081410
"New Balance Men's Fresh Foam X 3000 V6 Metal Baseball Shoe, White/White, 12",,,$104.98,,$89.98,$140.50,,,,B09YBM3B9S,196307393102,196307393102,B0CSK8299J,New Balance,,3rd Party (A1YSV4FL7WKBZC),V,6249660258995949992
"New Balance Men's 997H V1 Sneaker, Black/White, 14",,,$79.99,,$79.99,$94.99,,,,B09K4QLNR6,196307611015,196307611015,B0CNTKFWLN,New Balance,,Amazon,V,6249848328136625843
"Cole Haan Men's Grand+ Crosscourt Sneaker, British TAN Leather/Ivory, 9.5 Wide",,,,,,$129.93,,,,B09NZ9CT42,194736917654,194736917654,B09NZSTWQF,Cole Haan,,,V,6252165924619548264
"New Balance Men's 1540 V3 Running Shoe, Grey/Black, 9",,,,,$317.32,$333.88,,,,B07RNXGLKG,193684556267,193684556267,B07SBTGNWK,New Balance,,,V,6253632315057520301
"New Balance Women's Fresh Foam X 1080 Unlaced Running Shoe, White/Black/Vibrant Green/Bubblegum, 8",,,,,$149.95,$159.95,,,,B0B66NXN3M,196071071190,196071071190,B096NNV791,New Balance,,,V,6254444999656958794
"New Balance Women's Fresh Foam X 860 V13, White/Light Aluminum/Light Gold Metallic, 6 Wide",,,,,,$243.85,,,,B0BB37G2R7,196307625067,196307625067,B0CYY2LT69,New Balance,,,V,6256720092297915249
New Balance Men's Fresh Foam X 880v13 Running Shoe Aluminum Grey/Mercury Blue/Yes 8.5,,,,,$161.12,$236.68,,,,B0C4PXV6X9,196652777145,196652777145,,New Balance,,,V,6263320443508139380
"New Balance Men's 840 V5 Running Shoe, Ocean Grey/Oxygen Blue, 9 X-Wide",,,,,,$184.40,,,,B08PCFNHYN,195481406332,195481406332,B08PDFZSDP,New Balance,,,V,626494658150151784
"Cole Haan Men's, 2.Zerogrand Stitchlite Oxford",,,$88.90,,$88.90,$129.95,,,,B0CJVF7X7K,196414252644,196414252644,B0CT44L17V,Cole Haan,,3rd Party (A1BNXE6U3W2NOH),V,6269162256953650049
New Balance Men's Fresh Foam X 880v13 Running Shoe White/Cosmic Pineapple 10,,,,,$199.36,$243.85,,,,B0BT8L9ZNK,196432414802,196432414802,,New Balance,,,V,628015605950892695
"Cole Haan mens Grandevolution Stitchlite Oxford, Marine Blue Knit, 8 US",,,$122.97,,$122.97,$185.49,,,,B08D6YJ67R,192004818160,192004818160,B09NZ9GVFM,Cole Haan,,3rd Party (AG670YE9WDQRF),V,6282405363093859024
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Mountain Teal/Sulphur Yellow, 14 W",,,,,,$245.33,,,,B096WKS9C7,195481441135,195481441135,B0B9BRT7LY,New Balance,,,V,6282993577566902511
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Bright Lapis/Bleach Blue, 10",,,,,,$69.99,,,,B09YGFTPRF,196432884186,196432884186,B0CLVR2J3M,New Balance,,,V,6285394872338846886
"New Balance Kid's Fresh Foam Roav V1 Bungee Running Shoe, Black/Serene Blue, 13.5 Little Kid",,,$64.99,,$55.00,$94.85,,,,B09DTFB6Z2,196071938271,196071938271,B0BZZH6LQC,New Balance,,3rd Party (A3KIY9XAB84JHF),V,6285396742070410394
"Steve Madden Possession White/Grey Lace Up Boyfriend Chunky Platform Sneakers (White/Grey/Orange, 8)",,,$79.95,,$79.95,$99.99,,,,B0B994SXVZ,196829395394,196829395394,B0CFG8SG2Z,Steve Madden,,3rd Party (A1G9RBEK6CB71F),V,6285996078235742472
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, True Camo/Dark Camo, 9",,,,,$221.12,$223.99,,,,B09K4TS939,196307485005,196307485005,B096NKPSY5,New Balance,,,V,6286950189296152544
"New Balance Women's Fresh Foam X 1080 V12 Running Shoe, Vibrant Apricot/Vibrant Pink/Night Sky, 9 Wide",,,,,,$275.63,,,,B096NG27FW,195907573112,195907573112,B096NKR8NM,New Balance,,,V,6289472582213530059
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 9 Narrow",,,,,$119.99,$214.62,,,,B096N8F8ZM,195907632413,195907632413,B096NKPSY5,New Balance,,,V,6289669091933783625
"New Balance Foy 306 Black/Black US Men's 10, Women's 11.5 Medium",,,$140.00,,$140.00,$197.62,,,,B09N2FNN16,195907738726,195907738726,B08ZQK4Y39,New Balance,,3rd Party (A235BTOHON9V31),V,6295010872643119060
New Balance 550 Mens Sneakers Black/Black Size 8.5,,,$94.79,,$64.31,$149.97,,,,B0C6BBDYYT,195907816226,195907816226,B0C6YB46KZ,New Balance,,3rd Party (A1L771VVVO0RJK),V,6295494707265708832
"New Balance Men's Fresh Foam X 1080 Unlaced V1 Slip-On Running Shoe, Sea Salt/Night Sky, 13",,,,,,$159.99,,,,B0BJ7HHCV6,196652778524,196652778524,B096NKPSY5,New Balance,,,V,6296134245285634282
"New Balance Women's Fresh Foam X 860 V13, White/Light Aluminum/Light Gold Metallic, 6.5 Wide",,,,,,$243.86,,,,B0BB33B9X7,196307625074,196307625074,B0CYY2LT69,New Balance,,,V,6296226922488880385
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Natural Indigo/Eclipse/Pixel Green, 14",,,,,$117.00,$119.00,,,,B09H3N1FD7,196307557306,196307557306,B0BYT5397L,New Balance,,,V,6297277329547757537
"New Balance Unisex 574 V2 Familiar Ground Sneaker, Red/White, 8.5 US Men",,,,,,$89.99,,,,B0BJ7GH6LK,196941370927,196941370927,B00AVSN5PS,New Balance,,,V,6297353760289145418
"New Balance Lindor V2 Baseball Shoe, White/Neon Dragonfly/Cosmic Pineapple, 6.5 US Unisex Big Kid",,,,,,$69.99,,,,B0C34F4CCN,197375807386,197375807386,B0C62WSMFL,New Balance,,,V,6304129554668224059
"New Balance Women's Fresh Foam X Hierro V7 Trail Running Shoe, Golden Hour/Moon Shadow/Red Clay, 11 Wide",,,,,$250.65,$250.65,,,,B096NGGYFC,195907575017,195907575017,B0CLP2D65F,New Balance,,,V,6310667752308196925
"New Balance Women's 520 V8 Running Shoe, Black/Purple, 9",,,$59.99,,$59.99,$64.95,,,,B09XRGN874,196432794713,196432794713,B0CGX4RRLZ,New Balance,,3rd Party (APMVYK5AMZ4PX),V,6312908681431913586
"New Balance Men's 412 V1 Alloy Toe Industrial Shoe, Black/Silver, 8 X-Wide",,,,,$178.55,$197.86,,,,B07BL183H3,192662528005,192662528005,B07DK59SWN,New Balance,,,V,6313069531232387790
"New Balance U574v2 Off-White/Blue US Men's 9, Women's 10.5 Medium",,,,,$99.95,$135.51,,,,B0C18RPY8W,196432639779,196432639779,B01N969VZC,New Balance,,,V,6316921712748815140
"New Balance Women's 460 V3 Running Shoe, Light Cyclone/Cyclone/White, 10",,,$69.99,,$69.99,$139.00,,,,B08PCFY5QK,194768981739,194768981739,B08PDD64YT,New Balance,,3rd Party (APMVYK5AMZ4PX),V,6330578908133650777
"New Balance Women's FuelCore Nergize Sport V1 Sneaker, Light Aluminum/Silver Metallic, 7",,,,,$74.89,$79.89,,,,B08PCJ2BWG,195481315252,195481315252,B0C7LWK3HG,New Balance,,,V,6330775588080714943
"New Balance Women's Fresh Foam X 880v13 Running Shoe, Blacktop/Black/Silver Metallic, 8 Wide",,,,,,$190.79,,,,B0BSVDPS6M,196432348114,196432348114,B0D1YPV4XM,New Balance,,,V,6340044186117423898
"Tory Burch Women's Bubble Jelly Slides, Fluorescent Pink, 8 Medium US",260564,307405,$168.29,1,$168.29,$203.29,$185.94,ANZYNJW9IIF9C,1,B0BW34JJQP,1.96E+11,196133672266,B09GNW268M,Tory Burch,no,,V,634628017655951878
"New Balance Boy's Kids 574 V1 70s Racing Lace-up Sneaker, Mercury Blue/White, 12.5 Little",,,,,,$69.99,,,,B0BJ7KYD13,196941168791,196941168791,B09ZVGQVZ3,New Balance,,,V,6352752338572203775
"Steve Madden Women's Everlie Sneaker, Purple Multi, 10",,,$99.95,,$99.95,$121.05,,,,B0C4VY1WVW,197369566732,197369566732,B0C4W1WRBJ,Steve Madden,,3rd Party (A1LEM297LNF1FK),V,6356663707748419200
"New Balance Boy's 4040 V7 Rubber-Molded Baseball Shoe, Optic White/Raincloud, 5.5 Big Kid",,,$54.94,,$49.95,$49.95,,,,B0BJ7MKKHJ,196941412368,196941412368,B0BJ83MLFN,New Balance,,3rd Party (ALLJVGSMAI6TI),V,6359067389866112184
