Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Black_list,PID
Jordan Womens Air 1 Mid BQ6472 079 Alternate Bred Toe - Size 5W,17899,16329,199.99,1,199.99,$320.00,$218.60,A2O4XN2BBGRDQ,3,B0B7KNRYRJ,196149363806,196149363806,B0CGTHVB44,Nike,no,V,9434536742040733752
Nike Youth Dunk High GS DB2179 106 White/University Red - Size 6Y,279170,236479,146.02,10,146.02,$250.00,$141.39,A2RVBBPJL0UQFK,6,B09FK3C42V,195244236008,195244236008,B098LXVTJF,Nike,no,V,9430281836000294204
"Nike Men's Air Jordan 1 Mid Sneaker, Turf Orange/Black-white, 10.5",12858,13428,199.95,1,199.95,$249.51,$178.86,A1X2WTXQE6WBEU,6,B08SBY834Q,194502285888,194502285888,B0CPTHD1FB,Nike,no,V,9394023098105488900
"Nike Men's Air Jordan 1 Mid Racer Blue/Black/White, White/Racer Blue/Black, 8",12615,13412,210,1,210,$349.99,$219.68,A3L6Y4D1KK7Y8K,6,B09B9JPNVL,195238866617,195238866617,B0CPTHD1FB,Nike,no,V,9391027693885690693
"Nike Tanjun (Toddler) Black, 5",203560,199201,49.95,2,49.95,$120.78,$49.95,A3PPEVRRZCBSIE,1,B0193UTD3W,826215995494,826215995494,B073PHZ92H,Nike,no,V,9387122855482286075
"Nike Air Jordan Big Boys 8-20 Jumpman Shirts (Large, Grey Heather)",779076,680312,33.97,1,33.97,$44.99,$32.98,A2NHYDAFW88C4E,4,B00YFYAGI8,617845725120,617845725120,B0172JSN00,Nike,no,V,9382377297320236981
Nike Mens Air Force 1 '07 Craft CN2873 101 Summit White/Vast Grey - Size 11,8243,7460,135.25,2,134.91,$362.00,$131.25,A32TK0WWR5U726,5,B082R715D9,194276375624,194276375624,B0C39HGVRT,Nike,no,V,9379342390176036562
"NIKE Men's Running, Black White Grey, 9.5 AU",260943,212838,144.99,8,144.99,$199.00,$140.50,A1RIIAX5ON26EB,4,B095NMDL99,194956800118,194956800118,B0CPT91DL7,Nike,no,V,937424071703058099
"NIKE Men's Flex Short Hybrid, Obsidian/Obsidian, 34",161179,283751,67.99,1,67.99,$97.11,$67.99,A38NC52YZMEYGW,1,B07DX3XJCQ,888410590454,888410590454,B07GXFTWJM,Nike,no,V,9372792278976611320
"Nike Sportswear 2000S DNA Mens Active Shirts & Tees Size L, Color: White/Black-White",12571,11536,29.9,2,29.9,$40.00,$29.90,A2TVRE2CB5TELZ,1,B09QRDBYCR,194493913180,194493913180,B0CPTG6SYM,Nike,no,V,9368210966959592966
"Nike Phantom GX Pro Firm-Ground High-Top Soccer Cleats (DD9465-300, Hyper Turquoise/Fuchsia Dream/White/Black) Size 9",2357230,2357230,180.14,5,171.15,$171.15,$178.01,AF4GO035LHAA2,5,B0CKZ8C8Z8,196969016487,196969016487,B0BTH3F57M,Nike,no,V,9349566868462360137
"Nike mens Vapor Crew Football Sock, Black, Medium",279642,277141,32.9,2,24.95,$31.15,$29.89,AOV1HRBOP89ZD,5,B071JMSYRK,91206560795,91206560795,B09217LPMZ,Nike,no,V,9340364881900000329
Nike Mens Dura Feel X Left Hand Golf Glove White | White | Black Medium/Large,578469,665270,14.49,1,14.49,$19.95,$14.49,A2ME7KGK29S8E1,6,B09BKC5PQH,887791409584,887791409584,,Nike,no,V,9323831071746606636
Nike Legacy91 Tech Hat BV1077 (University Red),278285,316950,27.95,44,27.95,$81.53,$27.92,A38NC52YZMEYGW,1,B08BPK2MFC,193154741131,193154741131,B08GMFTGFB,Nike,no,V,9321930750251338018
2023-2024 PSG Paris Saint Germain Third Football Soccer T-Shirt Jersey Black,118351,146095,80,4,72,$120.65,$70.54,AH5DM4EY4AHK5,2,B0C94M6KXF,196606260044,196606260044,B0CNPM5KPQ,Nike,no,V,9312278401466412000
Nike Jordan Mens Air 1 Mid SE 852542 102 Game Royal Black Toe - Size 7.5,12747,13434,286,1,285.99,$519.00,$288.45,A2O4XN2BBGRDQ,2,B08MYNLD82,194277045137,194277045137,B0CPTHD1FB,Nike,no,V,9310670968248143095
Nike Boy's Air Max 270 (Big Kid) White/Volt/Black/Laser Blue 5.5 Big Kid M,46967,36888,139.95,2,139.95,$270.00,$156.04,AURITBVDBH2KR,5,B0B42KVC37,196149696263,196149696263,B0CPT7H8CH,Nike,no,V,9307641684465301306
"Nike Women's NSW Sportswear Essential Fleece Pants Joggers (as1, Alpha, xx_l, Regular, Regular, Light Bordeaux/White)",105585,96784,49.98,1,49.98,$69.69,$49.98,A3DJHCI907R70M,2,B0BP5GR1PG,195245486594,195245486594,B0CPT9TYTT,Nike,no,V,9295082335828316735
"Nike Newborn Baby Socks White/Black 6 Pairs, Size 12-24 Months",133390,149071,41,5,41,$64.99,$46.03,"A3PA3MSE0DLYRX, A1X0L1IC9DKOXE",4,B00J1AQ7CA,807748043012,807748043012,B09FJ2NHNQ,Nike,no,V,9294051004153698500
"Nike Jordan Youth Air Jordan 1 Low SE DM4692 400 Denim - Size 4.5Y, Midnight Navy/Hemp",192923,175976,209,1,209,$290.00,$209.00,A3KCLKFFWT76LN,4,B09KT1421D,195238856601,195238856601,B0BT843D6R,Nike,no,V,9291033688251108832
"NIKE Wmns Waffle Debut, Low Women, White Rush Fuchsia Lt Orewood Brn Sail, 11 AU",95923,95923,123,4,123,$135.00,$116.70,A34VQS15EC0GP3,2,B0CKZ7JN5C,196608033899,196608033899,B0CTCDM4VW,Nike,no,V,9288266463267809036
NIKE Jordan Youth Air Jordan 1 Low GS 553560 612 Bred Toe - Size 3.5Y,159470,119179,195.99,3,125,$295.00,$131.63,A3389DDRKC5SNE,4,B09R43BQBB,195243826316,195243826316,B0C6TVW8HN,Nike,no,V,9280818225973791110
Nike Vapor Edge Shark Mens Football Cleat Cd0074-100 Size 13 White/Black,254095,265407,120,2,120,$209.49,$124.42,A2R50WDCDKIWNA,1,B07ZM46HPZ,193154392852,193154392852,B0CPTHRQWX,Nike,no,V,9277692677706691961
Nike Jordan 1 Low Women White/Emerald Rise-White FN8899-131 8,19223,16724,232.09,1,232.09,$299.99,$233.84,A3L6Y4D1KK7Y8K,2,B0CF3ZD3GC,196609343522,196609343522,B08HSGKM3Q,Nike,no,V,9275603646561645159
"NIKE Jr. Mercurial Vapor 15 Club Unisex DJ5955-040 (Black/Chrome-), Size 3",545669,1036762,78.41,2,69.42,$108.07,$87.41,"ASINA8I5RMMEK, A14S6XXWNZ07KP, AC84Y246HJ6PO, A3EUP28PDPRXNL, AAGYSXRML4LKF",11,B0C8TG12R4,196608040590,196608040590,B0CLHMPH7Z,Nike,no,V,9267370309963299042
Nike Mens Air Max Plus 852630 037 - Size 7.5 Black/White,20603,22361,180,4,180,$305.00,$265.62,A21SFQI9XO65Y1,3,B00CJ22NT8,887224321476,887224321476,B074DKFDLZ,Nike,no,V,9264936320522983389
Jordan Youth Air Jordan 1 Mid GS 554725 173 Chicago 2020 - Size 7Y White/Gym Red-Black,46898,43323,174,1,174,$299.55,$174.95,AFW7WNX55N5K4,2,B08C58XDB3,194277044543,194277044543,B0CR45LZCC,Nike,no,V,9264256081391221909
"Nike Men's Jordan 1 Mid Shoes, Light Smoke Grey Black White, 11.5",12837,13450,176.56,1,176.56,$230.00,$172.76,ACFEJ7XZCS2WI,5,B0B35DVZN1,195866401952,195866401952,B0CPTHD1FB,Nike,no,V,9260429545635444379
"Nike Men's Air Max 270 React Shoes, Mystic Red/Bright Crimson-pink Blast, 10.5",89286,74660,185,2,185,$308.00,$137.89,AFW7WNX55N5K4,1,B07YF3PHGG,193151587244,193151587244,B07VQGQVX5,Nike,no,V,925367352551538174
Jordan Youth Air Jordan 1 MID GS 555112 603 Pink Quartz - Size 7Y,355727,2187205,186,2,186,$390.50,$209.28,AFW7WNX55N5K4,2,B08RMVWV1M,193658019590,193658019590,B0752TVT14,Nike,no,V,9251313599042183365
Nike Alpha Huarache 4 Keystone Boy's Rubber Baseball Cleats SZ 4.5 White | Scarlet,1245943,1245943,37.06,1,37.06,$57.93,$54.53,A1L0Z7KGQ4ZOZX,4,B0CTKX77S1,196968519996,196968519996,B0CYXYXSBK,Nike,no,V,9250988546400487098
Jordan Womens WMNS Air 1 Mid BQ6472 500 Barely Rose - Size 6.5W,17817,16294,299.5,1,299.5,$550.50,$382.68,ANDGSQJUYA6W9,2,B0931Q59Q8,194956600541,194956600541,B0CGTHVB44,Nike,no,V,9246935615578377775
Nike Mens Dunk Low Retro PRM DQ7681 001 Halloween 2022 - Size 7.5,162891,152030,239.99,1,239.98,$269.00,$236.86,AJIOJJA5YRTE9,3,B0BMDSR5DN,196152250902,196152250902,B0CPTJ7KYX,Nike,no,V,9238990965577261456
Nike Womens Dunk Low WMNS CZ2675 001 Comme des Garçons - Monogram Print - Size 11.5W Black/Black/Black,177352,6252946,275,2,275,$400.00,$275.00,"AFW7WNX55N5K4, A3389DDRKC5SNE",2,B08WCJRR81,194495204446,194495204446,B0CMZDFBC2,Nike,no,V,9221383281723102403
Nike Air Force 1 Low Team Gold/Black-Sail DV7186-700 13,38665,31842,173.95,2,173.94,$250.00,$173.43,A1V4UKI6YXF7X,5,B0C5SYSZJF,196604392648,196604392648,B0CPTFX9RF,Nike,no,V,9219018754749391345
Jordan Youth Air 1 Low SE CV9844 400 USA - Size 5Y,151545,115186,250,1,250,$335.00,$235.76,A376CR0MPZ9GLQ,2,B08P3T4P52,194277043188,194277043188,B0C6TVW8HN,Nike,no,V,9218482489021821209
"Nike Unisex – Adult's Dura Feel IX Cad Lh Gg Gloves, Pearl White/Black/Black, L",303162,297205,17.28,1,13.79,$17.48,$16.86,A2ME7KGK29S8E1,2,B0866J14LB,887791325396,887791325396,B0866HDR63,Nike,no,V,9216442349507601686
"Nike Air Max 270 Big Kids' Shoes (943345-033, Football Grey/Thunder Blue/Photo Blue/Black) Size 4.5",421712,1018932,178.38,2,170.43,$175.65,$173.01,AF4GO035LHAA2,4,B0CSJGSKQ4,196975920822,196975920822,B0CSHPQM74,Nike,no,V,921453417675872913
"Nike Women's Hydrastrong Cut-Out One Piece,Black (001),32",107439,88360,45.95,9,41,$76.80,$45.95,A3V1BO3WFJIOCU,5,B083TJCJ2B,30673191934,30673191934,B08Y5918P7,Nike,no,V,920154221246646856
Nike Men's Dura Feel IX Golf Glove (Cadet S - Worn on LH),130510,131753,17.95,1000,17.95,$17.95,$17.14,A38NC52YZMEYGW,1,B08L9TVJ24,887791194473,887791194473,B08L9SCT75,Nike,no,V,9197057042336564905
"Nike Swim Women's Hydrastrong Solid Cutout One Piece, Court Purple - 28",104829,87811,44.95,28,40,$76.80,$44.95,A3V1BO3WFJIOCU,3,B083TJXK31,30673258064,30673258064,B08Y5918P7,Nike,no,V,9196395478059747678
Nike Alpha Menace 3 Shark CV0582-616 Red-White Men's Football Cleats 9.5 US,99720,130601,69.96,2,62.01,$99.91,$70.56,"AF4GO035LHAA2, A3S4HATA5FO3NO",8,B0C9KKRTQK,196604198479,196604198479,B0BGMMQ63B,Nike,no,V,919231233468706729
"NIKE Sport, Black/White, M",1589941,1655002,29.72,3,24.99,$59.99,$29.71,A2OLOGJV257E78,1,B08NYLKZ6C,194501026208,194501026208,B09SDR47VB,Nike,no,V,9188918623134483613
"Jordan Max Aura 5 (Black/White/Grey, us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_11)",104965,165234,126.86,1,116.91,$208.23,$109.81,"A211XAVPNBVH8T, A3IWCKVAUAY2TJ",4,B0C9LBBRJR,196968127818,196968127818,B0C9L568W6,Nike,no,V,9184488739766721662
Air Jordan 1 Mid Pre School Pink Wash/Violet Frost-White FD8781-601 1Y,213196,4037961,144.83,2,117.93,$219.99,$117.52,A1N3LNQIMDH8PU,3,B0CQW15LFD,196975580873,196975580873,B0CRK2H25F,Nike,no,V,9183647611699087862
"Nike Golf Men's Dri-Fit Solar Sleeve, Black/White, X-Small/Small",273053,255165,39.95,20,39.95,$39.95,$39.95,A38NC52YZMEYGW,1,B00IJ3LQEY,883418008666,883418008666,B0CF9GJY59,Nike,no,V,9176747069104768804
[DH5111-100] Womens Nike AIR MAX PRE-DAY SE (W) PATCHWORK ANIMAL PRINT,131803,107925,149.27,1,140.17,$214.95,$143.33,"AC84Y246HJ6PO, AAGYSXRML4LKF, A14S6XXWNZ07KP, A3EUP28PDPRXNL, ASINA8I5RMMEK",8,B0B2WSGQ6G,195866186026,195866186026,B0BKGTT1QB,Nike,no,V,9176260876661986805
"Nike Men's Air Jordan 12 Retro Utility, Black/Black/Bright Crimson/WHI, 9.5",164121,160221,284.94,2,264.1,$369.95,$269.95,A39NOLUN17OGF2,7,B09FM313V8,195238851866,195238851866,B089MCPLRS,Nike,no,V,9164676943863107935
Nike Mens Air Max 2090 SP CU9174 600 Infrared Duck Camo - Size 8,172674,182728,199.99,1,199.99,$319.00,$199.99,AV3KRTFEPJKHI,1,B08R7ZCJM6,194495458085,194495458085,B0CPTFW5GG,Nike,no,V,9164220330844552245
"Nike mens Lebron Witness 6 shoes, Black White Dark Obsidian, 10",40923,29638,104.57,1,104.57,$159.20,$100.51,A27ID6XD9I40WB,2,B09T6BPJC8,195242824504,195242824504,B0CPTF9F1C,Nike,no,V,9153685238798801320
Nike Air Max Pre-Day LX Hasta/Anthracite/Iron Grey/Cave Stone 9.5 D (M),288892,271192,139.95,2,139.95,$250.74,$157.81,AURITBVDBH2KR,1,B09DYQDB6D,195237083527,195237083527,B09RM3XM4W,Nike,no,V,9143254103939481937
"Nike Unisex's Mens Premium Fitness Glove, Black, Medium",177994,218725,44.97,6,36.99,$44.70,$41.82,AFOYR8YEUE5B6,6,B078WFRXWG,887791174116,887791174116,,Nike,no,V,9136280642249471516
Nike Youth Gk Match Goalie Glove (Black/Red),1116514,968916,,,,$79.42,$23.98,-,,B010D528U6,886066516941,886066516941,,Nike,no,V,9131026004524145717
"Nike Air Max 1 '86 OG G Men's Golf Shoes (FN0697-100, White/Gum Medium Brown/Black) Size 12",393443,393443,,,214.86,$274.01,$218.51,-,7,B0CX7CT2VZ,196975517527,196975517527,B0CV4MD7WB,Nike,no,V,9123125458326268395
"NIKE Interact Run Womens Road Running Shoes FD2292-003 (Black/White-Anthracite), Size 11.5",778724,828265,120.99,5,112,$148.42,$128.53,-,1,B0CMY1N8L3,196969199562,196969199562,B0CMXZDVTS,Nike,no,V,9119976668380991562
"Nike Air Zoom Structure 24 Mens Running Trainers DA8535 Sneakers Shoes (UK 7.5 US 8.5 EU 42, Black Pure Platinum Anthracite 003)",144984,216838,154.99,9,154.99,$169.99,$154.99,A1RIIAX5ON26EB,1,B0B2KST8MB,195866016422,195866016422,B09S2BHMJ8,Nike,no,V,9118171116621419869
"Nike Men's Air Jordan XXXVII Basketball Shoe, Black/True Red-Club Purple, 12 M US",107728,94178,190.49,1,178.17,$271.00,$189.81,A2ADQWUF51UE5B,1,B0C2C9PL6H,196152189042,196152189042,B0BX7GR2P6,Nike,no,V,9114270847316557771
"Nike Women's Running Shoe, White Black Football Grey Pink Blast, 7",81667,70874,129.97,2,129.97,$263.97,$194.48,ALAICQKLQ5ZB6,1,B098PC3N99,195239173998,195239173998,B08QB9HHYY,Nike,no,V,9094073779304949046
"Nike Men's Dunk High Vast Grey, White/Vast Grey, 10.5",161145,159146,291,1,291,$599.54,$294.11,-,2,B08QBJ24GB,194953256420,194953256420,B0CPTGTZPD,Nike,no,V,9090245445957560746
"Nike Cortez Men's Shoes (DM4044-001, Black/White) Size 7",65479,88682,157.99,2,149,$149.02,$156.66,A1ME9LZAEMLUMT,2,B0CTKQYJD7,196975539383,196975539383,B0CJBQ3L25,Nike,no,V,90864702893102654
Nike Womens React Hyperset Women's Volleyball Shoe Ci2956-160 Size 6,189038,154176,228.77,1,228.77,$262.32,$228.77,AUZHYMZYT39ZN,1,B07YKPKBCG,193658113335,193658113335,B08F9MDZ65,Nike,no,V,907853258533963974
"NIKE KILLSHOT 2 Leather Casual Shoes Mens 432997-128 (SAIL/SAIL-Gum YE), Size 7.5",335282,2646871,199.9,5,189.95,$189.95,$199.90,A3211FPPS63ST7,1,B0CMQWFM58,194276397114,194276397114,B089M9HPY9,Nike,no,V,9074702324960635166
"Nike Men's Varsity Compete TR 3 Sneaker, Black/Grey, 9",157622,224449,104.99,1,79.99,$185.00,$79.99,A2VWUER3JBM41V,2,B07YKNLJLH,193657803824,193657803824,B0CPTFYHD6,Nike,no,V,9069479979761873026
Nike Revolution 6 Black/Black-DK Smoke Grey 6.5,22828,20636,86.96,3,86.96,$149.92,$93.45,-,2,B0B27HFF2T,195242848852,195242848852,B0B27HK7HJ,Nike,no,V,9061625620258202258
"Nike Men's Low-Top, White Game Royal White, 9",11465,13673,44.99,2,42,$59.95,$44.05,A1BMYXFTS7NTJR,3,B08Q8RTMKF,194501084499,194501084499,B09R43P1TD,Nike,no,V,9058431785085783111
"Nike Tempo Dri-Fit Women's Brief-Lined Running Shorts (as1, Alpha, s, Regular, Regular, Pinksicle/White)",3484,5685,44.44,92,39.95,$49.99,$44.44,A1459MH1HWD7UB,1,B0BVWP9KZV,196152350251,196152350251,B07HR5R13C,Nike,no,V,9055526821982981878
Nike [314193-117] AIR Force 1 PS PRE-School Shoes White/White,282821,287871,118.9,5,109,$268.10,$114.42,-,2,B001U5ERWQ,826218009860,826218009860,B0B2T77W91,Nike,no,V,9053245223814261583
Nike Adult Force Edge Adult Batting Gloves - Adult Size Small,370158,425737,29.95,5,24.99,$40.91,$29.95,A38NC52YZMEYGW,3,B07JCNPJ5P,887791172808,887791172808,,Nike,no,V,9051447413830587691
"Nike Air Max Pre-Day Men's Running Trainers, Black/White-Bright Crimson, 8.5 M US",59179,57660,120,2,120,$196.80,$128.13,A2779W9KDOTC64,1,B0C73S99V2,196154479523,196154479523,B0CPTH1BWS,Nike,no,V,9045607569372974186
Nike Dri-fit Head Tie 2.0 (Pinkfire),5474,5852,19.95,5,19.95,$34.95,$19.95,A38NC52YZMEYGW,1,B00UGB256K,887791045096,887791045096,B0CH2CRLWM,NIKE,no,V,9045072894046561724
"Nike Dunk Low Grade School Emerald Rise/White DH9765-302 6Y, 6 Big Kid",49597,51231,96,1,96,$249.99,$96.00,ACNG7N51QXORJ,8,B0CB747QNY,196608448587,196608448587,B0CLNK8K72,Nike,no,V,903921693565592526
"Nike Women's Track & Field Shoes, Multicolour Phantom Bio Beige Barely Volt 2, 6 UK",105063,111676,149.99,36,149.99,$179.95,$149.99,A1RIIAX5ON26EB,1,B07H96V11F,192499163615,192499163615,B0CPTBFLS4,Nike,no,V,9034261714188037390
"NIKE Men's Running Shoe, Midnight Navy Volt White Hyper Royal, 9.5",259501,215016,147.26,1,122.22,$149.99,$145.75,A2QZFWRBJQ007I,1,B098PBQDJ7,195238317355,195238317355,B0CPT91DL7,Nike,no,V,9034154189155055533
"Nike Women's Everyday Lightweight No-Show Socks (6 Pair), Black/Multicolor, Medium",585223,549422,30.43,6,25.99,$79.99,$30.43,A25U2193V9PKXR,1,B071VBRPQQ,888411180272,888411180272,,Nike,no,V,9020013651219706700
Nike Lightweight Tech Running Gloves - Dri-FIT - Flexible fingertips for Guaranteed Grip - 1 Pair (Women's Large),168790,117071,29.95,1000,29.95,$29.95,$29.66,A38NC52YZMEYGW,1,B0CMPB1DSX,887791301048,887791301048,B0CMPG4JMM,Nike,no,V,9011743256471606456
"Nike Men's Air Jordan 1 Mid Sneaker, White/Hyper Royal-black, 8.5",12620,13401,170.99,1,170.99,$365.09,$170.99,A1F4NJ1DMH43RQ,4,B08PQ45GRH,194277045151,194277045151,B0CPTHD1FB,Nike,no,V,8999971707715962933
Nike Dri-Fit Micro Pique 2.0 Polo Green,21417,37602,40.75,6,40.75,$109.41,$38.90,A2JQZXCKSLDIEC,4,B09VJ3VQSV,195238015534,195238015534,B09XTPT989,Nike,no,V,8994259843941451416
Nike Womens Dunk Low WMNS DD1503 105 Green Glow - Size 10W,3362,3125,278,3,278,$405.00,$279.21,AFW7WNX55N5K4,1,B094XJKH92,194956811343,194956811343,B0CPTC4924,Nike,no,V,8994007554808023855
"Nike Revolution 6 Flyease Nn Mens Style : Dc8992-003, Black/White-Iron Grey, 11.5 US",337313,298546,84.99,10,76.15,$260.00,$84.92,A1TT22XA9FJZ4D,1,B09MZD8PP3,195242841693,195242841693,B09N2PR89N,Nike,no,V,8986347706726687730
NIKE Men's Legend 2.0 Short Sleeve Shirt,8228,8400,35,9,35,$67.57,$34.91,ACNKAGU1RYHE0,1,B01549T70U,826220222714,826220222714,B076ZZNV4F,NIKE,no,V,8985278873635376022
Nike Men's Metcon 8 - Size 8.5 Us - White/Bright Crimson/Obsidian,20255,14693,179.85,5,169.95,$228.52,$179.78,A1ME9LZAEMLUMT,2,B0C7VXCDSG,196604181303,196604181303,B0CPTGTM1Y,Nike,no,V,8985102638803789265
Nike Pro Hyperwarm Handwarmer Black | White,12083,8438,37.99,,37.99,$63.00,$34.67,-,3,B01AHN2V2E,887791072283,887791072283,B0B76MR6N3,Nike,no,V,8984164176269532158
"Nike Women's W Calm Slide Running, RUGGED ORANGE/RUGGED ORANGE, 3.5 UK (6 US)",462727,471507,86.48,,77.51,$88.03,$89.91,"AC84Y246HJ6PO, AAGYSXRML4LKF, A3EUP28PDPRXNL, ASINA8I5RMMEK",6,B0CQR5MNJ9,196969165673,196969165673,B0CMXXVTG8,Nike,yes,V,8982034616916914248
"Nike Lebron Witness 8 Basketball Shoes (FV0400-001, Black/University RED/Lime Blast/White) Size 15",425435,403148,154,2,146.05,$160.88,$154.29,AF4GO035LHAA2,2,B0CT647HX4,196969664718,196969664718,B0CKZJY12X,Nike,no,V,8943701799385354064
"Nike Golf Cross Trainer Sunglasses, Matte Crystal Wolf Grey/White Frame, Grey with Silver Flash Lens",280211,288394,73.95,6,73.95,$108.00,$73.52,A1PKYT90J02XDY,2,B01BUARCWM,884802634706,884802634706,,Nike,no,V,8941619157275825052
"Nike Golf - Dri-FIT Swoosh Perforated Cap. 429467 University Red, One Size",25380,40893,26.95,1,26.95,$50.00,$31.51,A251RHAXL219M8,2,B00CJMHQDQ,826215911241,826215911241,B0BC3RR631,Nike,no,V,8939747201255793376
Nike Mens Air Force 1 Low CW7297 100 NY vs NY - Size 12 White/Black,66266,55717,210,2,209.99,$477.92,$217.39,ANDGSQJUYA6W9,4,B08RZDJ6GG,194494099913,194494099913,B099YTGZZV,Nike,no,V,8935631352423489675
"Nike Mens Giannis Immortality 2 (Gs) Running Shoe, HOT PUNCH/UNIVERSITY BLUE-PINK FOAM, 4.5 UK (5 US)",257007,325951,112.89,156,103.9,$185.39,$107.38,"ASINA8I5RMMEK, AC84Y246HJ6PO, A3EUP28PDPRXNL",3,B0BWS63GH2,196154605274,196154605274,B0B433MHBS,Nike,no,V,8932482500534480063
Jordan Womens WMNS Air 1 Mid BQ6472 104 Kentucky Blue - Size 6.5W,17907,16469,167,1,167,$329.99,$167.52,AFW7WNX55N5K4,6,B09GBNLY8P,195238845988,195238845988,B0CGTHVB44,Nike,no,V,890771263481522310
"Nike Men's Air Max 200 Trail Running Shoes, Multicolour (White/Black-Bright Crimson 101), 10 UK",392947,632977,169,1,169,$301.20,$169.00,A2OURK3PFHM3IH,1,B07SJHFBW9,193145540545,193145540545,B081QKM52V,Nike,no,V,8906586298816362685
"Nike Men's Legend 2.0 Short Sleeve Tee, Obsidian/Black/Black, Small",185028,543172,27.82,3,22.65,$37.99,$27.82,A3VVWZHVYQ81IA,3,B010RRX6A6,823229513706,823229513706,B08J4JD41N,Nike,no,V,8901630191637894445
"Nike Men's Core Reversible Belt, Black/Brown, 36",206225,229352,,,70.59,$144.03,$49.98,-,1,B00RG0YU7G,840128115237,840128115237,B00RG0YNN2,Nike,no,V,8884243240845227439
"NIKE Women's WMNS AIR Zoom Pegasus 37 Running Shoe, Crimson Tint Crimson Pulse Crimson Bliss White Black, 8",158300,169977,154.99,9,154.99,$169.99,$154.99,A1RIIAX5ON26EB,1,B08Q8QVGKY,194500803114,194500803114,B0C9RTVQY8,Nike,no,V,8882933196046382106
Nike Dunk Low Men Black/University Red-White FB3354-001 8,3396,3144,179.74,2,179.74,$329.99,$186.45,A10J8XU8926OYL,4,B0BVGVPWB2,196154770231,196154770231,B0CPTC4924,Nike,no,V,8875916300565555466
Nike Mens Air Max 90 QS CD0920 600 Mars Landing - Size 5,27007,23814,89,1,89,$242.00,$98.52,AFW7WNX55N5K4,4,B07PVCQY51,192502909100,192502909100,B0BKXBZNFH,Nike,no,V,8875548010017474508
Jordan Preschool 1 Mid PS 640734 660 Reverse Bred - Size 3Y,46464,42952,115,7,115,$179.99,$115.00,AFW7WNX55N5K4,2,B09P5BBFT3,195866402638,195866402638,B0CR45LZCC,Nike,no,V,8872854476159346540
"Nike mens Air Force 1 07 Leather Trainers, White/Light Bordeaux-white, 9",469243,470612,159.95,4,159.95,$199.50,$132.04,AURITBVDBH2KR,2,B0B2T7J6JF,195866281103,195866281103,B0CSXVLJQK,Nike,no,V,8872214492302805286
"Nike Men's Running Shoes, Black White Smoke Grey Volt, 11 US",809481,799557,138.89,3,138.89,$138.89,$138.89,A38GCZO1Y368HR,4,B08QBL358K,194955608258,194955608258,B0CPTHGJK5,Nike,no,V,8869065639241494768
Nike Mens Dunk High DH5348 100 Light Chocolate - Size 8.5,161112,159390,256,2,256,$339.00,$255.96,AFW7WNX55N5K4,3,B0B1VXQCYS,195238792206,195238792206,B0CPTGTZPD,Nike,no,V,8864341251742982519
"nike Ja 1 Men's Basketball Shoes Phantom/Action Green DR8785-001 Family Trivia (us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_10)",77252,90850,155.7,4,155.7,$299.99,$155.70,"A1IOIMNAGA8QW8, AF5M4GCFJZGD7",5,B0C4VD6JL8,196604383592,196604383592,B0C32LVXSR,Nike,no,V,8835582147262434613
Nike Men's Dri-FIT Therma Long Sleeve 1/4 Zip Training Top Black CU6217-010 (LG),947581,1237008,54,10,54,$122.71,$54.54,A2RVBBPJL0UQFK,2,B08DFMT48S,194277455417,194277455417,B08T73B442,Nike,no,V,8831816912627730422
"Nike Court Borough Low Recraft Little Kids' Shoes (DV5457-102, White/Geode Teal/Jade Ice) Size 1",858342,874041,84.9,5,75,$75.00,$75.91,A1ME9LZAEMLUMT,2,B0C85ZBR9Q,196608431282,196608431282,B0CFYM5PWD,Nike,no,V,8830664651784544836
Nike Alpha Huarache Edge Batting Gloves - Unisex - 1 Pair (White/White - Medium),30405,57593,29.95,133,29.95,$29.95,$29.95,A38NC52YZMEYGW,1,B0CMPF94NF,887791301437,887791301437,B0CMPLXZNR,Nike,no,V,8828330004440975283
"Nike Women's Air Max Pre-Day Shoes, Light Bone/White-Sanddrift, 6 M US",130599,108109,115.88,1,91.11,$179.42,$115.88,A2QZFWRBJQ007I,2,B0C9JCCSXY,196152200440,196152200440,B0BKGTT1QB,Nike,no,V,8823815114135256685
"Nike Women's Sneaker Running Shoe, Black Dk Smoke Grey Particle Grey, 8",25744,24339,89.48,1,79.99,$130.04,$89.51,A3BSCZERD91AOE,1,B0964Y38MC,194956798583,194956798583,B0CQXQCS34,Nike,no,V,8823118776345806803
Nike Mens Air Max 90 Terrascape DH2973 001 Black Lime Ice - Size 8.5,53410,46209,146.47,1,138.52,$259.00,$148.19,AF4GO035LHAA2,6,B09Y9KMLNP,195242672587,195242672587,B0CPTHDMMH,Nike,no,V,8811697233335684489
