"Title","Sales Rank: 30 days avg.","Sales Rank: 90 days avg.","Buy Box 🚚: Current","Buy Box 🚚: Stock","New: Current","New, 3rd Party FBM 🚚: 30 days avg.","Lowest FBM Seller","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC","Parent ASIN","Brand","Prime Eligible (Buy Box)"
"Champion Mens 12 Oz 82/18 Reverse Weave Crew (S149) -Scarlet -2XL","603790","589626","$ 48.00","2","$ 39.85","$ 47.80","-","12","B001KI7PSG","0011919115495","011919115495","B07C5K3DYV","Champion","no"
"Champion Men's Cotton Long Sleeve Tee, Navy, M","136868","137092","$ 19.05","5","$ 19.05","$ 19.05","A24PMLVD7778TG","4","B01JSQXACG","0011919156269","011919156269","B01KTLPNHE","Champion","no"
"Champion Men's Shorts, Mesh Shorts, 9"", Men's Mesh Basketball Shorts, Men's Mesh Gym Shorts","103077","110461","$ 23.95","11","$ 23.95","$ 23.95","A4QCB252L7I67","1","B0035KOL8Y","0011919272259","011919272259","B0D2SBC3HZ","Champion","no"
"Champion Men's Shorts, Mesh Shorts, 9"", Men's Mesh Basketball Shorts, Men's Mesh Gym Shorts","87119","102091","$ 23.95","4","$ 23.95","$ 23.95","A4QCB252L7I67","1","B0035KSO0A","0011919272273","011919272273","B0D2SBC3HZ","Champion","no"
"Champion Men's Shorts, Mesh Shorts, 9"", Men's Mesh Basketball Shorts, Men's Mesh Gym Shorts","81829","101898","$ 24.95","5","$ 24.95","$ 24.95","A4QCB252L7I67","1","B0035KQL2S","0011919272280","011919272280","B0D2SBC3HZ","Champion","no"
"Champion Double Dry Action Fleece Full Zip Hood S800, L, Charcoal Heather","103260","88995","$ 35.62","280","$ 35.52","$ 35.44","A1QSMPD61R1S0S","11","B00BBWA72C","0011919370085","011919370085","B0B2KGTHR7","Champion","no"
"Champion Adult Eco Full-Zip Hooded Fleece,Charcoal,XXX-Large","106567","88414","","","$ 39.12","$ 39.71","A1QSMPD61R1S0S","9","B00BBWA830","0011919377442","011919377442","B0B2KGTHR7","Champion","no"
"Champion Men's Mesh 9in Basketball Gym Shorts, Athletic Dark Green, XX-Large","409396","468504","$ 23.16","","$ 23.16","$ 23.12","A1DDCS8MBOUY1B","10","B006Z8IRX8","0011919747412","011919747412","B00PXSBL4I","Champion","no"
"Champion 3.7 oz. Long Mesh Shorts with Pockets 2XL ATHLETIC ROYAL","386516","459073","$ 20.98","250","$ 16.95","$ 20.94","AA1N2UGMFXRJF","16","B006Z8IS9Q","0011919747474","011919747474","B00PXSBL4I","Champion","no"
"Champion Double Dry Action Fleece Crew","811746","756189","$ 26.65","93","$ 26.65","$ 26.63","A1QSMPD61R1S0S","13","B007LCXQME","0011919796717","011919796717","B0151JTBXG","Champion","no"
"Champion Crewneck Sweatshirt - S600","794735","766618","$ 21.25","10","$ 19.99","$ 21.26","AO47Q88M4BM56","13","B007LCXUAM","0011919796915","011919796915","B0151JTBXG","Champion","no"
"Champion Ladies 9 oz., 50/50 EcoSmart Crew (S600) -MAROON -2XL","805091","756557","$ 20.35","1","$ 16.95","$ 20.84","A2EDR7YR1BSPTD","13","B007LCXW4G","0011919796946","011919796946","B0151JTBXG","Champion","no"
"Champion Men's Double Dry Eco Crew Neck Fleece Orange,XL","809195","763000","$ 25.12","72","$ 24.85","$ 24.72","-","8","B007LCY7T0","0011919797059","011919797059","B0151JTBXG","Champion","no"
"Champion Double Dry Action Fleece Crew","807974","746719","$ 27.73","14","$ 22.98","$ 27.00","AO47Q88M4BM56","8","B007LCY8BM","0011919797066","011919797066","B0151JTBXG","Champion","no"
"Champion Double Dry Action Fleece Crew","811302","755194","$ 19.95","19","$ 19.95","$ 19.95","A3O0OFH6JRGTJA","1","B007X5GKCC","0011919797127","011919797127","B0151JTBXG","Champion","no"
"Champion Double Dry Action Fleece Crew","829509","763935","$ 22.09","","$ 22.09","$ 22.42","-","13","B007LCYADS","0011919797226","011919797226","B0151JTBXG","Champion","no"
"Champion Adult 50/50 Crewneck Sweatshirt, White - Size Small","803670","763421","$ 21.78","","$ 21.58","$ 21.79","-","14","B001NW5DV0","0011919797325","011919797325","B0151JTBXG","Champion","no"
"Champion Double Dry Action Fleece Pullover Hood","495051","490382","","","$ 25.95","$ 32.39","A12TZ1M8Z3AEZ7","4","B0070NTWCW","0011919797776","011919797776","B09Y3XDZBS","Champion","no"
"Champion Double Dry Action Fleece Pullover Hood Gold","482603","478988","$ 31.09","1050","$ 30.35","$ 30.16","A2EDR7YR1BSPTD, A2GFXNKOCIJO3T","7","B0070NUED8","0011919797844","011919797844","B09Y3XDZBS","Champion","no"
"Champion Double Dry Action Fleece Pullover Hood Orange","478211","483424","$ 31.57","215","$ 29.99","$ 30.04","AO47Q88M4BM56, A2EDR7YR1BSPTD, A1QSMPD61R1S0S, A1DDCS8MBOUY1B","13","B0070NUXCK","0011919798124","011919798124","B09Y3XDZBS","Champion","no"
"Champion Double Dry Action Fleece Pullover Hood (Scarlet, M)","645221","630413","$ 30.50","","$ 30.50","$ 30.50","A3EBG4CCR3QS2E","6","B01KGH2HEI","0011919798315","011919798315","B00QX0WGWG","Champion","no"
"Champion mens Eco 9 oz. Full-Zip Hood(S800)-SILVER GREY-L","104263","90018","$ 37.48","180","$ 37.39","$ 37.49","A2EDR7YR1BSPTD","8","B007LCUKIM","0011919799329","011919799329","B0B2KGTHR7","Champion","no"
"New Balance Junior's Performance Tight, Thunder, (10/12)","548688","703422","$ 5.99","60","$ 5.99","","-","0","B073PDF7ZQ","0013618149757","013618149757","B073PCRJHX","New Balance","yes"
"New Balance Girls' Big Performance Capri, Thunder, 16","571941","686550","","","","","-","","B073PBWJ5H","0013618149931","013618149931","B0CV5V9GV6","New Balance","yes"
"LifeStride Women's Delta Sandal","132774","120263","","","","","-","","B0B9373Y7Y","0017113093843","017113093843","B0B92ZTNV1","LifeStride","yes"
"LifeStride Women's Delta Sandal","127910","115505","","","","","-","","B0B933RX3P","0017113093959","017113093959","B0B92ZTNV1","LifeStride","yes"
"LifeStride Womens Delta Wedge Sandal, Raspberry, 6 Wide US","129570","117565","$ 48.12","1","$ 48.12","$ 46.76","A1LEM297LNF1FK","1","B0B936GWVL","0017113093966","017113093966","B0B92ZTNV1","LifeStride","no"
"LifeStride Womens Delta Wedge Sandal, Orange, 9.5 US","130784","118105","","","","$ 65.41","-","","B0B939ZQK7","0017113094086","017113094086","B0B92ZTNV1","LifeStride","no"
"LifeStride Womens Delta Wedge Sandal, Tropical Orange, 11 Wide US","124263","115761","","","","$ 75.74","-","","B0B937362Z","0017113094598","017113094598","B0B92ZTNV1","LifeStride","yes"
"LifeStride Women's Discover Sandal","398014","424931","$ 52.50","1","$ 52.50","$ 53.71","A1Z8KRPDMU6IGS","1","B0BHY94W3H","0017113217317","017113217317","B0BHY19NDT","LifeStride","no"
"LifeStride Women's Discover Sandal","358364","405784","$ 52.50","","$ 52.50","$ 96.44","-","0","B0BHXK3X9Q","0017113217362","017113217362","B0BHY19NDT","LifeStride","yes"
"LifeStride Womens Discover Strappy Platform Wedge Sandal, Gold, 7 US","405846","386066","","","","$ 96.92","-","","B0BHXKQFZM","0017113219403","017113219403","B0BHY19NDT","LifeStride","yes"
"LifeStride Unisex Adult Delta Wedge Sandal, Black, 9.5 US","130847","117647","$ 64.98","4","$ 64.98","$ 71.36","A5592GM03C9YR","3","B081CPHS3C","0017113366633","017113366633","B0B92ZTNV1","LifeStride","no"
"LifeStride Women's Delta Sandal","123858","116522","","","$ 100.57","$ 54.52","-","1","B081CPZQRF","0017113366664","017113366664","B0B92ZTNV1","LifeStride","no"
"LifeStride Women's Delta Sandal","131863","117525","","","$ 114.54","$ 100.21","ANZYNJW9IIF9C","1","B081CPW3N6","0017113366688","017113366688","B0B92ZTNV1","LifeStride","yes"
"LifeStride Unisex Adult Delta Wedge Sandal, Tender Taupe, 9 Wide US","141543","121239","","","","$ 75.74","-","","B081CP32LX","0017113367128","017113367128","B0B92ZTNV1","LifeStride","no"
"LifeStride Women's Delta Sandal","127415","119312","","","","$ 60.80","-","","B081BT4RLL","0017113367159","017113367159","B0B92ZTNV1","LifeStride","no"
"LifeStride Women's Delta Sandal","130823","128653","","","$ 120.50","$ 93.02","-","1","B081CQ8WXD","0017113367180","017113367180","B0B92ZTNV1","LifeStride","no"
"LifeStride Women's Delta Sandal","132710","122568","","","$ 120.50","$ 96.02","-","1","B081CPX4YS","0017113367296","017113367296","B0B92ZTNV1","LifeStride","no"
"LifeStride Womens Delta Wedge Sandal, Navy, 8.5 Wide US","132188","118209","$ 51.66","2","$ 39.59","$ 44.67","A24V851RG6UNB7","2","B081CPFB5P","0017113367388","017113367388","B0B92ZTNV1","LifeStride","no"
"LifeStride Women's Delta Sandal","131545","119395","","","$ 34.79","$ 52.36","A24V851RG6UNB7","1","B081CP82DC","0017113367739","017113367739","B0B92ZTNV1","LifeStride","no"
"LifeStride Womens Delta Wedge Sandal, Navy, 6.5 US","129409","118725","","","$ 34.79","$ 50.15","A24V851RG6UNB7","3","B081BTG24S","0017113367746","017113367746","B0B92ZTNV1","LifeStride","no"
"LifeStride Women's Delta Sandal","131579","118573","","","","$ 96.47","-","","B081CQFH3X","0017113367753","017113367753","B0B92ZTNV1","LifeStride","no"
"LifeStride Womens Northern Ballet Flat Tan 10 N","171943","180387","","","","$ 92.56","-","","B0BJ37C4WC","0017113428362","017113428362","B0C62ZGKNR","LifeStride","yes"
"LifeStride Womens Northern Ballet Flat Black 9 N","165528","175459","$ 47.48","2","$ 35.99","$ 52.60","A1LEM297LNF1FK","2","B0BHZRF4WF","0017113428416","017113428416","B0C62ZGKNR","LifeStride","no"
"LifeStride Womens Northern Ballet Flat Black 8.5 N","166473","175356","$ 52.28","1","$ 40.79","$ 55.11","A24V851RG6UNB7","2","B0BHZR1R7M","0017113428423","017113428423","B0C62ZGKNR","LifeStride","no"
"LifeStride Del Mar Black 6.5 M (B)","891753","886629","","","$ 85.81","$ 74.59","AWJMXP5IJRVY4","1","B081CP32XZ","0017113528932","017113528932","B081CRYMJ7","LifeStride","no"
"LifeStride Del Mar Women's Sandal 5 B(M) US Bone","890647","920256","","","$ 81.53","$ 74.45","-","1","B081CQ6GKX","0017113530997","017113530997","B081CRYMJ7","LifeStride","no"
"LifeStride Del Mar Womens Sandal 6 BM US Marigold","935743","906190","$ 47.01","1","$ 47.01","$ 47.01","AWCBSQBR1IHS1","1","B081CNQQBV","0017113532991","017113532991","B081CRYMJ7","LifeStride","no"
"LifeStride Delta Women's Sandal 7.5 C/D US Marigold","132077","118328","","","$ 69.00","$ 57.18","A14SF9GV076TIM","1","B081CP37CK","0017113629950","017113629950","B0B92ZTNV1","LifeStride","no"
"LifeStride Delta Womens Sandal 75 BM US Marigold","133516","119625","$ 44.98","1","$ 39.99","$ 45.58","A1XZ3PFSGU10KM","1","B081CPJD4S","0017113629967","017113629967","B0B92ZTNV1","LifeStride","no"
"LifeStride Delta Womens Sandal CD US Marigold","127969","118004","$ 44.98","1","$ 39.99","$ 45.48","A1XZ3PFSGU10KM","1","B081BWF7N4","0017113630437","017113630437","B0B92ZTNV1","LifeStride","no"
"LifeStride Womens Tango 2 Espadrille Wedge Sandal White 9 M","109901","118450","","","","$ 56.61","-","","B081L9214T","0017113803787","017113803787","B09NS9LJQ1","LifeStride","no"
"LifeStride Womens Tango 2 Espadrille Wedge Sandal White 8.5 W","106787","118487","","","","","-","","B081L9GXD3","0017113803794","017113803794","B09NS9LJQ1","LifeStride","no"
"LifeStride Womens Tango 2 Espadrille Wedge Sandal White 10 W","109564","121346","","","","","-","","B081L9KPXH","0017113804036","017113804036","B09NS9LJQ1","LifeStride","no"
"LifeStride Womens Tango 2 Espadrille Wedge Sandal White 10 M","116458","123681","","","$ 44.16","$ 55.85","A39WWGXFOLEB1L","2","B081L9H7SK","0017113804043","017113804043","B09NS9LJQ1","LifeStride","no"
"LifeStride Womens Katrina 2 Espadrille Slip On Taupe 9.5 W","17006","36906","","","$ 81.45","$ 98.78","A39WWGXFOLEB1L","1","B081CQ2SZB","0017114029230","017114029230","B0C63NMBXV","LifeStride","no"
"LifeStride Womens Katrina 2 Espadrille Slip On Taupe 9 W","16184","36070","","","$ 81.45","$ 100.96","A39WWGXFOLEB1L","1","B081CPNP4S","0017114029254","017114029254","B0C63NMBXV","LifeStride","no"
"LifeStride Womens Katrina 2 Espadrille Slip On Taupe 7 W","16169","36376","","","$ 81.45","$ 81.28","A39WWGXFOLEB1L","2","B081CP4SYC","0017114029339","017114029339","B0C63NMBXV","LifeStride","no"
"LifeStride Womens Katrina 2 Espadrille Slip On Taupe 6 W","16530","37146","","","$ 79.99","$ 83.25","AH1R3C418FUKE","3","B081CPYZCJ","0017114029377","017114029377","B0C63NMBXV","LifeStride","no"
"LifeStride Womens Katrina 2 Espadrille Slip On Taupe 6 M","16705","35876","","","$ 81.45","$ 76.07","A39WWGXFOLEB1L","2","B081CPHQTX","0017114029384","017114029384","B0C63NMBXV","LifeStride","no"
"LifeStride Womens Katrina 2 Espadrille Slip On Taupe 5 M","16373","36145","","","$ 81.45","$ 83.73","-","2","B081CP46H5","0017114029582","017114029582","B0C63NMBXV","LifeStride","no"
"LifeStride Womens Katrina 2 Espadrille Slip On Taupe 11 W","17486","36088","","","$ 81.45","$ 93.22","A39WWGXFOLEB1L","1","B081CPJKKD","0017114029599","017114029599","B0C63NMBXV","LifeStride","no"
"LifeStride Calia Red 7 W (C)","3054860","2856413","$ 29.96","1","$ 24.97","$ 29.96","A1XZ3PFSGU10KM","1","B0819NQ3VQ","0017114032513","017114032513","B0819SZQ9K","LifeStride","no"
"LifeStride womens Abigail Ballet Flat, Taupe, 6.5 Wide US","125073","105296","","","","","-","","B085M2GRMS","0017114311267","017114311267","B0CDQBGYTG","LifeStride","no"
"LifeStride Womens Abigail Ballet Flat, Taupe, 6","128849","106911","$ 60.54","1","$ 48.99","$ 66.63","A24V851RG6UNB7","1","B08543CDTZ","0017114311298","017114311298","B0CDQBGYTG","LifeStride","no"
"LifeStride Women's Abigail Ballet Flat, Taupe, 5.5 US","134198","106780","","","","","-","","B085M28VDV","0017114311304","017114311304","B0CDQBGYTG","LifeStride","no"
"LifeStride Women's ADLEY Boot, whiskey, 5.5 W US","21891","12834","","","$ 92.04","$ 101.04","A39WWGXFOLEB1L","1","B07DD9GXYF","0017115857009","017115857009","B0CDMDHDLW","LifeStride","no"
"LifeStride Women's X-Felicity Black 6 B(M) US","5202806","4271734","$ 70.98","1","$ 70.98","$ 70.98","ACTZ4HD4YIH8O","1","B07F2MT6DH","0017115954456","017115954456","","LifeStride","no"
"LifeStride Women's X-Felicity Black 10 B(M) US","3668834","3558795","$ 82.95","1","$ 75.00","$ 84.39","A39WWGXFOLEB1L","1","B07KX76WXM","0017115954517","017115954517","","LifeStride","no"
"LifeStride X-Anita Black Athena 9.5 M (B)","92008","60963","$ 99.99","2","$ 92.04","$ 94.15","-","1","B08KSKGGMY","0017115955088","017115955088","B08MZRL292","LifeStride","no"
"LifeStride Women's X-Anita Boot","91749","60702","$ 61.65","","$ 61.65","$ 137.37","-","","B005B3DCT2","0017115955095","017115955095","B08MZRL292","LifeStride","yes"
"LifeStride Women's X-Anita Boot","95056","61486","","","","$ 99.85","-","","B07DFP6KZH","0017115955170","017115955170","B08MZRL292","LifeStride","yes"
"LifeStride Women's X-Anita Boot","94550","61902","","","","$ 58.71","-","","B07DFPX2TX","0017115955194","017115955194","B08MZRL292","LifeStride","no"
"LifeStride Women's X-Anita Boot","93867","61118","$ 61.65","","$ 61.65","","-","0","B07DFNSY7Z","0017115955453","017115955453","B08MZRL292","LifeStride","yes"
"LifeStride Womens Notorious Ballet Flat, Almond Milk, 6.5 US","31770","42367","","","","$ 65.48","-","","B0BHZTJYWH","0017117430750","017117430750","B0BX5J1RSJ","LifeStride","yes"
"LifeStride Womens Notorious Ballet Flat Almond Milk 5 M","32991","42475","","","$ 68.69","$ 74.85","A2L9HRI0CR5SW8","4","B0BHZRPJ8X","0017117430811","017117430811","B0BX5J1RSJ","LifeStride","no"
"LifeStride Womens Yours Truly Strappy Wedge Sandals Black 9 M","644008","669403","","","$ 47.95","$ 70.34","A1BNXE6U3W2NOH","1","B0BRDDGMNY","0017117433591","017117433591","B0C8GBQPPH","LifeStride","no"
"LifeStride Womens Yours Truly Strappy Wedge Sandal, Black, 7 US","637126","653835","$ 48.75","1","$ 37.19","$ 53.21","A24V851RG6UNB7","2","B0BRDDXN3Q","0017117433843","017117433843","B0C8GBQPPH","LifeStride","no"
"LifeStride Womens Yours Truly 2 Strappy Wedge Sandal Black 9 M","788527","841174","$ 54.79","1","$ 42.99","$ 65.55","A24V851RG6UNB7","1","B0BM1WQF7N","0017117436783","017117436783","B0C8D1ZVQ9","LifeStride","no"
"LifeStride Womens Yours Truly 2 Strappy Wedge Sandal, Black, 7 Wide US","814062","869568","","","","$ 74.85","-","","B0BLZV2N6K","0017117436899","017117436899","B0C8D1ZVQ9","LifeStride","yes"
"LifeStride Womens Yours Truly 2 Strappy Wedge Sandal, Black, 11 US","705935","844779","","","","$ 74.85","-","","B0BM1Z65X7","0017117437049","017117437049","B0C8D1ZVQ9","LifeStride","no"
"LifeStride Women's Status Slingback,Bronze/Brown,6.5 M","4897042","4243306","$ 29.97","","$ 29.97","","-","1","B001875AO0","0017117580738","017117580738","B001878NE4","LifeStride","no"
"LifeStride Womens Celebrate Block Strappy Heeled Sandal, Black Metallic, 9 US","367431","298355","","","","$ 91.40","-","","B0BLZQWTTS","0017117750131","017117750131","B0CC3F1F9V","LifeStride","no"
"LifeStride Womens Celebrate Block Strappy Heeled Sandal, Black Metallic, 8.5 US","396341","308045","$ 84.95","","$ 84.95","$ 91.40","-","0","B0BLZSRQVB","0017117750155","017117750155","B0CC3F1F9V","LifeStride","yes"
"LifeStride Womens Celebrate Block Strappy Heeled Sandal, Black Metallic, 7.5 US","369034","299520","$ 47.84","1","$ 47.84","$ 91.40","-","0","B0BM2127HV","0017117750476","017117750476","B0CC3F1F9V","LifeStride","yes"
"LifeStride Women's Celebrate Sandal","415830","295727","","","","$ 91.40","-","","B0BLZSFVLN","0017117752067","017117752067","B0CC3F1F9V","LifeStride","no"
"LifeStride Women's Celebrate Sandal","373764","301716","$ 81.91","1","$ 81.91","$ 91.40","-","1","B0BM294PRQ","0017117752555","017117752555","B0CC3F1F9V","LifeStride","no"
"LifeStride Women's Celebrate Sandal","388562","291944","$ 83.25","1","$ 70.79","$ 85.86","A24V851RG6UNB7","1","B0BM1VQ5SV","0017117752906","017117752906","B0CC3F1F9V","LifeStride","no"
"LifeStride Womens Celebrate Block Strappy Heeled Sandal, Light Gold, 9 US","400597","307721","","","","$ 64.94","-","","B0BM1HRRD6","0017117752975","017117752975","B0CC3F1F9V","LifeStride","no"
"LifeStride Women's Island Time Sandal","394277","452870","","","","","-","","B0BHXH346K","0017117809532","017117809532","B0C8YL5SN7","LifeStride","yes"
"LifeStride Women's Island Time Sandal","403007","498542","","","","$ 116.81","-","","B0BHXK7DYK","0017117810125","017117810125","B0C8YL5SN7","LifeStride","yes"
"LifeStride Women's Delta 2 Sandal","404797","386510","$ 54.98","1","$ 45.59","$ 77.57","A5592GM03C9YR","2","B0BM1WRYFQ","0017117810705","017117810705","B0C8FSK2XP","LifeStride","no"
"LifeStride Womens Delta 2 Strappy Wedge Sandal, Black, 7 US","373142","415407","$ 42.98","1","$ 33.59","$ 54.89","-","3","B0BLZS2ZGD","0017117811061","017117811061","B0C8FSK2XP","LifeStride","no"
"LifeStride Womens Delta 2 Strappy Wedge Sandal, Black, 6.5 US","381577","389055","$ 57.43","2","$ 45.59","$ 57.22","-","1","B0BM24VCML","0017117811085","017117811085","B0C8FSK2XP","LifeStride","no"
"LifeStride Ally Women's Boot 8.5 C/D US Black-Suede","1097273","939541","$ 59.10","1","$ 45.99","$ 59.10","A24V851RG6UNB7","1","B08D89CHGK","0017118004066","017118004066","B0CNDFR9QY","LifeStride","no"
"LifeStride Ally Womens Boot 75 CD US BlackSuede","1110355","902132","$ 39.96","1","$ 34.97","$ 46.90","-","2","B08D88ZN62","0017118004103","017118004103","B0CNDFR9QY","LifeStride","no"
"LifeStride Womens Ally Faux Suede Round Toe Ankle Boots Black 7.5 Medium (B,M)","1102827","886888","$ 59.97","1","$ 47.12","$ 59.97","A24V851RG6UNB7","2","B08D88TZWL","0017118004110","017118004110","B0CNDFR9QY","LifeStride","no"
"LifeStride Womens Thrive Strappy Espadrille Wedge Sandals Tender Taupe 6 M","219430","404322","","","","$ 79.26","-","","B0BRDDCW4G","0017118017042","017118017042","B0CB71XS5P","LifeStride","no"
"LifeStride Womens Thrive Strappy Espadrille Wedge Sandal, Lux Navy, 7.5 Wide US","210363","398153","$ 76.81","1","$ 63.99","$ 55.22","A24V851RG6UNB7","1","B0BXJG6JH1","0017118017578","017118017578","B0CB71XS5P","LifeStride","no"
"LifeStride Womens Stellar Strappy Cork Wedge Sandals Soft Gold 9.5 M","214149","199648","","","","$ 50.30","-","","B0BRDFX9PS","0017118018742","017118018742","B0C8G56SZ6","LifeStride","no"
"LifeStride Womens Stellar Strappy Cork Wedge Sandals Soft Gold 6 W","201557","198276","$ 64.76","1","$ 52.99","$ 74.21","A24V851RG6UNB7","1","B0BWXL66YD","0017118018872","017118018872","B0C8G56SZ6","LifeStride","no"
"LifeStride Womens Stellar Strappy Cork Wedge Sandals Soft Gold 5.5 M","213387","201737","$ 71.67","2","$ 59.99","$ 76.03","A24V851RG6UNB7","1","B0BWXMDQVQ","0017118018896","017118018896","B0C8G56SZ6","LifeStride","no"
"LifeStride Womens Stellar Strappy Cork Wedge Sandals Soft Gold 10 M","215482","203769","","","","$ 77.50","-","","B0BRDGYC1K","0017118018964","017118018964","B0C8G56SZ6","LifeStride","yes"
"LifeStride Womens Stellar Strappy Cork Wedge Sandal, Black, 9.5 US","212534","209385","$ 49.95","2","$ 49.95","$ 49.95","-","1","B0BRDJ53H1","0017118019091","017118019091","B0C8G56SZ6","LifeStride","no"
"LifeStride Womens Stellar Strappy Cork Wedge Sandal, Black, 8.5 US","188695","200208","","","","$ 49.95","-","","B0BRDDL6CK","0017118019145","017118019145","B0C8G56SZ6","LifeStride","no"
"LifeStride Womens Stellar Strappy Cork Wedge Sandal, Black, 8 US","209986","209997","","","","","-","","B0BRDG7KCR","0017118021308","017118021308","B0C8G56SZ6","LifeStride","no"
"LifeStride Womens Stellar Strappy Cork Wedge Sandal, Black, 11 US","205880","203511","","","$ 96.97","$ 96.97","-","1","B0BRDFJKRL","0017118021902","017118021902","B0C8G56SZ6","LifeStride","yes"
