Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),PID,Black_list
TYR RCR7A61030 Crypsis Alvr Racer Swimsuit Red 30,8128615,7884563,$29.95,2,$29.95,$39.27,$29.95,A3V1BO3WFJIOCU,1,B072J3V2DS,36702046466,36702046466,B0BRJRT82S,TYR,no,none,Y
TYR RCR7A51030 Crypsis Alvr Racer Swimsuit Purple 30,8169585,7849896,$24.69,1,$24.69,$29.99,$24.69,A1A8OV4A25HO9P,1,B072LN3X2Y,36702046534,36702046534,B0BRJRT82S,TYR,no,none,Y
Kate Spade TAMIKO/F/S Black/Dark Grey Shaded 57/16/145 women Sunglasses,8252317,6479228,$77.77,,$62.82,$114.74,$79.18,A2857RBU562CVM,2,B09V28B8MN,716736738185,716736738185,,Kate Spade New York,no,none,Y
"Buffalo by David Bitton Boys' Big Short Sleeve Graphic Tee Shirt, Rinx Pearl, Medium (10/12)",8331576,7963988,,,$16.09,$17.09,$21.08,A3JO7WJVRD9DC5,1,B079HGB64T,682510536707,682510536707,B079HBP16W,Buffalo David Bitton,no,none,Y
"kate spade new york Cedar Street Patent Small Pearl Top Handle Bag, Orbit Blue, One Size",7726782,6463818,$224.00,1,$224.00,$298.00,$224.00,A316X216AI9M56,1,B00MXVNHCW,98689807843,98689807843,B00NL6BZCW,kate spade new york,no,none,Y
"TYR Women's Mantra 3/4 Kalani Tight, Grey, Medium",8347472,7651249,$39.90,,$34.95,$49.99,$39.90,A3V1BO3WFJIOCU,2,B076CC377W,36702093408,36702093408,B076CQBSP5,TYR,no,none,Y
"TYR ¾ Kalani tight-Carnivale, Navy Multi, X-Large",8297292,8037922,$43.61,1,$38.66,$49.99,$43.61,A3V1BO3WFJIOCU,1,B07C9W9GPK,36702706100,36702706100,B087P3DDMD,TYR,no,none,Y
TYR AVFOP6A1123 Avictor Venom Open Back Black/Blue 23,8286120,8051291,$349.95,1,$349.95,$349.95,$349.95,A3V1BO3WFJIOCU,1,B0772S46H6,36702059442,36702059442,B086J779LV,TYR,no,none,Y
Buffalo David Bitton Ladies' Crewneck Top|Women's Short Sleeve Cozy Top|Summer Top - Green X Small,8531300,6997210,$37.99,,$37.99,$37.99,$37.99,A1I2BNQQTEY3YP,1,B0B23NWYCL,195990169209,195990169209,,Buffalo David Bitton,no,none,Y
"TYR Women's Belize Rashguard Long Sleeve Top, Red, XL",8353768,8096794,$41.26,2,$41.26,$67.10,$45.90,A218NCVVSLQN1Q,1,B089XXDCMG,36702977432,36702977432,B0BFK6QJ5Q,TYR,no,none,Y
Tory Burch Ella Small Puffer Tote,8539363,8125472,$363.00,,$348.00,$348.00,$363.00,A22XJXTXTCFKGS,1,B0CLPGMGP5,196133914663,196133914663,,Tory Burch,no,none,Y
"Buffalo David Bitton Ladies' Crewneck Top|Women's Short Sleeve Cozy Top|Summer Top - (Black Million Stars, XX-Large)",8433027,8241004,$24.98,,$24.97,$24.98,,-,0,B0CLJK3DXD,195990169384,195990169384,,Buffalo David Bitton,yes,none,Y
TYR TFCTP3A610S Womens Alliance Tech Polo Red S,8567849,8273647,$28.99,,$25.00,$39.06,$28.99,A218NCVVSLQN1Q,2,B07B89FKCP,36702086660,36702086660,B07B89XPST,TYR,no,none,Y
TYR TFCTP3A1XL Womens Alliance Tech Polo Black XL,8589208,8271988,$28.99,,$25.00,$39.06,,-,1,B07B8GYMC8,36702086271,36702086271,B07B89XPST,TYR,no,none,Y
TYR TFCTP3A610L Womens Alliance Tech Polo Red L,8588407,8281544,$28.99,24,$25.00,$39.06,$28.99,A218NCVVSLQN1Q,2,B07B84VTC2,36702086684,36702086684,B07B89XPST,TYR,no,none,Y
TYR TFCTP3A1S Womens Alliance Tech Polo Black S,8580397,8280185,$28.99,24,$25.00,$54.94,$28.99,A218NCVVSLQN1Q,2,B07B8J9V46,36702086240,36702086240,B07B89XPST,TYR,no,none,Y
TYR TFCTP3A428L Womens Alliance Tech Polo Royal L,8643009,8319403,$37.94,,$29.99,$81.51,,-,1,B07B8D4F5X,36702086509,36702086509,B07B89XPST,TYR,no,none,Y
"Tory Burch Women's Perry Triple Compartment Tote, Bay Gray",8662804,8318929,$420.00,2,$420.00,$420.00,$420.00,A3GWW7CQGYIHXP,1,B0CNQKBRP5,196133923627,196133923627,,Tory Burch,no,none,Y
Kate Spade New York Seeing Stripes Hoops Earrings Pink Multi One Size,8792235,7708830,,,,$116.84,,-,,B0C1YXX3SZ,196021306372,196021306372,,Kate Spade New York,yes,none,Y
"Tory Burch Women's Claire Cap-Toe Ballet Flat, Ginger Shortbread/Perfect Black, 9",6722539,4969225,,,$248.00,$248.00,$248.00,A33N1BDCZWHQT1,1,B0CPPM9W4P,196133952351,196133952351,B0CPPR7WL3,Tory Burch,no,none,Y
"Buffalo David Bitton Ladies' Textured Sweater (Blue, Small)",8833245,7592348,$32.99,2,$32.99,$39.99,$32.99,A3KCW0JQJAV742,1,B0772QW2PB,627650597157,627650597157,,Buffalo David Bitton,no,none,Y
Kate Spade Schuyler Small Dome Crossbody Floral Print,8854390,8552091,$139.99,2,$139.99,$150.00,$139.99,A1ZHMJTRE5D2I,1,B0C39DTRJP,196021187148,196021187148,,Kate Spade New York,no,none,Y
"Tory Burch Women's Claire Cap-Toe Ballet Flat, Ginger Shortbread/Perfect Black, 7",6634929,4924534,$248.00,2,$248.00,$248.00,$248.00,A33N1BDCZWHQT1,1,B0CPPKHZ62,196133952313,196133952313,B0CPPR7WL3,Tory Burch,no,none,Y
TYR VZNCB6A23332 Venzo Genesis Closed Back Plasma 32,9012937,8726879,$315.53,3,$315.53,$719.99,$315.53,A218NCVVSLQN1Q,1,B07N8JP9PS,36702743860,36702743860,B0CQDF3CCB,TYR,no,none,Y
"TYR 100TMGF3AXL Men's Sport Competitor Swim Guard Tee, White, X-Large",8849195,8563243,$21.94,11,$16.99,$19.99,$19.84,A3C0R15ZE826CM,2,B007TD626M,36702009638,36702009638,B0C382BCBF,TYR,no,none,Y
"Tory Burch Women's Claire Cap-Toe Ballet Flat, Ginger Shortbread/Perfect Black, 8",6668840,5424959,,,$248.00,$248.00,$248.00,A33N1BDCZWHQT1,1,B0CPPM2V6K,196133952337,196133952337,B0CPPR7WL3,Tory Burch,no,none,Y
"kate spade new york Lola Avenue Lia Top Handle Bag,Black,One Size",9083399,8799646,$199.00,1,$199.00,$398.00,$199.00,A316X216AI9M56,1,B00H9DWUXG,98689753652,98689753652,B00J9HYQZK,Kate Spade New York,no,none,Y
"Tory Burch Women's Claire Cap-Toe Ballet Flat, Ginger Shortbread/Perfect Black, 9.5",8435779,8435779,$248.00,2,$248.00,$248.00,$248.00,A33N1BDCZWHQT1,1,B0CPPHQVJ6,196133952368,196133952368,B0CPPR7WL3,Tory Burch,no,none,Y
"Tory Burch Women's Claire Cap-Toe Ballet Flat, Ginger Shortbread/Perfect Black, 8.5",6871276,5282816,$248.00,2,$248.00,$248.00,$248.00,A33N1BDCZWHQT1,1,B0CPPGWY6B,196133952344,196133952344,B0CPPR7WL3,Tory Burch,no,none,Y
"Tory Burch Women's Claire Cap-Toe Ballet Flat, Ginger Shortbread/Perfect Black, 7.5",6948395,5142193,$248.00,1,$248.00,$248.00,$248.00,A33N1BDCZWHQT1,1,B0CPPK43QH,196133952320,196133952320,B0CPPR7WL3,Tory Burch,no,none,Y
"Tory Burch Women's Claire Cap-Toe Ballet Flat, Ginger Shortbread/Perfect Black, 6",6796420,5033638,$248.00,2,$248.00,$248.00,$248.00,A33N1BDCZWHQT1,1,B0CPPJ8ZSC,196133952290,196133952290,B0CPPR7WL3,Tory Burch,no,none,Y
"Tory Burch Women's Claire Cap-Toe Ballet Flat, Ginger Shortbread/Perfect Black, 6.5",6648873,5006975,$248.00,2,$248.00,$248.00,$248.00,A33N1BDCZWHQT1,1,B0CPPLBGVV,196133952306,196133952306,B0CPPR7WL3,Tory Burch,no,none,Y
"TYR Tutti Frutti Addy Diamondfit, Turquoise, Medium",9044394,8741164,$27.99,1,$27.99,$27.99,$27.99,A3W0OAELRH58KO,1,B07J6J74TS,36702741767,36702741767,B07HL5M9D8,TYR,no,none,Y
TYR MBRA7Y42024 Brandello Maxfit Swimsuit Blue 24,6903376,5974004,$39.90,3,$34.95,$34.95,$39.90,A3V1BO3WFJIOCU,1,B07RSXKB2H,36702742870,36702742870,B0C3BS6TT5,TYR,no,none,Y
"TYR Women's Durafast One Solids Swimsuit, Fluorescent Pink/Orange, Size 28",7042347,6103369,$47.21,2,$42.26,$55.39,$47.21,A3V1BO3WFJIOCU,1,B01EXNRG5G,36702582896,36702582896,B01EXNQ828,TYR,no,none,Y
TYR CMMOR7A96032 Morocco Mojave Cutoutft Multi 32,9272276,8993684,$49.94,,$44.99,$49.49,,-,1,B07RDCZPKB,36702756839,36702756839,B0CDLF2YMJ,TYR,no,none,Y
"TYR Women's Durafast One Solids Swimsuit, Fluorescent Pink/Orange, Size 36",6940023,6055168,,,$75.00,$75.00,$75.00,A3V1BO3WFJIOCU,1,B01EXNRJ1W,36702582933,36702582933,B01EXNQ828,TYR,no,none,Y
"TYR Women's Durafast One Solids Swimsuit, Fluorescent Orange/Yellow, Size 30",7103903,6114362,$51.90,1,$46.95,$124.81,$51.90,A3V1BO3WFJIOCU,1,B01EXNQMKQ,36702582971,36702582971,B01EXNQ828,TYR,no,none,Y
"Tory Burch Women's Tory Serif Sneaker (Brisk Blue - New Ivory, us_Footwear_Size_System, Adult, Women, Numeric, Narrow, Numeric_8)",8851805,7926730,$230.99,,$230.99,$230.99,,-,0,B0C6R72VDW,192485896879,192485896879,B0BLWB5Q7X,Tory Burch,yes,none,Y
TYR MTFZH2A610YS Mens Team Zip Hoodie Red YS,9235531,8953322,,,$54.61,$79.99,,-,1,B07XVYY7TT,36702812436,36702812436,B087CYDJ19,TYR,no,none,Y
Tory Burch Miller Heavy Stitch Wallet Crossbody,9469439,8946273,$378.00,1,$378.00,$378.00,$378.00,A3RGQKMIPT95HP,1,B0BJRMXGGZ,196133408735,196133408735,,Tory Burch,no,none,Y
Tory Burch 80699 Tory Orange/Bright Samba Red With Gold Hardware EVA Women's Thin Flip Flop Size 6,8964806,8513085,$89.99,,$89.99,$89.99,,-,0,B0BN4JRQ4L,192485828986,192485828986,,Tory Burch,yes,none,Y
Tory Burch Ivory Leather Mini Swing Handbag Satchel Crossbody,8269903,5645734,$398.00,2,$398.00,$398.00,$398.00,A33N1BDCZWHQT1,1,B0CXF5984Z,196133976128,196133976128,,Tory Burch,no,none,Y
"TYR Sport Competitor Maxfit Swimsuit, Black, 24",9706606,9396487,$59.99,2,$59.99,$74.99,$59.99,"A3V1BO3WFJIOCU, A218NCVVSLQN1Q",2,B00OPLF9RO,36702502498,36702502498,B018MXLRPS,TYR,no,none,Y
"TYR Sport Competitor Maxfit Swimsuit, Navy, 22",9699847,9389950,$59.99,1,$59.99,$74.89,$59.99,"A3V1BO3WFJIOCU, A218NCVVSLQN1Q",3,B00OPLFBCM,36702502504,36702502504,B018MXLRPS,TYR,no,none,Y
"Kate Spade Metallic Stripe Beret,Charm Red/Fleur/Gold",9897288,9804329,$54.97,,$54.97,$54.97,,-,1,B07KSWQQ3Z,888698830228,888698830228,,Kate Spade New York,no,none,Y
TYR UHOMC3A939XS Biglogo Unisexhoodie Ash Heather XS,8582721,5903970,,,$37.94,$62.01,,-,0,B0BRTHQ5QJ,194238115725,194238115725,,TYR,no,none,Y
TYR RCR7A42026 Crypsis Alvr Racer Swimsuit Blue 26,9763218,9467716,$45.33,1,$40.38,$44.99,$45.33,A3V1BO3WFJIOCU,1,B0716Z1FQ1,36702046305,36702046305,B0BRJRX1JB,TYR,no,none,Y
TYR RCR7A42036 Crypsis Alvr Racer Swimsuit Blue 36,9810679,9500970,$41.49,1000,$41.49,$47.73,$42.57,AP3VA1GJZM3EQ,1,B071VTLWZC,36702046350,36702046350,B0BRJRX1JB,TYR,no,none,Y
TYR RCR7A42028 Crypsis Alvr Racer Swimsuit Blue 28,9756417,9464895,$33.95,1,$33.95,$44.99,$33.95,A3V1BO3WFJIOCU,1,B072J3C2K4,36702046312,36702046312,B0BRJRX1JB,TYR,no,none,Y
Buffalo David Bitton Ulla Button Front Tank Black MD,8949220,6976527,$19.60,,$19.60,$35.70,,-,0,B09Z7WJQGR,195990277829,195990277829,,Buffalo David Bitton,yes,none,Y
Kate Spade New York Willow Bungalow 9 M,10105817,9816092,,,$119.00,$498.95,$129.00,A13YODCX8FF1PZ,1,B0998ZPM13,767883232538,767883232538,,Kate Spade New York,no,none,Y
Kate Spade New York Cove Street Colorblock Pippa Leather Satchel,10064969,7803718,,,$159.00,$314.00,$159.00,A1D163WNTWHHOJ,1,B01BU7Y0TS,98689908281,98689908281,,Kate Spade New York,no,none,Y
"Buffalo David Bitton Women's Super Soft Hoody Pullover (US, Alpha, Medium, Regular, Regular, Chalk)",9317654,5583759,$30.50,1,$30.50,$44.99,$44.42,A3RX4UMT091AR5,4,B0CW1LHZPM,197579037282,197579037282,,Buffalo David Bitton,no,none,Y
Tory Burch Miller Medium Flap Wallet,7678728,5612089,$198.00,,$198.00,$198.00,,-,0,B0CVN9ZV4B,196133362662,196133362662,,Tory Burch,yes,none,Y
"Buffalo David Bitton Ladies' Crewneck Top|Women's Short Sleeve Cozy Top|Summer Top - (Pink Punch, XX-Large)",9639121,7099191,$24.98,,$24.98,$24.98,,-,0,B0CLJHYLJV,195990169469,195990169469,,Buffalo David Bitton,yes,none,Y
"Tory Burch Women's Colorblock Flat Espadrilles in Nappa Leather (Seashell Pink - Perfect Black, US Footwear Size System, Adult, Women, Numeric, Medium, 9.5)",10081653,10081653,$214.18,,$214.18,$214.18,,-,0,B0CKTXNJ3X,192485924220,192485924220,B0CKV17ZK1,Tory Burch,yes,none,Y
"TYR Women's Durafast Elite Solid Crosscutfit Workout Bikini, Grey/Pink, X-Small",10153915,9834037,$54.95,2,$54.95,$65.99,,A3V1BO3WFJIOCU,1,B005HXF80C,36702315173,36702315173,B008XEH350,TYR,no,none,Y
"Tory Burch Women's Perry Bucket Bag, Black, One Size",10373330,10035694,$444.44,1,$428.00,$501.54,$444.44,A22XJXTXTCFKGS,1,B08BRJXK5S,192485576429,192485576429,,Tory Burch,no,none,Y
"TYR Women's Durafast Elite Solid Crosscutfit Workout Bikini, Black/Red, Large",10084973,10084973,$60.00,1,$60.00,$60.00,$60.00,A5B8CQY4F8JBW,1,B005HXF7P8,36702315142,36702315142,B008XEH350,TYR,no,none,Y
Tory Burch PERRY TRIPLE-COMPARTMENT TOTE BAG,10370768,10038616,$420.00,1,$420.00,$420.00,$420.00,A3GWW7CQGYIHXP,1,B09PG3TXTY,196133113820,196133113820,,Tory Burch,no,none,Y
"TYR Emerald Lake Binded Hipkini, Medium, Black/Grey",10222123,9905235,$34.99,1,$29.99,$74.99,,A1TGQVBKPTM96A,1,B013XJX5MY,36702194051,36702194051,B084CM5DD7,TYR,no,none,Y
Kate Spade Cardea Eyeglasses-(0FL4) Crystal Brown/Demo-51mm,10231819,9912819,$96.05,,$95.05,$205.00,,-,1,B07PNKYQS2,716736154435,716736154435,,Kate Spade New York,no,none,Y
TYR STPRF6A2XL Female Torque Pro Black/Red XL,10040990,9465505,$267.98,4,$249.99,$348.38,,A91NAIRPMCC7Y,1,B06XDRYCC7,36702635639,36702635639,B0C6B1M4MV,TYR,no,none,Y
Kate Spade shore street daisy phone wallet wristlet bag - Navy Multi,10344464,9631234,$82.99,,$60.00,$198.00,,-,1,B087H7XVR7,767883701386,767883701386,,Kate Spade New York,no,none,Y
"Tory Burch T Monogram Leather Studio Shoulder Bag, Crossbody",7837009,4871563,$397.97,,$397.97,$398.00,,-,0,B09PVRX1DR,196133012956,196133012956,B0CZBDNVCQ,Tory Burch,yes,none,Y
Kate Spade VENUS/F/S Gold/Grey Shaded 56/18/140 women Sunglasses,10226134,7314175,$63.03,1,$63.03,$257.00,$61.86,A27Z4JX0PINYRW,1,B0BFLHPVC1,716736746555,716736746555,,Kate Spade New York,no,none,Y
"TYR Emerald Lake Bikini Bottom, Coral/Blue, X-Small",10562557,10206873,$25.43,3,$20.48,$20.48,$20.48,-,1,B000EM2ABG,36702195966,36702195966,B018MXC23E,TYR,no,none,Y
Tory Burch Women's Georgia New Cream Pumps Shoes 8.5,10317411,7752178,,,$328.00,$328.00,$328.00,A33N1BDCZWHQT1,1,B0BJDLXPK5,196133506769,196133506769,,Tory Burch,no,none,Y
Buffalo David Bitton Solif Milk 2XL,1745635,1270728,$31.60,,$31.60,$79.00,,-,0,B0B8TFVB78,195990462164,195990462164,B0BBB3PTKV,Buffalo David Bitton,yes,none,Y
"Tory Burch 1371470086200 Women's Card Case, PEBBLESTONE",10417109,10082852,$99.15,3,$99.15,$141.68,$101.66,-,2,B0BNGYJJY9,,,,Tory Burch,no,none,Y
Kate Spade MERIDA/G/S Black/Grey 54/19/140 women Sunglasses,10335982,8116187,$92.11,1,$91.11,$104.28,$65.56,A3EA4OFUZKHSR6,4,B0BFLKHJLV,716736746456,716736746456,,Kate Spade New York,no,none,Y
"Buffalo David Bitton Women's Lacemyside, Navy, S",10545827,10192644,$29.97,1,$29.97,$69.00,$29.97,AOLSJLUCN0S2,1,B01M9DKZ2L,627650267654,627650267654,B0CV1CZMW1,Buffalo David Bitton,no,none,Y
"Buffalo David Bitton Women's Lacemyside, Black, M",10544023,10189488,$29.97,1,$29.97,$69.00,$29.97,AOLSJLUCN0S2,1,B01M5DXO3Q,627650267616,627650267616,B0CV1CZMW1,Buffalo David Bitton,no,none,Y
Kate Spade MERIDA/G/S Dark Havana/Brown Shaded 54/19/140 women Sunglasses,10518673,8943339,$150.00,1,$150.00,$244.01,$96.06,A1UKNGOX4CBPSO,2,B0BFLL7YLL,716736746425,716736746425,,Kate Spade New York,no,none,Y
"Buffalo David Bitton Women's Lacemyside, Lipliner, S",10538632,10184072,$29.97,1,$29.97,$69.00,$29.97,AOLSJLUCN0S2,1,B01M7S8WBH,627650267753,627650267753,B0CV1CZMW1,Buffalo David Bitton,no,none,Y
"Buffalo David Bitton Women's Lacemyside, Lipliner, XS",10535506,10194999,$29.97,1,$29.97,$69.00,$29.97,AOLSJLUCN0S2,1,B01M3SHTAI,627650267746,627650267746,B0CV1CZMW1,Buffalo David Bitton,no,none,Y
"Buffalo David Bitton Women's Lacemyside, Lipliner, M",10535269,10187670,$29.97,1,$29.97,$69.00,$29.97,AOLSJLUCN0S2,1,B01M8KVWDK,627650267760,627650267760,B0CV1CZMW1,Buffalo David Bitton,no,none,Y
"Tory Burch Women's Mini Everly Chunky Loafers (New Ivory, US Footwear Size System, Adult, Women, Numeric, Medium, 8)",8764026,4133492,$265.00,,$265.00,$298.00,,-,0,B0CP6HD6GH,196133810620,196133810620,B0BNSG33FM,Tory Burch,yes,none,Y
"TYR Women's Modena Mini Bikini Bottom, Red/Yellow, X-Large",10620138,10241005,$19.98,,$19.98,$19.98,,-,1,B076CQFLCM,36702215602,36702215602,B076CJQ2CM,TYR,no,none,Y
"TYR 832TCABC7AL Boca Chica Mesh Capris, Coral, Large",10669761,10309006,$26.68,1,$21.73,$28.25,$26.68,A3V1BO3WFJIOCU,1,B017J1ZHT6,36702198776,36702198776,,TYR,no,none,Y
Kate Spade MARLOWE/G/S Black Pink/Dark Grey Shaded 55/17/140 women Sunglasses,10830192,10292389,$109.38,,$88.03,$166.25,,-,1,B0CCJRV2YY,716736924038,716736924038,,Kate Spade New York,no,none,Y
Kate Spade New YorK Statn Neck,10872640,10352543,$75.60,,$75.60,$168.00,,-,0,B0CGMWXYTL,196021358807,196021358807,,Kate Spade New YorK,yes,none,Y
TYR USSTMS3A1XS Unisex S/S Tee Black XS,10983421,10462872,$37.88,,$18.91,$37.88,,-,0,B0BRTK1KF9,194238115503,194238115503,,TYR,no,none,Y
TYR UHOMS3A401S Unisex Hoodie Navy S,10957659,10450213,,,$37.94,$62.01,,-,0,B0BRTJVH4M,194238100646,194238100646,,TYR,no,none,Y
Tory Burch Reva Metallic Clutch,11052094,10579173,$403.00,1,$388.00,$398.00,$412.11,A22XJXTXTCFKGS,1,B0CNFTLDPK,196133829035,196133829035,,Tory Burch,no,none,Y
"Buffalo David Bitton Men's Long Sleeve Crew Neck Sweater, Red, XX-Large",11220546,9570811,$19.98,,$19.98,$35.00,,-,0,B0C399BTGR,193851020614,193851020614,,Buffalo David Bitton,yes,none,Y
Tory Burch Good Luck Knit Trainer,11470628,11041777,$298.00,1,$298.00,$298.00,$298.00,A3RGQKMIPT95HP,1,B0C2MPMGM9,196133781883,196133781883,,Tory Burch,no,none,Y
"Kate Spade Hand Knit Colorblock Mitten,Red/Cream/Black",11558539,11161848,$58.00,1,$58.00,$58.00,$58.00,A6F0983IGLISR,1,B077R1P7T9,888698884597,888698884597,B078Z3L4DK,Kate Spade New York,no,none,Y
"kate spade new york Bromley Street Adela Top Handle Bag, Black/Soft Rosette, One Size",11476482,11049712,$148.00,2,$148.00,$298.00,$148.00,A3RXLZQIOWUMAO,3,B00V8R1YT0,98689860350,98689860350,B00V8R1IGY,kate spade new york,no,none,Y
TYR Women's Liberty Diamondfit Swimsuit (30),11501677,10446115,$49.39,1,$44.44,$55.00,$49.39,A3V1BO3WFJIOCU,1,B074W8D14Z,36702654135,36702654135,B079LQS77L,TYR,no,none,Y
"Tory Burch Women's Clover Court Sneaker Ivory Cipria Sea Bubble Lace Up Shoes (US Footwear Size System, Adult, Women, Numeric, Medium, 8)",11509078,11507057,$278.00,,$278.00,$278.00,,-,1,B0CJKYKJGY,196133843956,196133843956,B0CJ9WN24C,Tory Burch,no,none,Y
TYR RCR7A42030 Crypsis Alvr Racer Swimsuit Blue 30,11575775,11148226,$33.95,1,$33.95,$33.95,$33.95,A3V1BO3WFJIOCU,1,B072LP2Y8J,36702046329,36702046329,B0C3B9YBJC,TYR,no,none,Y
TYR RCR7A832 Crypsis Alvr Racer Swimsuit Black/Gold 32,11564230,11136053,$29.95,1,$29.95,$41.00,$29.95,A1A8OV4A25HO9P,2,B072J32ZFV,36702053365,36702053365,B0C3B9YBJC,TYR,no,none,Y
TYR RCR7A14034 Crypsis Alvr Racer Swimsuit Titanium 34,11569695,11144991,$34.90,1,$29.95,$29.95,$34.90,A3V1BO3WFJIOCU,1,B071P2SSR6,36702046626,36702046626,B0C3B9YBJC,TYR,no,none,Y
TYR RCR7A14030 Crypsis Alvr Racer Swimsuit Titanium 30,11534123,11137748,$32.39,1,$32.39,$32.39,$32.39,A3V1BO3WFJIOCU,1,B071P2SNT3,36702046602,36702046602,B0C3B9YBJC,TYR,no,none,Y
TYR RCR7A40630 Crypsis Alvr Racer Swimsuit Navy/Org 30,11544837,11116622,$24.99,3,$24.99,$44.99,$24.99,A3D3R1PIG92NIV,1,B0716Z1FPB,36702046671,36702046671,B0C3B9YBJC,TYR,no,none,Y
Tory Burch EMBROIDERED ESPADRILLE IN BLUE VERDE PETROLEO/NEW IVORY (8.5),10559284,6731634,$298.00,,$298.00,$298.00,,-,0,B0CGP4M11X,196133257326,196133257326,B0CGP3YN5M,Tory Burch,yes,none,Y
"TYR Sport Women's Sonoma Active Banded Bikini Bottom, Purple, Small",11740423,11351585,$29.00,1,$29.00,$37.25,$29.00,AS5F7IC5WU0B3,1,B010RA6LUU,36702177061,36702177061,B010RA61GO,TYR,no,none,Y
"Tory Burch Eleanor 55MM Heel Sandal, Metallicc Leather, Silver (8)",11906148,11512469,$348.00,,$348.00,$348.00,,-,0,B0CGP2LZBG,196133504307,196133504307,B0C8BM5H75,Tory Burch,yes,none,Y
TYR Breakout Warm Up Jacket - Women's Size XL Color Black,9096487,8629520,$34.60,5,$29.65,$29.95,$34.60,A3V1BO3WFJIOCU,1,B003UNNIMQ,36702019064,36702019064,,TYR,no,none,Y
Kate Spade Annadale Quartz Crystal Ladies Watch KSW1545,12189459,11772020,$142.00,,$142.00,$142.00,,-,1,B07W31LD17,4.55E+12,,,Kate Spade New York,no,none,Y
Buffalo David Bitton Kipare Utah XL,12322241,11939473,$19.60,,$19.60,$96.22,,-,0,B09ZDJKTH1,195990374559,195990374559,,Buffalo David Bitton,yes,none,Y
TYR BNOBS7A8L Obsidian Mini BIK Bt Blk/Gold L,12259570,11880774,$41.99,,$23.27,$41.99,,-,0,B0BRTH8WF2,194238134269,194238134269,,TYR,no,none,Y
TYR BNSOD7A693XL Sol Mini Bikini Bottom Fl Pink XL,12348942,11955405,,,$19.99,$39.99,$37.98,A91NAIRPMCC7Y,1,B073XSX4YS,36702045940,36702045940,B0C39FGX6W,TYR,no,none,Y
TYR Women's Emerald Lake 2 in 1 Tankini Black/Grey MD,12638184,12273828,$39.99,,$39.99,$39.99,,-,1,B002HELOL6,36702193085,36702193085,B002ZB8LX0,TYR,no,none,Y
"TYR 100TMGF3AS Men's Sport Competitor Swim Guard Tee, White, Small",12470690,12104086,$19.99,15,$19.99,$19.99,$19.99,A3C0R15ZE826CM,1,B004UHHNRW,36702009607,36702009607,,TYR,no,none,Y
Kate Spade ODETTA/F/S Dark Havana/Brown Shaded 58/19/140 women Sunglasses,12579353,12224584,$97.95,,$97.95,$99.95,,-,1,B08KKNY7XP,716736284101,716736284101,,Kate Spade New York,no,none,Y
TYR Breakout Youth Warm-Up Set - Kid's Size M Color Navy/Gold,13174527,12849652,$45.41,1,$40.46,$62.65,$45.41,A3V1BO3WFJIOCU,1,B00AU801LK,36702274067,36702274067,B076HBGK6Z,TYR,no,none,Y
"TYR SPORT Women's Standard Tankini, Red/Blue, Medium",13963239,13170364,$25.46,,$25.46,$29.75,,-,1,B08PC8Z8GJ,194238012093,194238012093,B08PD225LH,TYR,no,none,Y
TYR SUSSG5A610XXL Grd Lk Fr LND to WTR Red XXL,13585841,13244437,,,$30.95,$44.26,$35.90,A3V1BO3WFJIOCU,1,B06Y5S14TJ,36702641074,36702641074,B0CWYW1ZTD,TYR,no,none,Y
"TYR SPORT Women's Standard Swim Briefs, Red/Blue, X-Small",13553648,11844388,,,$74.91,$74.91,$74.91,A2R8V450F0F3W8,1,B08PCBS3NL,194238012208,194238012208,B08PD6KRSF,TYR,no,none,Y
Kate Spade Staci Duel Zip Around Crossbody,13556078,13200857,$162.35,1,$147.40,$179.00,$162.35,"A1WTOJSJJF8L89, A316X216AI9M56",2,B0BBBSV4TQ,196021128233,196021128233,,Kate Spade New York,no,none,Y
TYR SUSSG5A610S Grd Lk Fr LND to WTR Red S,13593304,13240277,$49.40,11,$44.45,$50.00,$49.40,A3V1BO3WFJIOCU,1,B06Y5RY2TF,36702641043,36702641043,B0CWYW1ZTD,TYR,no,none,Y
TYR MPLS6A4012XL Mens Alliance 1/4 Zip Pullover Navy 2XL,13565040,13271250,$36.98,1,$32.99,$48.95,$36.98,A218NCVVSLQN1Q,1,B07DX8YN64,36702088114,36702088114,B0CM7Q1ZQM,TYR,no,none,Y
Kate Spade New York Mikas Pond Lacey Wallet,13732487,13406405,$154.00,1,$154.00,$178.00,$154.00,A316X216AI9M56,1,B0725ZJTKM,98687064477,98687064477,,Kate Spade New York,no,none,Y
Tyr Alliance Warm-Up Short Female White/Gold Medium,14355567,13867020,$19.97,,$19.97,$19.97,,-,0,B003WL6CQ0,36702173018,36702173018,B07BLTLHG4,TYR,yes,none,Y
Kate Spade New York Long Notch PJ Set Black Pearls LG,14640016,14437670,$60.88,,$60.88,$108.00,,-,0,B0CKVSJLXL,197117434870,197117434870,,Kate Spade New York,yes,none,Y
