Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Black_list,PID
"New Balance Women's Fresh Foam X Hierro V1 Mid-Cut Trail Running Shoe, Bungee/Brindle/Cosmic Jade, 5",53122,69438,179.99,3,179.09,,,-,0,B09MYDPH37,196307055444,196307055444,B09K5355T6,New Balance,,GB196307055444,https://www.google.com/search?q=196307055444+New+Balance+Women%27s+Fresh+Foam+X+Hierro+V1+Mid-Cut+Trail+Running+Shoe%2C+Bungee%2FBrindle%2FCosmic+Jade%2C+5&tbm=shop,Y,https://www.amazon.com/dp/B09MYDPH37?psc=1,"https://www.google.com/shopping/product/16922722175404067149/offers?q=196307055444&prds=cid:16922722175404067149,cond:1",Zappos.com,97.97,166.55,185.16,178.99,Y,Y,none
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Night Tide/Blue, 5 Wide",263,510,,4,,,,A2XIEA2SJ67N4H,1,B093QLYZ7C,195907563212,195907563212,B089S7TS2F,New Balance,,GB195907563212,https://www.google.com/search?q=195907563212+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Night+Tide%2FBlue%2C+5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B093QLYZ7C?psc=1,"https://www.google.com/shopping/product/9131067252017368360/offers?q=195907563212&prds=cid:9131067252017368360,cond:1",Rack Room Shoes,89.99,152.98,170.08,170.08,Y,Y,none
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Angora/Gum, 9",1082,1798,,78,,,,A3DT0VMUKYR74A,5,B09XRHWHLB,196432834907,196432834907,B096PR9JCT,New Balance,,GB196432834907,https://www.google.com/search?q=196432834907+New+Balance+Men%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Angora%2FGum%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B09XRHWHLB?psc=1,"https://www.google.com/shopping/product/11970476456020876043/offers?q=196432834907&prds=cid:11970476456020876043,cond:1",Rack Room Shoes,84.99,144.48,160.63,160.63,Y,Y,none
"New Balance Men's Fresh Foam X 3000 V6 Metal Baseball Shoe, Pearl/White, 5.5",8228,19206,,,,,,A31AXZ2ONSA7MG,1,B09YG6RPDM,196432979448,196432979448,B0CSK8299J,New Balance,,GB196432979448,https://www.google.com/search?q=196432979448+New+Balance+Men%27s+Fresh+Foam+X+3000+V6+Metal+Baseball+Shoe%2C+Pearl%2FWhite%2C+5.5&tbm=shop,Y,https://www.amazon.com/dp/B09YG6RPDM?psc=1,"https://www.google.com/shopping/product/6226314099419769329/offers?q=196432979448&prds=cid:6226314099419769329,cond:1",New Balance,109.99,186.98,207.88,207.88,Y,Y,none
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Eclipse/Blue Groove/Natural Indigo, 9",5186,10184,,24,,,,"A1Q1PHSVIGZBP8, A28BSLDKMISFAW",2,B09K4WYMX8,196307300469,196307300469,B0CLDCBKLP,New Balance,,GB196307300469,https://www.google.com/search?q=196307300469+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Eclipse%2FBlue+Groove%2FNatural+Indigo%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B09K4WYMX8?psc=1,"https://www.google.com/shopping/product/14020769436681879735/offers?q=196307300469&prds=cid:14020769436681879735,cond:1",Marathon Sports,79.95,135.91,151.11,151.11,Y,Y,none
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Eclipse/Blue Groove/Natural Indigo, 11.5",5227,10153,,,,,,"A28BSLDKMISFAW, A1Q1PHSVIGZBP8",2,B09K4T93T6,196307300513,196307300513,B0CLDCBKLP,New Balance,,GB196307300513,https://www.google.com/search?q=196307300513+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Eclipse%2FBlue+Groove%2FNatural+Indigo%2C+11.5&tbm=shop,Y,https://www.amazon.com/dp/B09K4T93T6?psc=1,"https://www.google.com/shopping/product/5363447702797483555/offers?q=196307300513&prds=cid:5363447702797483555,cond:1",Fleet Feet,112,190.4,211.68,211.68,Y,Y,none
"New Balance Men's Fresh Foam X Hierro Mid GTX V1 Trail Running Shoe, Natural Indigo/Eclipse/Jade, 7 X-Wide",39655,46826,,5,,,,A2I86AGPBK9F84,1,B09MYF98PR,196307064941,196307064941,B09K54HHYK,New Balance,,GB196307064941,https://www.google.com/search?q=196307064941+New+Balance+Men%27s+Fresh+Foam+X+Hierro+Mid+GTX+V1+Trail+Running+Shoe%2C+Natural+Indigo%2FEclipse%2FJade%2C+7+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B09MYF98PR?psc=1,"https://www.google.com/shopping/product/8666527213099787740/offers?q=196307064941&prds=cid:8666527213099787740,cond:1",Rogans Shoes,138,234.6,260.82,260.82,Y,Y,none
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Magnet/Castlerock, 14",5232,9548,,,180,,,-,0,B09K4V36GB,196307407472,196307407472,B0CLDCBKLP,New Balance,,GB196307407472,https://www.google.com/search?q=196307407472+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Magnet%2FCastlerock%2C+14&tbm=shop,Y,https://www.amazon.com/dp/B09K4V36GB?psc=1,"https://www.google.com/shopping/product/16607119747292799618/offers?q=196307407472&prds=cid:16607119747292799618,cond:1",Nordstrom Rack,94.97,161.45,179.49,179,Y,Y,none
"New Balance Women's Fresh Foam X Hierro V7 Trail Running Shoe, Timberwolf/Workwear, 10",10642,18835,,,185.48,,,-,0,B09MY271NJ,196307431057,196307431057,B0CLP2D65F,New Balance,,GB196307431057,https://www.google.com/search?q=196307431057+New+Balance+Women%27s+Fresh+Foam+X+Hierro+V7+Trail+Running+Shoe%2C+Timberwolf%2FWorkwear%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B09MY271NJ?psc=1,"https://www.google.com/shopping/product/10677220072597933816/offers?q=196307431057&prds=cid:10677220072597933816,cond:1",Marathon Sports,79.95,135.91,151.11,184.48,Y,Y,none
New Balance 550 Mens Blue Suede BB550PHC Size 6,23533,23868,129.97,4,129.97,,,-,0,B0CNNP69VK,196652957202,196652957202,B0C6YB46KZ,New Balance,,GB196652957202,https://www.google.com/search?q=196652957202+New+Balance+550+Mens+Blue+Suede+BB550PHC+Size+6&tbm=shop,Y,https://www.amazon.com/dp/B0CNNP69VK?psc=1,"https://www.google.com/shopping/product/8792803564236277854/offers?q=196652957202&prds=cid:8792803564236277854,cond:1",Hibbett Sports,67.98,115.57,128.48,128.97,Y,Y,none
"New Balance Men's BB550 Sneakers, White/Red, 6.5",23781,23556,,,149.97,,,-,0,B0BHZKTNFC,194768754173,194768754173,B0C6YB46KZ,New Balance,,GB194768754173,https://www.google.com/search?q=194768754173+New+Balance+Men%27s+BB550+Sneakers%2C+White%2FRed%2C+6.5&tbm=shop,Y,https://www.amazon.com/dp/B0BHZKTNFC?psc=1,"https://www.google.com/shopping/product/10220355809227877995/offers?q=194768754173&prds=cid:10220355809227877995,cond:1",Foot Locker,79.99,135.98,151.18,148.97,Y,Y,none
"New Balance Men's FuelCell 4040 V6 Molded Baseball Shoe, Team Royal/White, 16",54380,85442,89.99,1,89.99,,,-,0,B08PCDHR79,195481145705,195481145705,B08PDF9B6Z,New Balance,,GB195481145705,https://www.google.com/search?q=195481145705+New+Balance+Men%27s+FuelCell+4040+V6+Molded+Baseball+Shoe%2C+Team+Royal%2FWhite%2C+16&tbm=shop,Y,https://www.amazon.com/dp/B08PCDHR79?psc=1,"https://www.google.com/shopping/product/16531388517075352026/offers?q=195481145705&prds=cid:16531388517075352026,cond:1",Baseball Savings.com,49.98,84.97,94.46,88.99,Y,Y,none
"New Balance 550 Sneaker, Sea Salt/Nori/Timberwolf/Grey, 10 US Women/8.5 US Men",43737,52100,159.99,1000,159.99,,,-,0,B0BQCLC5D6,196941296647,196941296647,B0CPYMS2KG,New Balance,,GB196941296647,https://www.google.com/search?q=196941296647+New+Balance+550+Sneaker%2C+Sea+Salt%2FNori%2FTimberwolf%2FGrey%2C+10+US+Women%2F8.5+US+Men&tbm=shop,Y,https://www.amazon.com/dp/B0BQCLC5D6?psc=1,"https://www.google.com/shopping/product/2065997224197405827/offers?q=196941296647&prds=cid:2065997224197405827,cond:1",ssense.com,87,147.9,164.43,158.99,Y,Y,none
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Pink Glo/Blue Chill/Black, 5",262,509,,4,,,,-,0,B09K4TV1X1,195907037812,195907037812,B089S7TS2F,New Balance,,GB195907037812,https://www.google.com/search?q=195907037812+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Pink+Glo%2FBlue+Chill%2FBlack%2C+5&tbm=shop,Y,https://www.amazon.com/dp/B09K4TV1X1?psc=1,"https://www.google.com/shopping/product/2779931657793745573/offers?q=195907037812&prds=cid:2779931657793745573,cond:1",Shoe Carnival,79.98,135.97,151.16,151.16,Y,Y,none
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Rain Cloud/Phantom/Egg Yolk, 8.5 X-Wide",5160,8237,,,119,,,A3PFLGVU7NSC7M,1,B09H3NR8HN,196307556217,196307556217,B0BYT5397L,New Balance,,GB196307556217,https://www.google.com/search?q=196307556217+New+Balance+Men%27s+Dynasoft+Nitrel+V5+Trail+Running+Shoe%2C+Rain+Cloud%2FPhantom%2FEgg+Yolk%2C+8.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B09H3NR8HN?psc=1,"https://www.google.com/shopping/product/4670127182341570182/offers?q=196307556217&prds=cid:4670127182341570182,cond:1",Zappos.com,65.67,111.64,124.12,118,Y,Y,none
"New Balance Men's Fresh Foam X Hierro V7 Trail Running Shoe, Black/Black, 10.5 Wide",5205,10289,,,209,,,A3ERVGYWNCMJRK,1,B09ZT39BFB,195907940525,195907940525,B0CLDCBKLP,New Balance,,GB195907940525,https://www.google.com/search?q=195907940525+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Trail+Running+Shoe%2C+Black%2FBlack%2C+10.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09ZT39BFB?psc=1,"https://www.google.com/shopping/product/5363447702797483555/offers?q=195907940525&prds=cid:5363447702797483555,cond:1",Fleet Feet,112,190.4,211.68,208,Y,Y,none
"New Balance Men's Fresh Foam X Hierro V7 Trail Running Shoe, Black/Black, 11 Wide",5178,10818,,,219,,,A3ERVGYWNCMJRK,1,B09ZSKQS21,195907940532,195907940532,B0CLDCBKLP,New Balance,,GB195907940532,https://www.google.com/search?q=195907940532+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Trail+Running+Shoe%2C+Black%2FBlack%2C+11+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09ZSKQS21?psc=1,"https://www.google.com/shopping/product/5363447702797483555/offers?q=195907940532&prds=cid:5363447702797483555,cond:1",Fleet Feet,112,190.4,211.68,218,Y,Y,none
"New Balance Men's Fresh Foam X Hierro V7 Trail Running Shoe, Black/Black, 8.5 Wide",5165,10084,,,219,,,A3ERVGYWNCMJRK,1,B09ZSL4W21,195907940488,195907940488,B0CLDCBKLP,New Balance,,GB195907940488,https://www.google.com/search?q=195907940488+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Trail+Running+Shoe%2C+Black%2FBlack%2C+8.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09ZSL4W21?psc=1,"https://www.google.com/shopping/product/5363447702797483555/offers?q=195907940488&prds=cid:5363447702797483555,cond:1",Fleet Feet,112,190.4,211.68,218,Y,Y,none
"New Balance Men's Unisex-Adult BB480 V1 Court Sneaker, White/Team Carolina/Light Aluminum, 9.5",946925,721139,,,113.74,,,AF4GO035LHAA2,1,B0CDNN6WSB,196652225325,196652225325,B09YB6J65L,New Balance,,GB196652225325,https://www.google.com/search?q=196652225325+New+Balance+Men%27s+Unisex-Adult+BB480+V1+Court+Sneaker%2C+White%2FTeam+Carolina%2FLight+Aluminum%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B0CDNN6WSB?psc=1,"https://www.google.com/shopping/product/1221382650433907724/offers?q=196652225325&prds=cid:1221382650433907724,cond:1",Tillys,60.38,102.65,114.12,112.74,Y,Y,none
"New Balance Men's Unisex-Adult BB480 V1 Court Sneaker, White/Black, 11.5",276708,329830,154.95,1,89.95,,,A38GCZO1Y368HR,1,B0C34C7RR7,197375683768,197375683768,B09YB6J65L,New Balance,,GB197375683768,https://www.google.com/search?q=197375683768+New+Balance+Men%27s+Unisex-Adult+BB480+V1+Court+Sneaker%2C+White%2FBlack%2C+11.5&tbm=shop,Y,https://www.amazon.com/dp/B0C34C7RR7?psc=1,"https://www.google.com/shopping/product/8054830039538065279/offers?q=197375683768&prds=cid:8054830039538065279,cond:1",New Balance,89.99,152.98,170.08,153.95,Y,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Pixel Green/Black 7.5 Wide,103935,50304,,,,,,-,,B0BB39DX68,196307586603,196307586603,B0CS4K92NZ,New Balance,,GB196307586603,https://www.google.com/search?q=196307586603+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Pixel+Green%2FBlack+7.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BB39DX68?psc=1,"https://www.google.com/shopping/product/7390193054212997856/offers?q=196307586603&prds=cid:7390193054212997856,cond:1",Fleet Feet,105,178.5,198.45,198.45,Y,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Pixel Green/Black 7 X-Wide,21006,258051,,,,,,-,,B0BB38WVF5,196307586757,196307586757,B0CWLBD594,New Balance,,GB196307586757,https://www.google.com/search?q=196307586757+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Pixel+Green%2FBlack+7+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BB38WVF5?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196307586757&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Pink Moon/Nb Burgundy 8 X-Wide,13488,20707,,,,,,-,,B0CBHDDSZV,196652785959,196652785959,,New Balance,,GB196652785959,https://www.google.com/search?q=196652785959+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Pink+Moon%2FNb+Burgundy+8+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0CBHDDSZV?psc=1,"https://www.google.com/shopping/product/8720112959628343449/offers?q=196652785959&prds=cid:8720112959628343449,cond:1",Zappos.com,149.99,254.98,283.48,283.48,Y,Y,none
"New Balance Women's 574+ Sneakers, Driftwood/Timber Wolf/White, 9 Medium US",22768,47021,,,179.95,,,A2CEINIO4OPLWL,1,B0BQCKZG5J,196941302362,196941302362,B0BQ1QYRV1,New Balance,,GB196941302362,https://www.google.com/search?q=196941302362+New+Balance+Women%27s+574%2B+Sneakers%2C+Driftwood%2FTimber+Wolf%2FWhite%2C+9+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B0BQCKZG5J?psc=1,"https://www.google.com/shopping/product/6819758822940248602/offers?q=196941302362&prds=cid:6819758822940248602,cond:1",Holabird Sports,89.95,152.91,170.01,178.95,Y,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe White/Grapefruit 13 Wide,49284,29733,,,,,,-,,B0C18RR82W,196432412792,196432412792,B0CW9YNPNN,New Balance,,GB196432412792,https://www.google.com/search?q=196432412792+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+White%2FGrapefruit+13+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0C18RR82W?psc=1,"https://www.google.com/shopping/product/13121487822207191607/offers?q=196432412792&prds=cid:13121487822207191607,cond:1",Orleans Shoe Co.,149.95,254.91,283.41,283.41,Y,Y,none
"New Balance Unisex 574 V2 Lace-Up Sneaker, Black/Blue, 8 US Men",45648,39652,,,,,,-,,B09YBN3DNQ,196432643028,196432643028,B01N969VZC,New Balance,,GB196432643028,https://www.google.com/search?q=196432643028+New+Balance+Unisex+574+V2+Lace-Up+Sneaker%2C+Black%2FBlue%2C+8+US+Men&tbm=shop,Y,https://www.amazon.com/dp/B09YBN3DNQ?psc=1,"https://www.google.com/shopping/product/14071375058518107621/offers?q=196432643028&prds=cid:14071375058518107621,cond:1",DICK'S Sporting Goods,89.99,152.98,170.08,170.08,Y,Y,none
"New Balance Women's 997H V1 Sneaker, Phantom/Voltage Violet, 5.5",21998,22592,,,,,,-,,B07DVG6QTK,192983239062,192983239062,B07RYL5ZXM,New Balance,,GB192983239062,https://www.google.com/search?q=192983239062+New+Balance+Women%27s+997H+V1+Sneaker%2C+Phantom%2FVoltage+Violet%2C+5.5&tbm=shop,Y,https://www.amazon.com/dp/B07DVG6QTK?psc=1,"https://www.google.com/shopping/product/5587745069157388690/offers?q=192983239062&prds=cid:5587745069157388690,cond:1",Sun & Ski Sports,99.99,169.98,188.98,188.98,Y,Y,none
"New Balance Unisex 574 V2 Familiar Ground Sneaker, White/Grey, 10.5 US Men",54002,44599,,,159.99,,,-,1,B0BJ7FBRHG,196941370248,196941370248,B00AVSN5PS,New Balance,,GB196941370248,https://www.google.com/search?q=196941370248+New+Balance+Unisex+574+V2+Familiar+Ground+Sneaker%2C+White%2FGrey%2C+10.5+US+Men&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7FBRHG?psc=1,"https://www.google.com/shopping/product/14378546873780087922/offers?q=196941370248&prds=cid:14378546873780087922,cond:1",New Balance,89.99,152.98,170.08,158.99,Y,Y,none
"New Balance Men's FreezeLX V4 Turf Lacrosse Shoe, Grey/White/White, 15",70346,105776,,,,,,-,0,B09YB8H7HJ,196432697939,196432697939,B09K533464,New Balance,,GB196432697939,https://www.google.com/search?q=196432697939+New+Balance+Men%27s+FreezeLX+V4+Turf+Lacrosse+Shoe%2C+Grey%2FWhite%2FWhite%2C+15&tbm=shop,Y,https://www.amazon.com/dp/B09YB8H7HJ?psc=1,"https://www.google.com/shopping/product/12475287934439695170/offers?q=196432697939&prds=cid:12475287934439695170,cond:1",New Balance,104.99,178.48,198.43,198.43,Y,Y,none
"New Balance Women's 510 V5 Trail Running Shoe, Cyclone/Outerspace/Stellar Blue, 8.5",127080,139345,,,,,,-,,B08BMQ258N,194768910814,194768910814,B07VNQDWLQ,New Balance,,GB194768910814,https://www.google.com/search?q=194768910814+New+Balance+Women%27s+510+V5+Trail+Running+Shoe%2C+Cyclone%2FOuterspace%2FStellar+Blue%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B08BMQ258N?psc=1,"https://www.google.com/shopping/product/816846876854644499/offers?q=194768910814&prds=cid:816846876854644499,cond:1",6pm.com,66.81,113.58,126.27,126.27,Y,Y,none
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 20 Medium",92714,86637,,,,,,-,,B09RS752GD,196071253091,196071253091,B0BWSRDNDY,New Balance,,GB196071253091,https://www.google.com/search?q=196071253091+New+Balance+Men%27s+Fresh+Foam+880+V12+Running+Shoe%2C+Infinity+Blue%2FGreen+Apple%2C+20+Medium&tbm=shop,Y,https://www.amazon.com/dp/B09RS752GD?psc=1,"https://www.google.com/shopping/product/15538211432355000380/offers?q=196071253091&prds=cid:15538211432355000380,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,Y,none
"New Balance Men's Fresh Foam 510 V6 H2O Resist Trail Running Shoe, Dark Mushroom/Stoneware/Black, 11 X-Wide",148341,189176,,,,,,-,,B0C29K6BVY,197375221939,197375221939,B0C8BV47RY,New Balance,,GB197375221939,https://www.google.com/search?q=197375221939+New+Balance+Men%27s+Fresh+Foam+510+V6+H2O+Resist+Trail+Running+Shoe%2C+Dark+Mushroom%2FStoneware%2FBlack%2C+11+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0C29K6BVY?psc=1,"https://www.google.com/shopping/product/9483273762559586117/offers?q=197375221939&prds=cid:9483273762559586117,cond:1",Zappos.com,84.79,144.14,160.25,160.25,Y,Y,none
"New Balance Men's Fresh Foam X 1080 Unlaced V1 Running Shoe, Light Aluminum/Silver Mink, 10.5 Wide",115454,113208,,,,,,-,,B09K4S3VNW,196307490924,196307490924,B0CVTTYB7K,New Balance,,GB196307490924,https://www.google.com/search?q=196307490924+New+Balance+Men%27s+Fresh+Foam+X+1080+Unlaced+V1+Running+Shoe%2C+Light+Aluminum%2FSilver+Mink%2C+10.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09K4S3VNW?psc=1,"https://www.google.com/shopping/product/6145421869238719552/offers?q=196307490924&prds=cid:6145421869238719552,cond:1",ShoeMall,127.97,217.55,241.86,241.86,Y,Y,none
"New Balance Women's Fresh Foam Tempo V1 Running Shoe, Bali Blue/Plum, 6.5",244017,280854,,,,,,-,,B07TZ247LT,194182006377,194182006377,B07VPT4HZ5,New Balance,,GB194182006377,https://www.google.com/search?q=194182006377+New+Balance+Women%27s+Fresh+Foam+Tempo+V1+Running+Shoe%2C+Bali+Blue%2FPlum%2C+6.5&tbm=shop,Y,https://www.amazon.com/dp/B07TZ247LT?psc=1,"https://www.google.com/shopping/product/8964507325269015114/offers?q=194182006377&prds=cid:8964507325269015114,cond:1",Running Free,179.99,305.98,340.18,340.18,Y,Y,none
"New Balance Girls' Leggings - Bootcut Bell Bottom Flare Leggings - Yoga Pants for Girls: High Waisted, Non-See Through (7-16), Size 14/16, Shadow",103864,163647,,,,,,-,,B0CMDB8K1K,195187866065,195187866065,B0CM7J9RCC,New Balance,,GB195187866065,https://www.google.com/search?q=195187866065+New+Balance+Girls%27+Leggings+-+Bootcut+Bell+Bottom+Flare+Leggings+-+Yoga+Pants+for+Girls%3A+High+Waisted%2C+Non-See+Through+%287-16%29%2C+Size+14%2F16%2C+Shadow&tbm=shop,Y,https://www.amazon.com/dp/B0CMDB8K1K?psc=1,"https://www.google.com/shopping/product/5789481051166984461/offers?q=195187866065&prds=cid:5789481051166984461,cond:1",Team Town Sports,44.99,76.48,85.03,85.03,Y,Y,none
"New Balance Women's 796 V3 Hard Court Tennis Shoe, Nb White/Castlerock/Vibrant Violet, 7.5 Medium US",235074,265111,,,,,,-,,B096NCD473,195907478950,195907478950,B0CM257HKP,New Balance,,GB195907478950,https://www.google.com/search?q=195907478950+New+Balance+Women%27s+796+V3+Hard+Court+Tennis+Shoe%2C+Nb+White%2FCastlerock%2FVibrant+Violet%2C+7.5+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B096NCD473?psc=1,"https://www.google.com/shopping/product/3075373579384590905/offers?q=195907478950&prds=cid:3075373579384590905,cond:1",Tennis Express,60.72,103.22,114.76,114.76,Y,Y,none
"New Balance 990 V3 PS Boys Shoes Size 2, Color: Grey-Grey",195188,167452,,,161.16,,,A1B43WMIJ58I3U,3,B0CH464QFZ,195481656959,195481656959,B07SQQ3C9J,New Balance,,GB195481656959,https://www.google.com/search?q=195481656959+New+Balance+990+V3+PS+Boys+Shoes+Size+2%2C+Color%3A+Grey-Grey&tbm=shop,Y,https://www.amazon.com/dp/B0CH464QFZ?psc=1,"https://www.google.com/shopping/product/13228562692345868730/offers?q=195481656959&prds=cid:13228562692345868730,cond:1",Foot Locker,90,153,170.1,160.16,Y,Y,none
"New Balance Girls' Sweatpants - Active Fleece Joggers (Size: 4-16), Size 14/16, Light Raspberry/Black",131273,98400,,,,,,-,,B0CM7HBWQS,195187865723,195187865723,B09DQY3W7V,New Balance,,GB195187865723,https://www.google.com/search?q=195187865723+New+Balance+Girls%27+Sweatpants+-+Active+Fleece+Joggers+%28Size%3A+4-16%29%2C+Size+14%2F16%2C+Light+Raspberry%2FBlack&tbm=shop,Y,https://www.amazon.com/dp/B0CM7HBWQS?psc=1,"https://www.google.com/shopping/product/3459679412650870689/offers?q=195187865723&prds=cid:3459679412650870689,cond:1",Kids Foot Locker,43.99,74.78,83.14,83.14,Y,Y,none
