Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box 🚚: Current,Buy Box 🚚: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Buy Box: Current,Buy Box: Stock,Match,Custom_SKU,Google_Search_Link,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"Tory Burch Women's Small Kira Clover Stud Earrings, Tory Gold, One Size",671618,752364,,,78.0,$78.00 ,,-,0.0,B0CHS9D27B,196133828397.0,196133828397.0,B0CHSB587J,Tory Burch,yes,78.0,4.0,N,GB196133828397.0,https://www.google.com/search?q=196133828397.0+Tory+Burch+Women%27s+Small+Kira+Clover+Stud+Earrings%2C+Tory+Gold%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B0CHS9D27B?psc=1,"https://www.google.com/shopping/product/5577072947565744965/offers?q=196133828397&prds=cid:5577072947565744965,cond:1",Nordstrom,88.0,149.6,166.32,,N
Tory Burch TY7169U 18933H 52MM Tory Red/Solid Dark Green Rectangle Sunglasses for Women + BUNDLE With Designer iWear Eyewear Kit,886736,692771,,,149.0,$149.00 ,,-,0.0,B0BF19MMSY,840270327250.0,840270327250.0,B0BFBML1TQ,Tory Burch,yes,149.0,7.0,N,GB840270327250.0,https://www.google.com/search?q=840270327250.0+Tory+Burch+TY7169U+18933H+52MM+Tory+Red%2FSolid+Dark+Green+Rectangle+Sunglasses+for+Women+%2B+BUNDLE+With+Designer+iWear+Eyewear+Kit&tbm=shop,https://www.amazon.com/dp/B0BF19MMSY?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's McGraw Bi-Fold Wallet, Tiramisu, Brown, One Size",924459,838064,,,178.0,$178.00 ,,-,0.0,B0BXBJPRHN,196133824696.0,196133824696.0,B0CHQN72KG,Tory Burch,yes,178.0,9.0,N,GB196133824696.0,https://www.google.com/search?q=196133824696.0+Tory+Burch+Women%27s+McGraw+Bi-Fold+Wallet%2C+Tiramisu%2C+Brown%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B0BXBJPRHN?psc=1,"https://www.google.com/shopping/product/4385176401634092798/offers?q=196133824696&prds=cid:4385176401634092798,cond:1",Not Found,,,,,N
Tory Burch 141739 Britten Logo Clam Shell Grey/Tiramisu Light Brown With Gold Hardware Reversible 1 Inch Women's Belt (Medium),578181,935916,,,109.3,$159.99 ,,-,0.0,B0CFYNX2ZN,196133459911.0,196133459911.0,B0BZ17JPYL,Tory Burch,yes,109.3,11.0,N,GB196133459911.0,https://www.google.com/search?q=196133459911.0+Tory+Burch+141739+Britten+Logo+Clam+Shell+Grey%2FTiramisu+Light+Brown+With+Gold+Hardware+Reversible+1+Inch+Women%27s+Belt+%28Medium%29&tbm=shop,https://www.amazon.com/dp/B0CFYNX2ZN?psc=1,"https://www.google.com/shopping/product/8842217340516520478/offers?q=196133459911&prds=cid:8842217340516520478,cond:1",Not Found,,,,,N
"Tory Burch Women's Kira Quilted Chevron Shoulder Bag, New Cream/Rolled Brass, Off White, One Size",814712,954902,,,598.0,$598.00 ,,-,0.0,B09N9YHMBZ,196133144756.0,196133144756.0,B09NB125C8,Tory Burch,yes,598.0,45.0,N,GB196133144756.0,https://www.google.com/search?q=196133144756.0+Tory+Burch+Women%27s+Kira+Quilted+Chevron+Shoulder+Bag%2C+New+Cream%2FRolled+Brass%2C+Off+White%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B09N9YHMBZ?psc=1,"https://www.google.com/shopping/product/15915226951278319259/offers?q=196133144756&prds=cid:15915226951278319259,cond:1",Neiman Marcus,418.6,711.62,791.15,,N
"Tory Burch Women's Ladybug Sneakers, White/White/White, 8.5 Medium US",516290,537051,,,288.0,$298.00 ,,-,0.0,B09SBQPGS9,196133406977.0,196133406977.0,B0BKMTDVNZ,Tory Burch,yes,288.0,6.0,N,GB196133406977.0,https://www.google.com/search?q=196133406977.0+Tory+Burch+Women%27s+Ladybug+Sneakers%2C+White%2FWhite%2FWhite%2C+8.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09SBQPGS9?psc=1,Not Found,Not Found,,,,,N
Tory Burch Britten Hoop Earrings 154591 in Tory Silver 022,1535255,2270484,,,,$98.00 ,,-,,B0CPKWLRSP,196133919606.0,196133919606.0,,Tory Burch,yes,,,N,GB196133919606.0,https://www.google.com/search?q=196133919606.0+Tory+Burch+Britten+Hoop+Earrings+154591+in+Tory+Silver+022&tbm=shop,https://www.amazon.com/dp/B0CPKWLRSP?psc=1,"https://www.google.com/shopping/product/7576583449654790707/offers?q=196133919606&prds=cid:7576583449654790707,cond:1",Neiman Marcus,148.0,251.6,279.72,279.72,Y
"Tory Burch Women's Claire Cap Toe Ballet Flats, New Cream/Black/Gold, 10 Medium US",484669,521591,,,248.0,$248.00 ,,-,0.0,B0BW2ZKH1T,196133673119.0,196133673119.0,B0BMJWZ6CZ,Tory Burch,yes,248.0,5.0,N,GB196133673119.0,https://www.google.com/search?q=196133673119.0+Tory+Burch+Women%27s+Claire+Cap+Toe+Ballet+Flats%2C+New+Cream%2FBlack%2FGold%2C+10+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BW2ZKH1T?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Mini T Monogram Tote, Ivory, Off White, One Size",2016472,1619074,,,298.0,$298.00 ,,-,0.0,B0BRTD454Q,196133659021.0,196133659021.0,B0BQNFDSJH,Tory Burch,yes,298.0,53.0,N,GB196133659021.0,https://www.google.com/search?q=196133659021.0+Tory+Burch+Women%27s+Mini+T+Monogram+Tote%2C+Ivory%2C+Off+White%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B0BRTD454Q?psc=1,"https://www.google.com/shopping/product/17894747534656132366/offers?q=196133659021&prds=cid:17894747534656132366,cond:1",Bloomingdale's,298.0,506.6,563.22,,N
"Tory Burch Women's Small Ella Tote, Navy, Blue, One Size",716209,710869,,,248.0,$312.90 ,,-,0.0,B0789SQM9Q,190041822997.0,190041822997.0,B07JRG7YTG,Tory Burch,yes,248.0,13.0,N,GB190041822997.0,https://www.google.com/search?q=190041822997.0+Tory+Burch+Women%27s+Small+Ella+Tote%2C+Navy%2C+Blue%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B0789SQM9Q?psc=1,,,,,,,N
Tory Burch Emerson Swingpack (Black),1833237,1660985,,,295.67,$394.80 ,$263.76 ,-,0.0,B0BYKBVM6Y,196133335277.0,196133335277.0,,Tory Burch,yes,295.67,2.0,N,GB196133335277.0,https://www.google.com/search?q=196133335277.0+Tory+Burch+Emerson+Swingpack+%28Black%29&tbm=shop,https://www.amazon.com/dp/B0BYKBVM6Y?psc=1,"https://www.google.com/shopping/product/10934390801297917460/offers?q=196133335277&prds=cid:10934390801297917460,cond:1",Not Found,,,,,N
"Tory Burch Women's Small Virginia Messenger, Black, One Size",710631,663043,,,248.0,$464.20 ,,-,0.0,B099K8J97J,192485971743.0,192485971743.0,B09SKZXSS9,Tory Burch,yes,248.0,64.0,N,GB192485971743.0,https://www.google.com/search?q=192485971743.0+Tory+Burch+Women%27s+Small+Virginia+Messenger%2C+Black%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B099K8J97J?psc=1,"https://www.google.com/shopping/product/3254077728870266551/offers?q=192485971743&prds=cid:3254077728870266551,cond:1",Neiman Marcus,186.0,316.2,351.54,,N
"Tory Burch Women's Mini Kira Diamond Quilted Flap, Rose Salt, Pink, One Size",451000,553070,,,348.0,$348.00 ,,-,0.0,B0C8BSJ4JT,197865017530.0,197865017530.0,B0CSG4ZBGF,Tory Burch,yes,348.0,12.0,N,GB197865017530.0,https://www.google.com/search?q=197865017530.0+Tory+Burch+Women%27s+Mini+Kira+Diamond+Quilted+Flap%2C+Rose+Salt%2C+Pink%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B0C8BSJ4JT?psc=1,"https://www.google.com/shopping/product/3770029281461481786/offers?q=197865017530&prds=cid:3770029281461481786,cond:1",Not Found,,,,,N
"Tory Burch Women's Studded Jelly Thongs Sandals Flats (Samba, US Footwear Size System, Adult, Women, Numeric, Medium, 8)",1118972,1630958,,,134.39,$134.39 ,,-,0.0,B0CPGKMZBM,196133105467.0,196133105467.0,B09X99HW1T,Tory Burch,yes,134.39,,N,GB196133105467.0,https://www.google.com/search?q=196133105467.0+Tory+Burch+Women%27s+Studded+Jelly+Thongs+Sandals+Flats+%28Samba%2C+US+Footwear+Size+System%2C+Adult%2C+Women%2C+Numeric%2C+Medium%2C+8%29&tbm=shop,https://www.amazon.com/dp/B0CPGKMZBM?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Studded Jelly Thongs Sandals Flats (Samba, US Footwear Size System, Adult, Women, Numeric, Medium, 7)",1152597,1723589,,,119.0,$134.39 ,,-,0.0,B0CPGPJD6Y,196133105450.0,196133105450.0,B09X99HW1T,Tory Burch,yes,119.0,,N,GB196133105450.0,https://www.google.com/search?q=196133105450.0+Tory+Burch+Women%27s+Studded+Jelly+Thongs+Sandals+Flats+%28Samba%2C+US+Footwear+Size+System%2C+Adult%2C+Women%2C+Numeric%2C+Medium%2C+7%29&tbm=shop,https://www.amazon.com/dp/B0CPGPJD6Y?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Ballet Loafers, Perfect Black, 10 Medium US",938448,954839,,,298.0,$298.00 ,,-,0.0,B09HRC77P4,196133017647.0,196133017647.0,B09HRCVYP8,Tory Burch,yes,298.0,5.0,N,GB196133017647.0,https://www.google.com/search?q=196133017647.0+Tory+Burch+Women%27s+Ballet+Loafers%2C+Perfect+Black%2C+10+Medium+US&tbm=shop,https://www.amazon.com/dp/B09HRC77P4?psc=1,"https://www.google.com/shopping/product/5348344093078446793/offers?q=196133017647&prds=cid:5348344093078446793,cond:1",Nordstrom,308.0,523.6,582.12,,N
"Tory Burch Women's Mini Kira Woven Canvas Bag, Natural/Black, One Size",423633,569328,,,,$398.00 ,,-,,B0C8BTBN9D,196133940594.0,196133940594.0,B0CSG4ZBGF,Tory Burch,no,,,N,GB196133940594.0,https://www.google.com/search?q=196133940594.0+Tory+Burch+Women%27s+Mini+Kira+Woven+Canvas+Bag%2C+Natural%2FBlack%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B0C8BTBN9D?psc=1,"https://www.google.com/shopping/product/10044596903868281887/offers?q=196133940594&prds=cid:10044596903868281887,cond:1",Bloomingdale's,228.0,387.6,430.92,430.92,Y
Tory Burch 141739 Britten Logo Clam Shell Grey/Tiramisu Light Brown With Gold Hardware Reversible 1 Inch Women's Belt (Small),611476,881138,,,119.96,$184.99 ,,-,0.0,B0BZ18X4WJ,196133459928.0,196133459928.0,B0BZ17JPYL,Tory Burch,yes,119.96,3.0,N,GB196133459928.0,https://www.google.com/search?q=196133459928.0+Tory+Burch+141739+Britten+Logo+Clam+Shell+Grey%2FTiramisu+Light+Brown+With+Gold+Hardware+Reversible+1+Inch+Women%27s+Belt+%28Small%29&tbm=shop,https://www.amazon.com/dp/B0BZ18X4WJ?psc=1,"https://www.google.com/shopping/product/8842217340516520478/offers?q=196133459928&prds=cid:8842217340516520478,cond:1",Not Found,,,,,N
"Tory Burch Women's Eleanor Heeled Sandal 55 mm, New Ivory, 10",815703,836764,,,,$348.00 ,$337.76 ,-,,B09Y34LHJR,196133269336.0,196133269336.0,B0CKH96CL7,Tory Burch,no,,,N,GB196133269336.0,https://www.google.com/search?q=196133269336.0+Tory+Burch+Women%27s+Eleanor+Heeled+Sandal+55+mm%2C+New+Ivory%2C+10&tbm=shop,https://www.amazon.com/dp/B09Y34LHJR?psc=1,"https://www.google.com/shopping/product/5286991329579979808/offers?q=196133269336&prds=cid:5286991329579979808,cond:1",Nordstrom,274.6,466.82,518.99,518.99,Y
"Tory Burch Women's Ladybug Sneakers, White/White/White, 9 Medium US",504110,480260,,,288.0,$298.00 ,,-,0.0,B09SBR7YPC,196133406984.0,196133406984.0,B0BKMTDVNZ,Tory Burch,yes,288.0,4.0,N,GB196133406984.0,https://www.google.com/search?q=196133406984.0+Tory+Burch+Women%27s+Ladybug+Sneakers%2C+White%2FWhite%2FWhite%2C+9+Medium+US&tbm=shop,https://www.amazon.com/dp/B09SBR7YPC?psc=1,"https://www.google.com/shopping/product/4883088361525654831/offers?q=196133406984&prds=cid:4883088361525654831,cond:1",Bloomingdale's,288.0,489.6,544.32,,N
Sunglasses Tory Burch TY 6089 330413 Dark Tortoise,738061,617368,,,114.69,$150.04 ,$83.59 ,-,0.0,B09QX6KNQX,725125381109.0,725125381109.0,,Tory Burch,yes,115.38,13.0,N,GB725125381109.0,https://www.google.com/search?q=725125381109.0+Sunglasses+Tory+Burch+TY+6089+330413+Dark+Tortoise&tbm=shop,https://www.amazon.com/dp/B09QX6KNQX?psc=1,Not Found,Not Found,,,,,N
Tory Burch TY6097 331687 55MM Gold/Dark Grey Square Sunglasses for Women + BUNDLE With Designer iWear Eyewear Kit,1133944,1153031,,,150.0,$150.00 ,,-,0.0,B0C5FV3THR,840270338874.0,840270338874.0,B0C5FWHD9X,Tory Burch,yes,150.0,9.0,N,GB840270338874.0,https://www.google.com/search?q=840270338874.0+Tory+Burch+TY6097+331687+55MM+Gold%2FDark+Grey+Square+Sunglasses+for+Women+%2B+BUNDLE+With+Designer+iWear+Eyewear+Kit&tbm=shop,https://www.amazon.com/dp/B0C5FV3THR?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Banana Chelsea Boots 80mm, Perfect Black/Nero, 9.5 Medium US",2385265,3001211,,,,$458.00 ,$215.24 ,-,,B0BVXNSDR2,196133880043.0,196133880043.0,B0BVXXV2J7,Tory Burch,no,,,N,GB196133880043.0,https://www.google.com/search?q=196133880043.0+Tory+Burch+Women%27s+Banana+Chelsea+Boots+80mm%2C+Perfect+Black%2FNero%2C+9.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BVXNSDR2?psc=1,"https://www.google.com/shopping/product/3734242512689422662/offers?q=196133880043&prds=cid:3734242512689422662,cond:1",Zappos.com,263.34,447.68,497.71,497.71,Y
"Tory Burch Women's Kira Chevron Convertible Shoulder Bag, Black, One Size",1738223,1628630,,,,$598.00 ,$579.24 ,-,,B09NB11N9B,196133144725.0,196133144725.0,B09NB1KH76,Tory Burch,no,,,N,GB196133144725.0,https://www.google.com/search?q=196133144725.0+Tory+Burch+Women%27s+Kira+Chevron+Convertible+Shoulder+Bag%2C+Black%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B09NB11N9B?psc=1,"https://www.google.com/shopping/product/7690694746336316933/offers?q=196133144725&prds=cid:7690694746336316933,cond:1",Neiman Marcus,383.6,652.12,725.0,725.0,Y
"Tory Burch Women's Ballet Loafers, Perfect Black, 7.5 Medium US",988388,844988,,,298.0,$298.00 ,,-,0.0,B09HRCNJ8F,196133017722.0,196133017722.0,B09HRCVYP8,Tory Burch,yes,298.0,8.0,N,GB196133017722.0,https://www.google.com/search?q=196133017722.0+Tory+Burch+Women%27s+Ballet+Loafers%2C+Perfect+Black%2C+7.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09HRCNJ8F?psc=1,Not Found,Not Found,,,,,N
Tory Burch Gigi Stainless Steel Watch Two-Tone Silver/Gold One Size,773676,883676,,,184.0,$275.00 ,$186.29 ,-,0.0,B086MJ1YCD,796483499973.0,796483499973.0,,Tory Burch,yes,186.29,11.0,N,GB796483499973.0,https://www.google.com/search?q=796483499973.0+Tory+Burch+Gigi+Stainless+Steel+Watch+Two-Tone+Silver%2FGold+One+Size&tbm=shop,https://www.amazon.com/dp/B086MJ1YCD?psc=1,Not Found,Not Found,,,,,N
Tory Burch TY2074 Eyeglass Frames 1654-51 - Tort/green Zig Zag TY2074-1654-51,1089357,1240297,,,38.22,$218.77 ,,-,0.0,B06XRLBSM4,725125980081.0,725125980081.0,,Tory Burch,yes,38.22,1.0,N,GB725125980081.0,https://www.google.com/search?q=725125980081.0+Tory+Burch+TY2074+Eyeglass+Frames+1654-51+-+Tort%2Fgreen+Zig+Zag+TY2074-1654-51&tbm=shop,https://www.amazon.com/dp/B06XRLBSM4?psc=1,Not Found,Not Found,,,,,N
Tory Burch TY6097 3316T5 55MM Gold/Light Brown Gradient Brown Polarized Square Sunglasses for Women + BUNDLE With Designer iWear Eyewear Kit,1170059,1072524,,,150.0,$150.00 ,,-,0.0,B0C5FXW61Z,840270338881.0,840270338881.0,B0C5FWHD9X,Tory Burch,yes,150.0,5.0,N,GB840270338881.0,https://www.google.com/search?q=840270338881.0+Tory+Burch+TY6097+3316T5+55MM+Gold%2FLight+Brown+Gradient+Brown+Polarized+Square+Sunglasses+for+Women+%2B+BUNDLE+With+Designer+iWear+Eyewear+Kit&tbm=shop,https://www.amazon.com/dp/B0C5FXW61Z?psc=1,"https://www.google.com/shopping/product/8466563168573537527/offers?q=840270338881&prds=cid:8466563168573537527,cond:1",My Gift Stop,86.94,147.8,164.32,149.0,Y
"Tory Burch Women's Spark Gold Leather Eleanor Slides Shoes (us_footwear_size_system, adult, women, numeric, medium, numeric_9_point_5)",2196374,2764882,,,,$298.00 ,$273.86 ,-,,B0BJDMC1WN,196133181362.0,196133181362.0,B0BNKN97JC,Tory Burch,no,,,N,GB196133181362.0,https://www.google.com/search?q=196133181362.0+Tory+Burch+Women%27s+Spark+Gold+Leather+Eleanor+Slides+Shoes+%28us_footwear_size_system%2C+adult%2C+women%2C+numeric%2C+medium%2C+numeric_9_point_5%29&tbm=shop,https://www.amazon.com/dp/B0BJDMC1WN?psc=1,"https://www.google.com/shopping/product/11860403306103161138/offers?q=196133181362&prds=cid:11860403306103161138,cond:1",Neiman Marcus,261.0,443.7,493.29,493.29,Y
Tory Burch TY7194U 19523H 55MM Transparent Pinot/Dark Green Cat Eye Sunglasses for Women + BUNDLE With Deisgner iWear Complimentary Eyewear Kit,1030715,1030715,,,,$140.00 ,,-,,B0CV82GBD2,840270359626.0,840270359626.0,B0CV84JY1F,Tory Burch,yes,,,N,GB840270359626.0,https://www.google.com/search?q=840270359626.0+Tory+Burch+TY7194U+19523H+55MM+Transparent+Pinot%2FDark+Green+Cat+Eye+Sunglasses+for+Women+%2B+BUNDLE+With+Deisgner+iWear+Complimentary+Eyewear+Kit&tbm=shop,https://www.amazon.com/dp/B0CV82GBD2?psc=1,Not Found,Not Found,,,,,N
Tory Burch TY7194U 195387 55MM Transparent Grey/Dark Grey Cat Eye Sunglasses for Women + BUNDLE With Deisgner iWear Complimentary Eyewear Kit,1032188,1032188,,,140.0,$140.00 ,,-,0.0,B0CV82YQ85,840270359633.0,840270359633.0,B0CV84JY1F,Tory Burch,yes,140.0,,N,GB840270359633.0,https://www.google.com/search?q=840270359633.0+Tory+Burch+TY7194U+195387+55MM+Transparent+Grey%2FDark+Grey+Cat+Eye+Sunglasses+for+Women+%2B+BUNDLE+With+Deisgner+iWear+Complimentary+Eyewear+Kit&tbm=shop,https://www.amazon.com/dp/B0CV82YQ85?psc=1,Not Found,Not Found,,,,,N
Tory Burch TY7194U 194111 55MM Transparent Sage/Light Grey Gradient Dark Grey Cat Eye Sunglasses for Women + BUNDLE With Deisgner iWear Complimentary Eyewear Kit,1099557,1099557,,,140.0,$140.00 ,,-,0.0,B0CV81ZK48,840270359619.0,840270359619.0,B0CV84JY1F,Tory Burch,yes,140.0,,N,GB840270359619.0,https://www.google.com/search?q=840270359619.0+Tory+Burch+TY7194U+194111+55MM+Transparent+Sage%2FLight+Grey+Gradient+Dark+Grey+Cat+Eye+Sunglasses+for+Women+%2B+BUNDLE+With+Deisgner+iWear+Complimentary+Eyewear+Kit&tbm=shop,https://www.amazon.com/dp/B0CV81ZK48?psc=1,"https://www.google.com/shopping/product/6160450063304452682/offers?q=840270359619&prds=cid:6160450063304452682,cond:1",EZContacts.com,101.5,172.55,191.83,,N
"Tory Burch Women's Ballet Loafers, Perfect Black, 5 Medium US",1025285,861595,,,298.0,$298.00 ,,-,0.0,B09HRC7QLH,196133017678.0,196133017678.0,B09HRCVYP8,Tory Burch,yes,298.0,1.0,N,GB196133017678.0,https://www.google.com/search?q=196133017678.0+Tory+Burch+Women%27s+Ballet+Loafers%2C+Perfect+Black%2C+5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09HRC7QLH?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Ballet Loafers, Perfect Black, 8.5 Medium US",967102,920278,,,298.0,$298.00 ,,-,0.0,B09HRD1LCZ,196133017746.0,196133017746.0,B09HRCVYP8,Tory Burch,yes,298.0,12.0,N,GB196133017746.0,https://www.google.com/search?q=196133017746.0+Tory+Burch+Women%27s+Ballet+Loafers%2C+Perfect+Black%2C+8.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09HRD1LCZ?psc=1,"https://www.google.com/shopping/product/4810379720484999373/offers?q=196133017746&prds=cid:4810379720484999373,cond:1",Zappos.com,233.5,396.95,441.31,,N
Tory Burch 144628 Chelsea Perfect Black With Gold Hardware Women's Thin Flip Flop Sandals Size 10,586183,586183,,,59.38,$79.99 ,,-,0.0,B0C86KP8VD,196133572290.0,196133572290.0,B0C46X86XN,Tory Burch,yes,59.38,15.0,N,GB196133572290.0,https://www.google.com/search?q=196133572290.0+Tory+Burch+144628+Chelsea+Perfect+Black+With+Gold+Hardware+Women%27s+Thin+Flip+Flop+Sandals+Size+10&tbm=shop,https://www.amazon.com/dp/B0C86KP8VD?psc=1,"https://www.google.com/shopping/product/4893966823393755656/offers?q=196133572290&prds=cid:4893966823393755656,cond:1",Bloomingdale's,178.0,302.6,336.42,,N
"Tory Burch Women's Black Miller Knotted Pave Embellished Crystal Shoes Slides (US Footwear Size System, Adult, Women, Numeric, Medium, 7.5)",454210,476623,,,298.0,$298.00 ,,-,0.0,B0CFXTZ6TJ,196133850930.0,196133850930.0,B0BVYFFD4S,Tory Burch,yes,298.0,,N,GB196133850930.0,https://www.google.com/search?q=196133850930.0+Tory+Burch+Women%27s+Black+Miller+Knotted+Pave+Embellished+Crystal+Shoes+Slides+%28US+Footwear+Size+System%2C+Adult%2C+Women%2C+Numeric%2C+Medium%2C+7.5%29&tbm=shop,https://www.amazon.com/dp/B0CFXTZ6TJ?psc=1,"https://www.google.com/shopping/product/14221030642878076345/offers?q=196133850930&prds=cid:14221030642878076345,cond:1",Not Found,,,,,N
Tory Burch Emerson Crossbody Bag (Navy),1121878,1252057,,,224.94,$375.97 ,,-,0.0,B08176SCYD,,,,Tory Burch,yes,224.94,28.0,N,GBnan,https://www.google.com/search?q=nan+Tory+Burch+Emerson+Crossbody+Bag+%28Navy%29&tbm=shop,https://www.amazon.com/dp/B08176SCYD?psc=1,"https://www.google.com/shopping/product/11196555853498293704/offers?q=Unknown&prds=cid:11196555853498293704,cond:1",Not Found,,,,,N
"Tory Burch Women's Bow Ballet Pumps 45mm, Ginger Shortbread/Black, 7 Medium US",1669630,1547253,,,298.0,$298.00 ,,-,0.0,B0BVXT4Z6N,196133870549.0,196133870549.0,B0BVY7QZX9,Tory Burch,no,298.0,,N,GB196133870549.0,https://www.google.com/search?q=196133870549.0+Tory+Burch+Women%27s+Bow+Ballet+Pumps+45mm%2C+Ginger+Shortbread%2FBlack%2C+7+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BVXT4Z6N?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Bow Ballet Pumps 45mm, Ginger Shortbread/Black, 10.5 Medium US",1617887,1626432,,,298.0,$298.00 ,,-,0.0,B0BVXW36VK,196133870464.0,196133870464.0,B0BVY7QZX9,Tory Burch,yes,298.0,1.0,N,GB196133870464.0,https://www.google.com/search?q=196133870464.0+Tory+Burch+Women%27s+Bow+Ballet+Pumps+45mm%2C+Ginger+Shortbread%2FBlack%2C+10.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BVXW36VK?psc=1,,,,,,,N
"Tory Burch Women's 1"" Miller Belt, Black/Classic Cuoio/Gold, S",670988,691617,,,178.0,$178.00 ,,-,0.0,B0CBSYJG9L,196133359822.0,196133359822.0,B0BZG18P8N,Tory Burch,yes,178.0,9.0,N,GB196133359822.0,https://www.google.com/search?q=196133359822.0+Tory+Burch+Women%27s+1%22+Miller+Belt%2C+Black%2FClassic+Cuoio%2FGold%2C+S&tbm=shop,https://www.amazon.com/dp/B0CBSYJG9L?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Miller Knotted Pave Sandals, Stone Gray, Tan, 6.5 Medium US",543921,546715,,,298.0,$298.00 ,,-,0.0,B0BVXP6RD5,196133851067.0,196133851067.0,B0BVYFFD4S,Tory Burch,yes,298.0,,N,GB196133851067.0,https://www.google.com/search?q=196133851067.0+Tory+Burch+Women%27s+Miller+Knotted+Pave+Sandals%2C+Stone+Gray%2C+Tan%2C+6.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BVXP6RD5?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Miller Knotted Pave Sandals, Stone Gray, Tan, 8 Medium US",477730,593728,,,,$298.00 ,$298.00 ,-,,B0BVXL7Z43,196133851098.0,196133851098.0,B0BVYFFD4S,Tory Burch,no,,,N,GB196133851098.0,https://www.google.com/search?q=196133851098.0+Tory+Burch+Women%27s+Miller+Knotted+Pave+Sandals%2C+Stone+Gray%2C+Tan%2C+8+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BVXL7Z43?psc=1,"https://www.google.com/shopping/product/17943311221929870322/offers?q=196133851098&prds=cid:17943311221929870322,cond:1",Zappos.com,212.98,362.07,402.53,402.53,Y
"Tory Burch Rent the Runway Pre-Loved Navy Lace Trim Dress, Multicolored, X-Small",1860750,1831211,,,,$160.78 ,,-,0.0,B0B9YRB4YT,,,B0B9Z5JL5M,Tory Burch,yes,,4.0,N,GBnan,https://www.google.com/search?q=nan+Tory+Burch+Rent+the+Runway+Pre-Loved+Navy+Lace+Trim+Dress%2C+Multicolored%2C+X-Small&tbm=shop,https://www.amazon.com/dp/B0B9YRB4YT?psc=1,Not Found,Not Found,,,,,N
Tory Burch TY7193U 19405A 56MM Black/White Tortoise/Light Brown Mirror Gold Square Sunglasses for Women + BUNDLE With Deisgner iWear Complimentary Eyewear Kit,1455303,1455303,,,140.0,$140.00 ,,-,0.0,B0CV81YLS8,840270359534.0,840270359534.0,B0CV84F1SF,Tory Burch,yes,140.0,,N,GB840270359534.0,https://www.google.com/search?q=840270359534.0+Tory+Burch+TY7193U+19405A+56MM+Black%2FWhite+Tortoise%2FLight+Brown+Mirror+Gold+Square+Sunglasses+for+Women+%2B+BUNDLE+With+Deisgner+iWear+Complimentary+Eyewear+Kit&tbm=shop,https://www.amazon.com/dp/B0CV81YLS8?psc=1,"https://www.google.com/shopping/product/15323614521577938357/offers?q=840270359534&prds=cid:15323614521577938357,cond:1",Lyst,778.0,1322.6,1470.42,,N
Tory Burch TY7193U 172873 56MM Dark Tortoise/Dark Brown Square Sunglasses for Women + BUNDLE With Deisgner iWear Complimentary Eyewear Kit,1324211,1324211,,,140.0,$140.00 ,,-,0.0,B0CV83C7M5,840270359527.0,840270359527.0,B0CV84F1SF,Tory Burch,yes,140.0,,N,GB840270359527.0,https://www.google.com/search?q=840270359527.0+Tory+Burch+TY7193U+172873+56MM+Dark+Tortoise%2FDark+Brown+Square+Sunglasses+for+Women+%2B+BUNDLE+With+Deisgner+iWear+Complimentary+Eyewear+Kit&tbm=shop,https://www.amazon.com/dp/B0CV83C7M5?psc=1,"https://www.google.com/shopping/product/15073076810970363592/offers?q=840270359527&prds=cid:15073076810970363592,cond:1",Designer Frames Outlet,85.0,144.5,160.65,,N
