Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box 🚚: Stock,New: Current,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Amazon_link,Match,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"New Balance Boy's 574 Core Lace-Up Sneaker, Black/White, 3 Little Kid",64965,67678,,,89.96,$ 89.64,AF4GO035LHAA2,1.0,B093X4KHBS,0196071027777,196071027777,B093F9MFKW,New Balance,no,GB196071027777,https://www.google.com/search?q=196071027777+New+Balance+Boy%27s+574+Core+Lace-Up+Sneaker%2C+Black%2FWhite%2C+3+Little+Kid&tbm=shop,https://www.amazon.com/dp/B093X4KHBS?psc=1,Y,"https://www.google.com/shopping/product/6942443794172701731/offers?q=196071027777&prds=cid:6942443794172701731,cond:1",Foot Locker,70.0,119.0,132.3,,N
"New Balance Boy's 574 Core Lace-Up Sneaker, Black/Black, 3.5 Wide Big Kid",67032,69201,,,,,-,,B095YYFLG4,0196071021089,196071021089,B093F9MFKW,New Balance,yes,GB196071021089,https://www.google.com/search?q=196071021089+New+Balance+Boy%27s+574+Core+Lace-Up+Sneaker%2C+Black%2FBlack%2C+3.5+Wide+Big+Kid&tbm=shop,https://www.amazon.com/dp/B095YYFLG4?psc=1,Y,"https://www.google.com/shopping/product/17856945164650396487/offers?q=196071021089&prds=cid:17856945164650396487,cond:1",Awesome Shoes,73.0,124.1,137.97,137.97,Y
"New Balance Kid's 574 V1 Flower Power Lace-Up Sneaker, Black/Lemonade, 10.5 Little Kid",66575,68681,69.95,1.0,69.95,$ 69.95,A1LEM297LNF1FK,2.0,B096NK9CZ5,0195907515709,195907515709,B093F9MFKW,New Balance,no,GB195907515709,https://www.google.com/search?q=195907515709+New+Balance+Kid%27s+574+V1+Flower+Power+Lace-Up+Sneaker%2C+Black%2FLemonade%2C+10.5+Little+Kid&tbm=shop,https://www.amazon.com/dp/B096NK9CZ5?psc=1,Y,"https://www.google.com/shopping/product/7118040479168902874/offers?q=195907515709&prds=cid:7118040479168902874,cond:1",New Balance,79.94,135.9,151.09,,N
"New Balance Kid's 574 V1 Lace-Up Sneaker, Black/Lemonade, 12.5 M US Little Kid (4-8 Years)",63750,67856,69.95,1.0,69.95,$ 69.95,A1LEM297LNF1FK,1.0,B096NJL3NZ,0195907515747,195907515747,B093F9MFKW,New Balance,no,GB195907515747,https://www.google.com/search?q=195907515747+New+Balance+Kid%27s+574+V1+Lace-Up+Sneaker%2C+Black%2FLemonade%2C+12.5+M+US+Little+Kid+%284-8+Years%29&tbm=shop,https://www.amazon.com/dp/B096NJL3NZ?psc=1,Y,"https://www.google.com/shopping/product/7118040479168902874/offers?q=195907515747&prds=cid:7118040479168902874,cond:1",Not Found,,,,,N
"New Balance Boy's 574 Core Lace-Up Sneaker, Grey/White, 11.5 Little Kid",63885,66179,,,92.79,$ 100.84,AF4GO035LHAA2,1.0,B093X5P7ZN,0196071027302,196071027302,B093F9MFKW,New Balance,yes,GB196071027302,https://www.google.com/search?q=196071027302+New+Balance+Boy%27s+574+Core+Lace-Up+Sneaker%2C+Grey%2FWhite%2C+11.5+Little+Kid&tbm=shop,https://www.amazon.com/dp/B093X5P7ZN?psc=1,Y,"https://www.google.com/shopping/product/255756306995897366/offers?q=196071027302&prds=cid:255756306995897366,cond:1",Not Found,,,,,N
"New Balance Men's 460 V3 Running Shoe, Grey/Black, 7.5 X-Wide",91460,91178,,,51.52,$ 67.80,A1WTOJSJJF8L89,1.0,B08PCBRLRB,0195481298432,195481298432,B08PD6YL7J,New Balance,yes,GB195481298432,https://www.google.com/search?q=195481298432+New+Balance+Men%27s+460+V3+Running+Shoe%2C+Grey%2FBlack%2C+7.5+X-Wide&tbm=shop,https://www.amazon.com/dp/B08PCBRLRB?psc=1,Y,"https://www.google.com/shopping/product/2612475906431864174/offers?q=195481298432&prds=cid:2612475906431864174,cond:1",Kohl's,64.99,110.48,122.83,,N
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Vibrant Apricot/Vibrant Orange, 12.5 Medium",87311,959412,,,,,-,,B09RS3XK9C,0195907629390,195907629390,B0BWSRDNDY,New Balance,no,GB195907629390,https://www.google.com/search?q=195907629390+New+Balance+Men%27s+Fresh+Foam+880+V12+Running+Shoe%2C+Vibrant+Apricot%2FVibrant+Orange%2C+12.5+Medium&tbm=shop,https://www.amazon.com/dp/B09RS3XK9C?psc=1,Y,"https://www.google.com/shopping/product/10023730513813562379/offers?q=195907629390&prds=cid:10023730513813562379,cond:1",Gazelle Sports,79.95,135.91,151.11,151.11,Y
"New Balance Men's, Dynasoft Drft V2 Running Shoe Black White",100233,108974,54.99,47.0,54.99,$ 54.99,APMVYK5AMZ4PX,1.0,B093QHG4MG,0195907537329,195907537329,B09YB1PRZN,New Balance,no,GB195907537329,https://www.google.com/search?q=195907537329+New+Balance+Men%27s%2C+Dynasoft+Drft+V2+Running+Shoe+Black+White&tbm=shop,https://www.amazon.com/dp/B093QHG4MG?psc=1,Y,"https://www.google.com/shopping/product/246990268545588664/offers?q=195907537329&prds=cid:246990268545588664,cond:1",Academy Sports + Outdoors,59.99,101.98,113.38,,N
"New Balance Men's, Dynasoft Drft V2 Running Shoe Black White",104019,111882,54.99,28.0,54.99,$ 54.99,APMVYK5AMZ4PX,1.0,B093QKQNMY,0195907537343,195907537343,B09YB1PRZN,New Balance,no,GB195907537343,https://www.google.com/search?q=195907537343+New+Balance+Men%27s%2C+Dynasoft+Drft+V2+Running+Shoe+Black+White&tbm=shop,https://www.amazon.com/dp/B093QKQNMY?psc=1,Y,"https://www.google.com/shopping/product/4511333555481441112/offers?q=195907537343&prds=cid:4511333555481441112,cond:1",Nordstrom Rack,73.97,125.75,139.8,,N
"New Balance Kid's Fresh Foam Arishi V2 Bungee Running Shoe, Gunmetal/Energy Red, 7 Big Kid",89524,102317,47.0,1.0,47.0,$ 47.00,A38V91JH5G8OV2,1.0,B07BQV2ZBB,0192662670490,192662670490,B0C5N66B37,New Balance,no,GB192662670490,https://www.google.com/search?q=192662670490+New+Balance+Kid%27s+Fresh+Foam+Arishi+V2+Bungee+Running+Shoe%2C+Gunmetal%2FEnergy+Red%2C+7+Big+Kid&tbm=shop,https://www.amazon.com/dp/B07BQV2ZBB?psc=1,Y,"https://www.google.com/shopping/product/11823419297681740176/offers?q=192662670490&prds=cid:11823419297681740176,cond:1",Shoe Carnival,49.99,84.98,94.48,,N
"New Balance 1010 - Tiago Lemos White/Green US Men's 13, Women's 14.5 Medium",138997,149681,,,164.57,$ 164.57,A2B9B9OGF1VYTL,1.0,B0B318KV8Z,0196307075152,196307075152,B08BBCXH47,New Balance,yes,GB196307075152,https://www.google.com/search?q=196307075152+New+Balance+1010+-+Tiago+Lemos+White%2FGreen+US+Men%27s+13%2C+Women%27s+14.5+Medium&tbm=shop,https://www.amazon.com/dp/B0B318KV8Z?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, 12 Wide, Light Aluminum/True RED",85296,869302,,,,,-,,B0BD1TKXBD,0196307592437,196307592437,B0BWSRDNDY,New Balance,no,GB196307592437,https://www.google.com/search?q=196307592437+New+Balance+Men%27s+Fresh+Foam+X+880+V12+Running+Shoe%2C+12+Wide%2C+Light+Aluminum%2FTrue+RED&tbm=shop,https://www.amazon.com/dp/B0BD1TKXBD?psc=1,N,,,,,,,N
"New Balance Women's 520 V7 Running Shoe, Grey/Yellow/Blue, 7 Wide",64452,67274,59.95,2.0,59.95,$ 59.95,A1Q1PHSVIGZBP8,1.0,B08BNJBTPX,0194768970351,194768970351,B09TV444CJ,New Balance,no,GB194768970351,https://www.google.com/search?q=194768970351+New+Balance+Women%27s+520+V7+Running+Shoe%2C+Grey%2FYellow%2FBlue%2C+7+Wide&tbm=shop,https://www.amazon.com/dp/B08BNJBTPX?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's 520 V7 Running Shoe, Grey/Yellow/Blue, 7.5 Wide",66356,67142,59.95,1.0,59.95,$ 51.53,A1Q1PHSVIGZBP8,1.0,B08BNDK2L1,0194768970368,194768970368,B09TV444CJ,New Balance,no,GB194768970368,https://www.google.com/search?q=194768970368+New+Balance+Women%27s+520+V7+Running+Shoe%2C+Grey%2FYellow%2FBlue%2C+7.5+Wide&tbm=shop,https://www.amazon.com/dp/B08BNDK2L1?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's 520 V7 Running Shoe, Grey/Silver/Teal, 6.5 Wide",64126,67462,,,97.86,$ 97.86,A3ERVGYWNCMJRK,1.0,B0882CBBBJ,0194768982323,194768982323,B09TV444CJ,New Balance,yes,GB194768982323,https://www.google.com/search?q=194768982323+New+Balance+Women%27s+520+V7+Running+Shoe%2C+Grey%2FSilver%2FTeal%2C+6.5+Wide&tbm=shop,https://www.amazon.com/dp/B0882CBBBJ?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's 520 V7 Running Shoe, Grey/Grey, 6.5",64259,67941,,,75.99,$ 79.12,A30ZT249TS9GTO,1.0,B093QJY2BX,0195907567432,195907567432,B09TV444CJ,New Balance,no,GB195907567432,https://www.google.com/search?q=195907567432+New+Balance+Women%27s+520+V7+Running+Shoe%2C+Grey%2FGrey%2C+6.5&tbm=shop,https://www.amazon.com/dp/B093QJY2BX?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's 813 V1 Hook and Loop Walking Shoe, Black, 12 X-Wide",72192,79954,,,,,-,,B00O9YX6NQ,0888546779921,888546779921,B0BZ5R6TFW,New Balance,yes,GB888546779921,https://www.google.com/search?q=888546779921+New+Balance+Men%27s+813+V1+Hook+and+Loop+Walking+Shoe%2C+Black%2C+12+X-Wide&tbm=shop,https://www.amazon.com/dp/B00O9YX6NQ?psc=1,Y,"https://www.google.com/shopping/product/1389227060813123110/offers?q=888546779921&prds=cid:1389227060813123110,cond:1",Flow Feet Orthopedic Shoes,109.95,186.91,207.81,207.81,Y
"New Balance Men's 813 V1 Hook and Loop Walking Shoe, White, 10",72518,78286,99.95,26.0,99.95,$ 99.95,A1LEM297LNF1FK,1.0,B00O9YXONS,0888546780187,888546780187,B0BZ5R6TFW,New Balance,no,GB888546780187,https://www.google.com/search?q=888546780187+New+Balance+Men%27s+813+V1+Hook+and+Loop+Walking+Shoe%2C+White%2C+10&tbm=shop,https://www.amazon.com/dp/B00O9YXONS?psc=1,Y,"https://www.google.com/shopping/product/13014730975781906786/offers?q=888546780187&prds=cid:13014730975781906786,cond:1",Not Found,,,,,N
"New Balance Men's 813 V1 Hook and Loop Walking Shoe, White, 9 Wide",73199,79121,89.95,4.0,89.95,$ 89.95,A1BNXE6U3W2NOH,2.0,B00O9YY3L0,0888546780316,888546780316,B0BZ5R6TFW,New Balance,no,GB888546780316,https://www.google.com/search?q=888546780316+New+Balance+Men%27s+813+V1+Hook+and+Loop+Walking+Shoe%2C+White%2C+9+Wide&tbm=shop,https://www.amazon.com/dp/B00O9YY3L0?psc=1,Y,"https://www.google.com/shopping/product/13014730975781906786/offers?q=888546780316&prds=cid:13014730975781906786,cond:1",Not Found,,,,,N
"New Balance Women's 520 V7 Running Shoe, Grey/Silver/Teal, 7 Wide",62015,66804,59.95,3.0,59.95,$ 59.95,A1Q1PHSVIGZBP8,1.0,B0882CBBR1,0194768982330,194768982330,B09TV444CJ,New Balance,no,GB194768982330,https://www.google.com/search?q=194768982330+New+Balance+Women%27s+520+V7+Running+Shoe%2C+Grey%2FSilver%2FTeal%2C+7+Wide&tbm=shop,https://www.amazon.com/dp/B0882CBBR1?psc=1,Y,"https://www.google.com/shopping/product/11279095379136234311/offers?q=194768982330&prds=cid:11279095379136234311,cond:1",shoebacca.com,109.95,186.91,207.81,,N
"New Balance Women's Fresh Foam Link SL v2 Golf Shoe, Grey/Rose, 8",91833,85710,,,110.93,$ 110.93,A2B9B9OGF1VYTL,1.0,B09C15HKL9,0889993231949,889993231949,B09C1JQJ7C,New Balance,no,GB889993231949,https://www.google.com/search?q=889993231949+New+Balance+Women%27s+Fresh+Foam+Link+SL+v2+Golf+Shoe%2C+Grey%2FRose%2C+8&tbm=shop,https://www.amazon.com/dp/B09C15HKL9?psc=1,Y,"https://www.google.com/shopping/product/10790838868899438106/offers?q=889993231949&prds=cid:10790838868899438106,cond:1",Just Golf Stuff Canada,79.99,135.98,151.18,,N
"New Balance Women's Fresh Foam X 860 V13, Blue/Steel, 8.5 X-Wide",109014,48658,,,236.62,$ 236.62,A2B9B9OGF1VYTL,2.0,B0BB31WTXK,0196432341429,196432341429,B0CSHGV5ZM,New Balance,yes,GB196432341429,https://www.google.com/search?q=196432341429+New+Balance+Women%27s+Fresh+Foam+X+860+V13%2C+Blue%2FSteel%2C+8.5+X-Wide&tbm=shop,https://www.amazon.com/dp/B0BB31WTXK?psc=1,Y,"https://www.google.com/shopping/product/12682706075848029631/offers?q=196432341429&prds=cid:12682706075848029631,cond:1",New Balance,179.99,305.98,340.18,,N
"New Balance Women's Fresh Foam X Tempo V2 Running Shoe, Black/White, 8.5",84255,106499,,,,$ 67.99,-,,B093WSWFKZ,0195907689073,195907689073,B096NRVC69,New Balance,yes,GB195907689073,https://www.google.com/search?q=195907689073+New+Balance+Women%27s+Fresh+Foam+X+Tempo+V2+Running+Shoe%2C+Black%2FWhite%2C+8.5&tbm=shop,https://www.amazon.com/dp/B093WSWFKZ?psc=1,Y,"https://www.google.com/shopping/product/7363132062836149367/offers?q=195907689073&prds=cid:7363132062836149367,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam X Tempo V2 Running Shoe, Dawn Glow/Pink Haze/Surf, 6",86154,107629,71.97,1.0,71.97,$ 71.97,A1LEM297LNF1FK,3.0,B096NJM3XJ,0196071175355,196071175355,B096NRVC69,New Balance,no,GB196071175355,https://www.google.com/search?q=196071175355+New+Balance+Women%27s+Fresh+Foam+X+Tempo+V2+Running+Shoe%2C+Dawn+Glow%2FPink+Haze%2FSurf%2C+6&tbm=shop,https://www.amazon.com/dp/B096NJM3XJ?psc=1,Y,"https://www.google.com/shopping/product/3163407452305758178/offers?q=196071175355&prds=cid:3163407452305758178,cond:1",New Balance,129.99,220.98,245.68,,N
"New Balance Women's 520 V7 Running Shoe, Purple/Multi, 6.5",62364,67466,,,99.54,$ 60.42,A1B43WMIJ58I3U,1.0,B093QKDMCT,0195907693254,195907693254,B09TV444CJ,New Balance,no,GB195907693254,https://www.google.com/search?q=195907693254+New+Balance+Women%27s+520+V7+Running+Shoe%2C+Purple%2FMulti%2C+6.5&tbm=shop,https://www.amazon.com/dp/B093QKDMCT?psc=1,Y,"https://www.google.com/shopping/product/1870640457708853312/offers?q=195907693254&prds=cid:1870640457708853312,cond:1",Not Found,,,,,N
"New Balance Men's 460 V3 Running Shoe, Black/Neon Dragonfly/Blacktop, 9 X-Wide",91806,93217,,,,,-,,B09Y9LB4DM,0196432834242,196432834242,B08PD6YL7J,New Balance,no,GB196432834242,https://www.google.com/search?q=196432834242+New+Balance+Men%27s+460+V3+Running+Shoe%2C+Black%2FNeon+Dragonfly%2FBlacktop%2C+9+X-Wide&tbm=shop,https://www.amazon.com/dp/B09Y9LB4DM?psc=1,Y,"https://www.google.com/shopping/product/1653147477915343238/offers?q=196432834242&prds=cid:1653147477915343238,cond:1",Not Found,,,,,N
"New Balance Boy's 574 V1 Legends Lace-Up Sneaker, Magnet/Serene Blue, 6.5 Big Kid",62375,102192,69.95,2.0,69.95,$ 69.95,A1LEM297LNF1FK,1.0,B09NTNND5N,0195907471616,195907471616,B093F9MFKW,New Balance,no,GB195907471616,https://www.google.com/search?q=195907471616+New+Balance+Boy%27s+574+V1+Legends+Lace-Up+Sneaker%2C+Magnet%2FSerene+Blue%2C+6.5+Big+Kid&tbm=shop,https://www.amazon.com/dp/B09NTNND5N?psc=1,Y,"https://www.google.com/shopping/product/16674088591724908714/offers?q=195907471616&prds=cid:16674088591724908714,cond:1",Not Found,,,,,N
"New Balance Men's Accelerate 7 Inch Short, Thunder, Large",61902,46079,,,,,-,,B09M7NG39N,0196307737623,196307737623,B0BJ86TZDF,New Balance,yes,GB196307737623,https://www.google.com/search?q=196307737623+New+Balance+Men%27s+Accelerate+7+Inch+Short%2C+Thunder%2C+Large&tbm=shop,https://www.amazon.com/dp/B09M7NG39N?psc=1,Y,"https://www.google.com/shopping/product/15148272377522459672/offers?q=196307737623&prds=cid:15148272377522459672,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Lead/Light Aluminum, 10.5 Narrow",86240,749621,,,139.99,$ 139.99,A1GIP4QI9DM3NE,1.0,B09RS3W86T,0195907631140,195907631140,B0BWSRDNDY,New Balance,yes,GB195907631140,https://www.google.com/search?q=195907631140+New+Balance+Men%27s+Fresh+Foam+X+880+V12+Running+Shoe%2C+Black%2FLead%2FLight+Aluminum%2C+10.5+Narrow&tbm=shop,https://www.amazon.com/dp/B09RS3W86T?psc=1,Y,"https://www.google.com/shopping/product/12134607847454903993/offers?q=195907631140&prds=cid:12134607847454903993,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Spring Tide/Vibrant Orange/Morning Fog, 9.5 Wide",90739,468356,,,,,-,,B09RSC2VW8,0195907606155,195907606155,B0BWSRDNDY,New Balance,yes,GB195907606155,https://www.google.com/search?q=195907606155+New+Balance+Men%27s+Fresh+Foam+X+880+V12+Running+Shoe%2C+Spring+Tide%2FVibrant+Orange%2FMorning+Fog%2C+9.5+Wide&tbm=shop,https://www.amazon.com/dp/B09RSC2VW8?psc=1,Y,"https://www.google.com/shopping/product/9121334974417759286/offers?q=195907606155&prds=cid:9121334974417759286,cond:1",Sole Provisions,74.95,127.42,141.66,141.66,Y
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Lead/Light Aluminum, 10 X-Wide",88441,725887,122.22,1.0,122.22,$ 123.32,AAUT31U7BVMI4,1.0,B09RSGSY5F,0195907631621,195907631621,B0BWSRDNDY,New Balance,no,GB195907631621,https://www.google.com/search?q=195907631621+New+Balance+Men%27s+Fresh+Foam+X+880+V12+Running+Shoe%2C+Black%2FLead%2FLight+Aluminum%2C+10+X-Wide&tbm=shop,https://www.amazon.com/dp/B09RSGSY5F?psc=1,Y,"https://www.google.com/shopping/product/12134607847454903993/offers?q=195907631621&prds=cid:12134607847454903993,cond:1",Not Found,,,,,N
"New Balance Men's Dynasoft Nitrel V4 Trail Running Shoe, Cyclone/Light Cyclone/Black, 9 X-Wide",70917,76509,69.95,2.0,69.95,$ 71.08,A1Q1PHSVIGZBP8,2.0,B08BMS13MT,0195173071206,195173071206,B08DJQVRGT,New Balance,no,GB195173071206,https://www.google.com/search?q=195173071206+New+Balance+Men%27s+Dynasoft+Nitrel+V4+Trail+Running+Shoe%2C+Cyclone%2FLight+Cyclone%2FBlack%2C+9+X-Wide&tbm=shop,https://www.amazon.com/dp/B08BMS13MT?psc=1,Y,"https://www.google.com/shopping/product/9852387141671328266/offers?q=195173071206&prds=cid:9852387141671328266,cond:1",Not Found,,,,,N
"New Balance Women's 510 V5 Trail Running Shoe, Thunder/Pink/Orange, 9",135995,151510,74.5,6.0,74.5,$ 74.50,ACNKAGU1RYHE0,1.0,B093QGYCZL,0195907694176,195907694176,B07VNQDWLQ,New Balance,no,GB195907694176,https://www.google.com/search?q=195907694176+New+Balance+Women%27s+510+V5+Trail+Running+Shoe%2C+Thunder%2FPink%2FOrange%2C+9&tbm=shop,https://www.amazon.com/dp/B093QGYCZL?psc=1,Y,"https://www.google.com/shopping/product/3626741842781791741/offers?q=195907694176&prds=cid:3626741842781791741,cond:1",Not Found,,,,,N
"New Balance Boy's 574 Core Lace-Up Sneaker, Grey/White, 5 Big Kid",65879,67444,,,95.59,$ 102.11,A31AXZ2ONSA7MG,2.0,B093X1WLF7,0196071020853,196071020853,B093F9MFKW,New Balance,no,GB196071020853,https://www.google.com/search?q=196071020853+New+Balance+Boy%27s+574+Core+Lace-Up+Sneaker%2C+Grey%2FWhite%2C+5+Big+Kid&tbm=shop,https://www.amazon.com/dp/B093X1WLF7?psc=1,N,,,,,,,N
"New Balance Boy's 574 Core Lace-Up Sneaker, Grey/White, 12.5 Little Kid",65559,67684,69.95,1.0,69.95,$ 69.95,A1LEM297LNF1FK,3.0,B093X4X4CF,0196071027326,196071027326,B093F9MFKW,New Balance,no,GB196071027326,https://www.google.com/search?q=196071027326+New+Balance+Boy%27s+574+Core+Lace-Up+Sneaker%2C+Grey%2FWhite%2C+12.5+Little+Kid&tbm=shop,https://www.amazon.com/dp/B093X4X4CF?psc=1,Y,"https://www.google.com/shopping/product/7313147430831734862/offers?q=196071027326&prds=cid:7313147430831734862,cond:1",Foot Locker,70.0,119.0,132.3,,N
"New Balance Girls 574 V1 Fashion Metallic Lace-Up Sneaker, Black/Cloud Pink, 5.5 Big Kid",66426,71283,,,129.9,$ 177.69,A2O4XN2BBGRDQ,2.0,B086TC9PTK,0194768860003,194768860003,B093F9MFKW,New Balance,no,GB194768860003,https://www.google.com/search?q=194768860003+New+Balance+Girls+574+V1+Fashion+Metallic+Lace-Up+Sneaker%2C+Black%2FCloud+Pink%2C+5.5+Big+Kid&tbm=shop,https://www.amazon.com/dp/B086TC9PTK?psc=1,Y,"https://www.google.com/shopping/product/4251947465022825886/offers?q=194768860003&prds=cid:4251947465022825886,cond:1",Not Found,,,,,N
"New Balance 306 - Jamie Foy Sea Salt/Teal US Men's 9, Women's 10.5 Medium",97230,84438,89.95,,89.95,$ 135.00,A235BTOHON9V31,1.0,B0BQGH6D5Y,0196432822386,196432822386,B08ZQK4Y39,New Balance,no,GB196432822386,https://www.google.com/search?q=196432822386+New+Balance+306+-+Jamie+Foy+Sea+Salt%2FTeal+US+Men%27s+9%2C+Women%27s+10.5+Medium&tbm=shop,https://www.amazon.com/dp/B0BQGH6D5Y?psc=1,Y,"https://www.google.com/shopping/product/9525247302202979097/offers?q=196432822386&prds=cid:9525247302202979097,cond:1",Not Found,,,,,N
"New Balance 306 - Jamie Foy Olive/Orange US Men's 11, Women's 12.5 Medium",95912,85257,,,145.0,$ 145.00,A235BTOHON9V31,1.0,B09F9CLXXB,0195481080112,195481080112,B08ZQK4Y39,New Balance,no,GB195481080112,https://www.google.com/search?q=195481080112+New+Balance+306+-+Jamie+Foy+Olive%2FOrange+US+Men%27s+11%2C+Women%27s+12.5+Medium&tbm=shop,https://www.amazon.com/dp/B09F9CLXXB?psc=1,Y,"https://www.google.com/shopping/product/13712096032239321374/offers?q=195481080112&prds=cid:13712096032239321374,cond:1",Not Found,,,,,N
"New Balance boys 4040 V6 Molded Baseball Shoe, White/Black, 4.5 Big Kid US",137103,182949,34.97,9.0,29.98,$ 44.97,-,1.0,B08PCCT2GD,0195481666156,195481666156,B0CTN13T3T,New Balance,no,GB195481666156,https://www.google.com/search?q=195481666156+New+Balance+boys+4040+V6+Molded+Baseball+Shoe%2C+White%2FBlack%2C+4.5+Big+Kid+US&tbm=shop,https://www.amazon.com/dp/B08PCCT2GD?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Boy's 4040 V6 Molded Baseball Shoe, White/Black, 11 Little Kid",140037,187519,34.97,60.0,29.98,$ 44.97,-,1.0,B08PCDLB6V,0195481666224,195481666224,B0CTN13T3T,New Balance,no,GB195481666224,https://www.google.com/search?q=195481666224+New+Balance+Boy%27s+4040+V6+Molded+Baseball+Shoe%2C+White%2FBlack%2C+11+Little+Kid&tbm=shop,https://www.amazon.com/dp/B08PCDLB6V?psc=1,Y,"https://www.google.com/shopping/product/16531388517075352026/offers?q=195481666224&prds=cid:16531388517075352026,cond:1",Baseball Savings.com,57.98,98.57,109.58,,N
"New Balance Boy's 4040 V6 Molded Baseball Shoe, Black/White, 2 Little Kid",112459,177018,,,52.51,$ 59.20,A31AXZ2ONSA7MG,3.0,B08PCFCS5C,0195481163723,195481163723,B0CTN13T3T,New Balance,no,GB195481163723,https://www.google.com/search?q=195481163723+New+Balance+Boy%27s+4040+V6+Molded+Baseball+Shoe%2C+Black%2FWhite%2C+2+Little+Kid&tbm=shop,https://www.amazon.com/dp/B08PCFCS5C?psc=1,Y,"https://www.google.com/shopping/product/5753555046481455787/offers?q=195481163723&prds=cid:5753555046481455787,cond:1",Hibbett Sports,34.98,59.47,66.11,,N
"New Balance Foy 306 Pink/Black US Men's 11, Women's 12.5 Medium",93735,82587,76.5,5.0,76.5,$ 81.87,A1764WC0Q3LLKR,3.0,B0C72G8YNT,0196652855713,196652855713,B08ZQK4Y39,New Balance,no,GB196652855713,https://www.google.com/search?q=196652855713+New+Balance+Foy+306+Pink%2FBlack+US+Men%27s+11%2C+Women%27s+12.5+Medium&tbm=shop,https://www.amazon.com/dp/B0C72G8YNT?psc=1,Y,"https://www.google.com/shopping/product/9066471954129751002/offers?q=196652855713&prds=cid:9066471954129751002,cond:1",Not Found,,,,,N
